,longitude,latitude,year,month,day,hour,weather,temperature,pressure,humidity,wind_direction,wind_speed
69,117.11777777777776,40.16944444444445,2017.0,1.0,3.0,21.0,10.0,-6.0,1029.0,29.0,114.0,1.0
70,117.11777777777776,40.16944444444445,2017.0,1.0,3.0,22.0,10.0,-6.0,1029.0,29.0,114.0,1.0
71,117.11777777777776,40.16944444444445,2017.0,1.0,3.0,23.0,10.0,-6.0,1029.0,29.0,114.0,1.0
72,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,0.0,10.0,-6.0,1029.0,29.0,114.0,1.0
73,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,1.0,10.0,-6.0,1029.0,29.0,114.0,1.0
74,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,2.0,10.0,-6.0,1029.0,29.0,114.0,1.0
75,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,3.0,10.0,-6.0,1029.0,29.0,114.0,1.0
76,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,4.0,10.0,-6.0,1029.0,29.0,114.0,1.0
77,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,5.0,10.0,-6.0,1029.0,29.0,114.0,1.0
78,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,6.0,10.0,-6.0,1029.0,29.0,114.0,1.0
79,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,7.0,10.0,-6.0,1029.0,29.0,114.0,1.0
80,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,8.0,10.0,-6.0,1029.0,29.0,114.0,1.0
81,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,9.0,10.0,-6.0,1029.0,29.0,114.0,1.0
82,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,10.0,10.0,-6.0,1029.0,29.0,114.0,1.0
83,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,11.0,10.0,-6.0,1029.0,29.0,114.0,1.0
84,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,12.0,10.0,-6.0,1029.0,29.0,114.0,1.0
85,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,13.0,10.0,-6.0,1029.0,29.0,114.0,1.0
86,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,14.0,10.0,-6.0,1029.0,29.0,114.0,1.0
87,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,15.0,10.0,-6.0,1029.0,29.0,114.0,1.0
88,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,16.0,10.0,-6.0,1029.0,29.0,114.0,1.0
89,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,17.0,10.0,-6.0,1029.0,29.0,114.0,1.0
90,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,18.0,10.0,-6.0,1029.0,29.0,114.0,1.0
91,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,19.0,10.0,-6.0,1029.0,29.0,114.0,1.0
92,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,20.0,10.0,-6.0,1029.0,29.0,114.0,1.0
93,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,21.0,10.0,-6.0,1029.0,29.0,114.0,1.0
94,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,22.0,10.0,-6.0,1029.0,29.0,114.0,1.0
95,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,23.0,10.0,-6.0,1029.0,29.0,114.0,1.0
96,117.11777777777776,40.16944444444445,2017.0,1.0,5.0,0.0,10.0,-6.0,1029.0,29.0,114.0,1.0
97,117.11777777777776,40.16944444444445,2017.0,1.0,5.0,1.0,10.0,-6.0,1029.0,29.0,114.0,1.0
98,117.11777777777776,40.16944444444445,2017.0,1.0,5.0,2.0,10.0,-6.0,1029.0,29.0,114.0,1.0
99,117.11777777777776,40.16944444444445,2017.0,1.0,5.0,3.0,10.0,-6.0,1029.0,29.0,114.0,1.0
100,117.11777777777776,40.16944444444445,2017.0,1.0,5.0,4.0,10.0,-6.0,1029.0,29.0,114.0,1.0
101,117.11777777777776,40.16944444444445,2017.0,1.0,5.0,5.0,10.0,-6.0,1029.0,29.0,114.0,1.0
102,117.11777777777776,40.16944444444445,2017.0,1.0,5.0,6.0,10.0,-6.0,1029.0,29.0,114.0,1.0
103,117.11777777777776,40.16944444444445,2017.0,1.0,5.0,7.0,10.0,-6.0,1029.0,29.0,114.0,1.0
104,117.11777777777776,40.16944444444445,2017.0,1.0,5.0,8.0,10.0,-6.0,1029.0,29.0,114.0,1.0
105,117.11777777777776,40.16944444444445,2017.0,1.0,5.0,9.0,10.0,-6.0,1029.0,29.0,114.0,1.0
106,117.11777777777776,40.16944444444445,2017.0,1.0,5.0,10.0,10.0,-6.0,1029.0,29.0,114.0,1.0
107,117.11777777777776,40.16944444444445,2017.0,1.0,5.0,11.0,10.0,-6.0,1029.0,29.0,114.0,1.0
108,117.11777777777776,40.16944444444445,2017.0,1.0,5.0,12.0,10.0,-6.0,1029.0,29.0,114.0,1.0
109,117.11777777777776,40.16944444444445,2017.0,1.0,5.0,13.0,10.0,-6.0,1029.0,29.0,114.0,1.0
110,117.11777777777776,40.16944444444445,2017.0,1.0,5.0,14.0,10.0,-6.0,1029.0,29.0,114.0,1.0
111,117.11777777777776,40.16944444444445,2017.0,1.0,5.0,15.0,10.0,-6.0,1029.0,29.0,114.0,1.0
112,117.11777777777776,40.16944444444445,2017.0,1.0,5.0,16.0,10.0,-6.0,1029.0,29.0,114.0,1.0
113,117.11777777777776,40.16944444444445,2017.0,1.0,5.0,17.0,10.0,-6.0,1029.0,29.0,114.0,1.0
114,117.11777777777776,40.16944444444445,2017.0,1.0,5.0,18.0,10.0,-6.0,1029.0,29.0,114.0,1.0
115,117.11777777777776,40.16944444444445,2017.0,1.0,5.0,19.0,10.0,-6.0,1029.0,29.0,114.0,1.0
116,117.11777777777776,40.16944444444445,2017.0,1.0,5.0,20.0,10.0,-6.0,1029.0,29.0,114.0,1.0
117,117.11777777777776,40.16944444444445,2017.0,1.0,5.0,21.0,10.0,-6.0,1029.0,29.0,114.0,1.0
118,117.11777777777776,40.16944444444445,2017.0,1.0,5.0,22.0,10.0,-6.0,1029.0,29.0,114.0,1.0
119,117.11777777777776,40.16944444444445,2017.0,1.0,5.0,23.0,10.0,-6.0,1029.0,29.0,114.0,1.0
120,117.11777777777776,40.16944444444445,2017.0,1.0,6.0,0.0,10.0,-6.0,1029.0,29.0,114.0,1.0
121,117.11777777777776,40.16944444444445,2017.0,1.0,6.0,1.0,10.0,-6.0,1029.0,29.0,114.0,1.0
122,117.11777777777776,40.16944444444445,2017.0,1.0,6.0,2.0,10.0,-6.0,1029.0,29.0,114.0,1.0
123,117.11777777777776,40.16944444444445,2017.0,1.0,6.0,3.0,10.0,-6.0,1029.0,29.0,114.0,1.0
124,117.11777777777776,40.16944444444445,2017.0,1.0,6.0,4.0,10.0,-6.0,1029.0,29.0,114.0,1.0
125,117.11777777777776,40.16944444444445,2017.0,1.0,6.0,5.0,10.0,-6.0,1029.0,29.0,114.0,1.0
126,117.11777777777776,40.16944444444445,2017.0,1.0,6.0,6.0,10.0,-6.0,1029.0,29.0,114.0,1.0
127,117.11777777777776,40.16944444444445,2017.0,1.0,6.0,7.0,10.0,-6.0,1029.0,29.0,114.0,1.0
128,117.11777777777776,40.16944444444445,2017.0,1.0,6.0,8.0,10.0,-6.0,1029.0,29.0,114.0,1.0
129,117.11777777777776,40.16944444444445,2017.0,1.0,6.0,9.0,10.0,-6.0,1029.0,29.0,114.0,1.0
130,117.11777777777776,40.16944444444445,2017.0,1.0,6.0,10.0,10.0,-6.0,1029.0,29.0,114.0,1.0
131,117.11777777777776,40.16944444444445,2017.0,1.0,6.0,11.0,10.0,-6.0,1029.0,29.0,114.0,1.0
132,117.11777777777776,40.16944444444445,2017.0,1.0,6.0,12.0,10.0,-6.0,1029.0,29.0,114.0,1.0
133,117.11777777777776,40.16944444444445,2017.0,1.0,6.0,13.0,10.0,-6.0,1029.0,29.0,114.0,1.0
134,117.11777777777776,40.16944444444445,2017.0,1.0,6.0,14.0,10.0,-6.0,1029.0,29.0,114.0,1.0
135,117.11777777777776,40.16944444444445,2017.0,1.0,6.0,15.0,10.0,-6.0,1029.0,29.0,114.0,1.0
136,117.11777777777776,40.16944444444445,2017.0,1.0,6.0,16.0,10.0,-6.0,1029.0,29.0,114.0,1.0
137,117.11777777777776,40.16944444444445,2017.0,1.0,6.0,17.0,10.0,-6.0,1029.0,29.0,114.0,1.0
138,117.11777777777776,40.16944444444445,2017.0,1.0,6.0,18.0,10.0,-6.0,1029.0,29.0,114.0,1.0
139,117.11777777777776,40.16944444444445,2017.0,1.0,6.0,19.0,10.0,-6.0,1029.0,29.0,114.0,1.0
140,117.11777777777776,40.16944444444445,2017.0,1.0,6.0,20.0,10.0,-6.0,1029.0,29.0,114.0,1.0
141,117.11777777777776,40.16944444444445,2017.0,1.0,6.0,21.0,10.0,-6.0,1029.0,29.0,114.0,1.0
142,117.11777777777776,40.16944444444445,2017.0,1.0,6.0,22.0,10.0,-6.0,1029.0,29.0,114.0,1.0
143,117.11777777777776,40.16944444444445,2017.0,1.0,6.0,23.0,10.0,-6.0,1029.0,29.0,114.0,1.0
144,117.11777777777776,40.16944444444445,2017.0,1.0,7.0,0.0,10.0,-6.0,1029.0,29.0,114.0,1.0
145,117.11777777777776,40.16944444444445,2017.0,1.0,7.0,1.0,10.0,-6.0,1029.0,29.0,114.0,1.0
146,117.11777777777776,40.16944444444445,2017.0,1.0,7.0,2.0,10.0,-6.0,1029.0,29.0,114.0,1.0
147,117.11777777777776,40.16944444444445,2017.0,1.0,7.0,3.0,10.0,-6.0,1029.0,29.0,114.0,1.0
148,117.11777777777776,40.16944444444445,2017.0,1.0,7.0,4.0,10.0,-6.0,1029.0,29.0,114.0,1.0
149,117.11777777777776,40.16944444444445,2017.0,1.0,7.0,5.0,10.0,-6.0,1029.0,29.0,114.0,1.0
150,117.11777777777776,40.16944444444445,2017.0,1.0,7.0,6.0,10.0,-6.0,1029.0,29.0,114.0,1.0
151,117.11777777777776,40.16944444444445,2017.0,1.0,7.0,7.0,10.0,-6.0,1029.0,29.0,114.0,1.0
152,117.11777777777776,40.16944444444445,2017.0,1.0,7.0,8.0,10.0,-6.0,1029.0,29.0,114.0,1.0
153,117.11777777777776,40.16944444444445,2017.0,1.0,7.0,9.0,10.0,-6.0,1029.0,29.0,114.0,1.0
154,117.11777777777776,40.16944444444445,2017.0,1.0,7.0,10.0,10.0,-6.0,1029.0,29.0,114.0,1.0
155,117.11777777777776,40.16944444444445,2017.0,1.0,7.0,11.0,10.0,-6.0,1029.0,29.0,114.0,1.0
156,117.11777777777776,40.16944444444445,2017.0,1.0,7.0,12.0,10.0,-6.0,1029.0,29.0,114.0,1.0
157,117.11777777777776,40.16944444444445,2017.0,1.0,7.0,13.0,10.0,-6.0,1029.0,29.0,114.0,1.0
158,117.11777777777776,40.16944444444445,2017.0,1.0,7.0,14.0,10.0,-6.0,1029.0,29.0,114.0,1.0
159,117.11777777777776,40.16944444444445,2017.0,1.0,7.0,15.0,10.0,-6.0,1029.0,29.0,114.0,1.0
160,117.11777777777776,40.16944444444445,2017.0,1.0,7.0,16.0,10.0,-6.0,1029.0,29.0,114.0,1.0
161,117.11777777777776,40.16944444444445,2017.0,1.0,7.0,17.0,10.0,-6.0,1029.0,29.0,114.0,1.0
162,117.11777777777776,40.16944444444445,2017.0,1.0,7.0,18.0,10.0,-6.0,1029.0,29.0,114.0,1.0
163,117.11777777777776,40.16944444444445,2017.0,1.0,7.0,19.0,10.0,-6.0,1029.0,29.0,114.0,1.0
164,117.11777777777776,40.16944444444445,2017.0,1.0,7.0,20.0,10.0,-6.0,1029.0,29.0,114.0,1.0
165,117.11777777777776,40.16944444444445,2017.0,1.0,7.0,21.0,10.0,-6.0,1029.0,29.0,114.0,1.0
166,117.11777777777776,40.16944444444445,2017.0,1.0,7.0,22.0,10.0,-6.0,1029.0,29.0,114.0,1.0
167,117.11777777777776,40.16944444444445,2017.0,1.0,7.0,23.0,10.0,-6.0,1029.0,29.0,114.0,1.0
168,117.11777777777776,40.16944444444445,2017.0,1.0,8.0,0.0,10.0,-6.0,1029.0,29.0,114.0,1.0
169,117.11777777777776,40.16944444444445,2017.0,1.0,8.0,1.0,10.0,-6.0,1029.0,29.0,114.0,1.0
170,117.11777777777776,40.16944444444445,2017.0,1.0,8.0,2.0,10.0,-6.0,1029.0,29.0,114.0,1.0
171,117.11777777777776,40.16944444444445,2017.0,1.0,8.0,3.0,10.0,-6.0,1029.0,29.0,114.0,1.0
172,117.11777777777776,40.16944444444445,2017.0,1.0,8.0,4.0,10.0,-6.0,1029.0,29.0,114.0,1.0
173,117.11777777777776,40.16944444444445,2017.0,1.0,8.0,5.0,10.0,-6.0,1029.0,29.0,114.0,1.0
174,117.11777777777776,40.16944444444445,2017.0,1.0,8.0,6.0,10.0,-6.0,1029.0,29.0,114.0,1.0
175,117.11777777777776,40.16944444444445,2017.0,1.0,8.0,7.0,10.0,-6.0,1029.0,29.0,114.0,1.0
176,117.11777777777776,40.16944444444445,2017.0,1.0,8.0,8.0,10.0,-6.0,1029.0,29.0,114.0,1.0
177,117.11777777777776,40.16944444444445,2017.0,1.0,8.0,9.0,10.0,-6.0,1029.0,29.0,114.0,1.0
178,117.11777777777776,40.16944444444445,2017.0,1.0,8.0,10.0,10.0,-6.0,1029.0,29.0,114.0,1.0
179,117.11777777777776,40.16944444444445,2017.0,1.0,8.0,11.0,10.0,-6.0,1029.0,29.0,114.0,1.0
180,117.11777777777776,40.16944444444445,2017.0,1.0,8.0,12.0,10.0,-6.0,1029.0,29.0,114.0,1.0
181,117.11777777777776,40.16944444444445,2017.0,1.0,8.0,13.0,10.0,-6.0,1029.0,29.0,114.0,1.0
182,117.11777777777776,40.16944444444445,2017.0,1.0,8.0,14.0,10.0,-6.0,1029.0,29.0,114.0,1.0
183,117.11777777777776,40.16944444444445,2017.0,1.0,8.0,15.0,10.0,-6.0,1029.0,29.0,114.0,1.0
184,117.11777777777776,40.16944444444445,2017.0,1.0,8.0,16.0,10.0,-6.0,1029.0,29.0,114.0,1.0
185,117.11777777777776,40.16944444444445,2017.0,1.0,8.0,17.0,10.0,-6.0,1029.0,29.0,114.0,1.0
186,117.11777777777776,40.16944444444445,2017.0,1.0,8.0,18.0,10.0,-6.0,1029.0,29.0,114.0,1.0
187,117.11777777777776,40.16944444444445,2017.0,1.0,8.0,19.0,10.0,-6.0,1029.0,29.0,114.0,1.0
188,117.11777777777776,40.16944444444445,2017.0,1.0,8.0,20.0,10.0,-6.0,1029.0,29.0,114.0,1.0
189,117.11777777777776,40.16944444444445,2017.0,1.0,8.0,21.0,10.0,-6.0,1029.0,29.0,114.0,1.0
190,117.11777777777776,40.16944444444445,2017.0,1.0,8.0,22.0,10.0,-6.0,1029.0,29.0,114.0,1.0
191,117.11777777777776,40.16944444444445,2017.0,1.0,8.0,23.0,10.0,-6.0,1029.0,29.0,114.0,1.0
192,117.11777777777776,40.16944444444445,2017.0,1.0,9.0,0.0,10.0,-6.0,1029.0,29.0,114.0,1.0
193,117.11777777777776,40.16944444444445,2017.0,1.0,9.0,1.0,10.0,-6.0,1029.0,29.0,114.0,1.0
194,117.11777777777776,40.16944444444445,2017.0,1.0,9.0,2.0,10.0,-6.0,1029.0,29.0,114.0,1.0
195,117.11777777777776,40.16944444444445,2017.0,1.0,9.0,3.0,10.0,-6.0,1029.0,29.0,114.0,1.0
196,117.11777777777776,40.16944444444445,2017.0,1.0,9.0,4.0,10.0,-6.0,1029.0,29.0,114.0,1.0
197,117.11777777777776,40.16944444444445,2017.0,1.0,9.0,5.0,10.0,-6.0,1029.0,29.0,114.0,1.0
198,117.11777777777776,40.16944444444445,2017.0,1.0,9.0,6.0,10.0,-6.0,1029.0,29.0,114.0,1.0
199,117.11777777777776,40.16944444444445,2017.0,1.0,9.0,7.0,10.0,-6.0,1029.0,29.0,114.0,1.0
200,117.11777777777776,40.16944444444445,2017.0,1.0,9.0,8.0,10.0,-6.0,1029.0,29.0,114.0,1.0
201,117.11777777777776,40.16944444444445,2017.0,1.0,9.0,9.0,10.0,-6.0,1029.0,29.0,114.0,1.0
202,117.11777777777776,40.16944444444445,2017.0,1.0,9.0,10.0,10.0,-6.0,1029.0,29.0,114.0,1.0
203,117.11777777777776,40.16944444444445,2017.0,1.0,9.0,11.0,10.0,-6.0,1029.0,29.0,114.0,1.0
204,117.11777777777776,40.16944444444445,2017.0,1.0,9.0,12.0,10.0,-6.0,1029.0,29.0,114.0,1.0
205,117.11777777777776,40.16944444444445,2017.0,1.0,9.0,13.0,10.0,-6.0,1029.0,29.0,114.0,1.0
206,117.11777777777776,40.16944444444445,2017.0,1.0,9.0,14.0,10.0,-6.0,1029.0,29.0,114.0,1.0
207,117.11777777777776,40.16944444444445,2017.0,1.0,9.0,15.0,10.0,-6.0,1029.0,29.0,114.0,1.0
208,117.11777777777776,40.16944444444445,2017.0,1.0,9.0,16.0,10.0,-6.0,1029.0,29.0,114.0,1.0
209,117.11777777777776,40.16944444444445,2017.0,1.0,9.0,17.0,10.0,-6.0,1029.0,29.0,114.0,1.0
210,117.11777777777776,40.16944444444445,2017.0,1.0,9.0,18.0,10.0,-6.0,1029.0,29.0,114.0,1.0
211,117.11777777777776,40.16944444444445,2017.0,1.0,9.0,19.0,10.0,-6.0,1029.0,29.0,114.0,1.0
212,117.11777777777776,40.16944444444445,2017.0,1.0,9.0,20.0,10.0,-6.0,1029.0,29.0,114.0,1.0
213,117.11777777777776,40.16944444444445,2017.0,1.0,9.0,21.0,10.0,-6.0,1029.0,29.0,114.0,1.0
214,117.11777777777776,40.16944444444445,2017.0,1.0,9.0,22.0,10.0,-6.0,1029.0,29.0,114.0,1.0
215,117.11777777777776,40.16944444444445,2017.0,1.0,9.0,23.0,10.0,-6.0,1029.0,29.0,114.0,1.0
216,117.11777777777776,40.16944444444445,2017.0,1.0,10.0,0.0,10.0,-6.0,1029.0,29.0,114.0,1.0
217,117.11777777777776,40.16944444444445,2017.0,1.0,10.0,1.0,10.0,-6.0,1029.0,29.0,114.0,1.0
218,117.11777777777776,40.16944444444445,2017.0,1.0,10.0,2.0,10.0,-6.0,1029.0,29.0,114.0,1.0
219,117.11777777777776,40.16944444444445,2017.0,1.0,10.0,3.0,10.0,-6.0,1029.0,29.0,114.0,1.0
220,117.11777777777776,40.16944444444445,2017.0,1.0,10.0,4.0,10.0,-6.0,1029.0,29.0,114.0,1.0
221,117.11777777777776,40.16944444444445,2017.0,1.0,10.0,5.0,10.0,-6.0,1029.0,29.0,114.0,1.0
222,117.11777777777776,40.16944444444445,2017.0,1.0,10.0,6.0,10.0,-6.0,1029.0,29.0,114.0,1.0
223,117.11777777777776,40.16944444444445,2017.0,1.0,10.0,7.0,10.0,-6.0,1029.0,29.0,114.0,1.0
224,117.11777777777776,40.16944444444445,2017.0,1.0,10.0,8.0,10.0,-6.0,1029.0,29.0,114.0,1.0
225,117.11777777777776,40.16944444444445,2017.0,1.0,10.0,9.0,10.0,-6.0,1029.0,29.0,114.0,1.0
226,117.11777777777776,40.16944444444445,2017.0,1.0,10.0,10.0,10.0,-6.0,1029.0,29.0,114.0,1.0
227,117.11777777777776,40.16944444444445,2017.0,1.0,10.0,11.0,10.0,-6.0,1029.0,29.0,114.0,1.0
