id,station_id,forecast_time,weather,temperature,pressure,humidity,wind_speed,wind_direction
52260272,beijing_grid_000,2018-04-29 00:00:00,CLEAR_NIGHT,26.24,966.257890625,30.0,4.29,273.64
52260273,beijing_grid_000,2018-04-29 01:00:00,CLEAR_NIGHT,27.57,966.453171361527,27.0,3.82,215.79
52260274,beijing_grid_000,2018-04-29 02:00:00,CLEAR_NIGHT,28.0,966.506598712375,25.0,7.4,181.76
52260275,beijing_grid_000,2018-04-29 03:00:00,CLEAR_NIGHT,28.0,966.301953125,22.0,11.93,176.35
52260276,beijing_grid_000,2018-04-29 04:00:00,CLEAR_NIGHT,28.0,965.772165784521,20.0,15.85,179.64
52260277,beijing_grid_000,2018-04-29 05:00:00,CLEAR_DAY,28.0,965.04677082671,18.0,18.33,184.51
52260278,beijing_grid_000,2018-04-29 06:00:00,CLEAR_DAY,28.0,964.304453125,17.0,18.39,188.6
52260279,beijing_grid_000,2018-04-29 07:00:00,PARTLY_CLOUDY_DAY,28.0,963.715972213351,18.0,15.14,191.4
52260280,beijing_grid_000,2018-04-29 08:00:00,PARTLY_CLOUDY_DAY,28.0,963.420386267823,20.0,9.07,196.2
52260281,beijing_grid_000,2018-04-29 09:00:00,PARTLY_CLOUDY_DAY,28.0,963.548828125,24.0,2.07,256.18
52260282,beijing_grid_000,2018-04-29 10:00:00,PARTLY_CLOUDY_DAY,28.0,964.187539112074,28.0,8.95,348.18
52260283,beijing_grid_000,2018-04-29 11:00:00,CLOUDY,27.32,965.243194518665,33.0,16.81,354.9
52260284,beijing_grid_000,2018-04-29 12:00:00,CLOUDY,25.07,966.577578125,40.0,20.81,359.34
52260285,beijing_grid_000,2018-04-29 13:00:00,RAIN,23.0,968.046148537428,47.0,19.46,7.03
52260286,beijing_grid_000,2018-04-29 14:00:00,RAIN,21.07,969.479063666778,56.0,15.7,21.06
52260287,beijing_grid_000,2018-04-29 15:00:00,RAIN,19.23,970.70015625,64.0,13.27,39.86
52260288,beijing_grid_000,2018-04-29 16:00:00,RAIN,17.43,971.587788613217,70.0,13.22,50.16
52260289,beijing_grid_000,2018-04-29 17:00:00,RAIN,16.7,972.238441439226,75.0,13.71,50.45
52260290,beijing_grid_000,2018-04-29 18:00:00,RAIN,16.24,972.803125,80.0,13.7,46.81
52260291,beijing_grid_000,2018-04-29 19:00:00,RAIN,16.02,973.408342264337,84.0,12.68,43.57
52260292,beijing_grid_000,2018-04-29 20:00:00,RAIN,16.0,974.082566988355,86.0,11.45,42.41
52260293,beijing_grid_000,2018-04-29 21:00:00,CLOUDY,16.0,974.829765625,85.0,11.21,45.43
52260294,beijing_grid_000,2018-04-29 22:00:00,CLOUDY,16.0,975.637537352583,81.0,12.82,52.03
52260295,beijing_grid_000,2018-04-29 23:00:00,CLOUDY,17.66,976.428012250872,74.0,15.22,57.62
52260296,beijing_grid_000,2018-04-30 00:00:00,CLOUDY,19.43,977.106953125,68.0,16.66,60.92
52260321,beijing_grid_001,2018-04-28 01:00:00,CLEAR_NIGHT,22.1,959.40227098678,40.0,0.73,194.56
52260322,beijing_grid_001,2018-04-28 02:00:00,CLEAR_NIGHT,22.4,959.065213134363,34.0,3.91,156.94
52260323,beijing_grid_001,2018-04-28 03:00:00,CLEAR_NIGHT,22.3,958.571375,30.0,7.29,158.25
52260324,beijing_grid_001,2018-04-28 04:00:00,CLEAR_NIGHT,22.2,957.927260854731,29.0,10.21,162.84
52260325,beijing_grid_001,2018-04-28 05:00:00,CLEAR_DAY,22.9,957.19669782474,30.0,12.71,167.87
52260326,beijing_grid_001,2018-04-28 06:00:00,CLEAR_DAY,28.0,956.45784375,30.0,14.88,172.25
52260327,beijing_grid_001,2018-04-28 07:00:00,CLEAR_DAY,24.9,955.786080270224,28.0,16.61,175.56
52260328,beijing_grid_001,2018-04-28 08:00:00,CLEAR_DAY,25.8,955.245684224086,26.0,17.24,178.35
52260329,beijing_grid_001,2018-04-28 09:00:00,CLEAR_DAY,26.5,954.89815625,26.0,16.01,181.6
52260330,beijing_grid_001,2018-04-28 10:00:00,CLEAR_DAY,26.8,954.783110194004,31.0,12.59,187.17
52260331,beijing_grid_001,2018-04-28 11:00:00,CLEAR_DAY,26.0,954.852612732621,38.0,8.2,199.03
52260332,beijing_grid_001,2018-04-28 12:00:00,CLEAR_DAY,25.0,955.03684375,44.0,4.76,227.37
52260333,beijing_grid_001,2018-04-28 13:00:00,CLEAR_DAY,23.8,955.255691916725,46.0,3.9,269.51
52260334,beijing_grid_001,2018-04-28 14:00:00,CLEAR_DAY,23.2,955.387881049134,46.0,4.53,295.15
52260335,beijing_grid_001,2018-04-28 15:00:00,CLEAR_DAY,22.6,955.30184375,46.0,5.39,304.6
52260336,beijing_grid_001,2018-04-28 16:00:00,CLEAR_DAY,21.0,954.914758134466,45.0,6.37,305.98
52260337,beijing_grid_001,2018-04-28 17:00:00,CLEAR_DAY,20.0,954.338784367141,44.0,7.36,304.23
52260338,beijing_grid_001,2018-04-28 18:00:00,CLEAR_DAY,19.0,953.734828125,44.0,8.23,302.12
52260339,beijing_grid_001,2018-04-28 19:00:00,CLEAR_NIGHT,19.0,953.241143022263,43.0,8.85,300.99
52260340,beijing_grid_001,2018-04-28 20:00:00,CLEAR_NIGHT,18.0,952.905374422118,41.0,9.15,301.06
52260341,beijing_grid_001,2018-04-28 21:00:00,CLEAR_NIGHT,18.1,952.752515625,39.0,9.12,302.51
52260342,beijing_grid_001,2018-04-28 22:00:00,CLEAR_NIGHT,20.8,952.790336443151,36.0,8.69,305.18
52260343,beijing_grid_001,2018-04-28 23:00:00,CLEAR_NIGHT,22.4,952.957712736054,32.0,7.48,306.49
52260344,beijing_grid_001,2018-04-29 00:00:00,CLEAR_NIGHT,26.3,953.176296875,28.0,5.04,299.99
52260345,beijing_grid_001,2018-04-29 01:00:00,CLEAR_NIGHT,27.57,953.363197547727,25.0,2.55,241.86
52260346,beijing_grid_001,2018-04-29 02:00:00,CLEAR_NIGHT,28.0,953.417348707742,23.0,6.01,183.08
52260347,beijing_grid_001,2018-04-29 03:00:00,CLEAR_NIGHT,28.0,953.233140625,21.0,10.89,176.83
52260348,beijing_grid_001,2018-04-29 04:00:00,CLEAR_NIGHT,28.0,952.751118736314,19.0,14.8,179.87
52260349,beijing_grid_001,2018-04-29 05:00:00,CLEAR_DAY,28.0,952.09644914594,18.0,16.76,184.39
52260350,beijing_grid_001,2018-04-29 06:00:00,CLEAR_DAY,28.0,951.440453125,18.0,15.64,188.41
52260351,beijing_grid_001,2018-04-29 07:00:00,PARTLY_CLOUDY_DAY,28.0,950.945204821834,20.0,10.69,192.21
52260352,beijing_grid_001,2018-04-29 08:00:00,PARTLY_CLOUDY_DAY,28.0,950.735789893681,23.0,3.32,213.15
52260353,beijing_grid_001,2018-04-29 09:00:00,CLOUDY,28.0,950.928046875,27.0,6.22,342.31
52260354,beijing_grid_001,2018-04-29 10:00:00,CLOUDY,27.46,951.593619846719,33.0,14.38,347.78
52260355,beijing_grid_001,2018-04-29 11:00:00,CLOUDY,26.36,952.627375075631,38.0,20.4,347.97
52260356,beijing_grid_001,2018-04-29 12:00:00,CLOUDY,24.29,953.879984375,45.0,22.32,349.45
52260357,beijing_grid_001,2018-04-29 13:00:00,RAIN,22.39,955.205707573698,51.0,19.21,355.16
52260358,beijing_grid_001,2018-04-29 14:00:00,RAIN,20.62,956.473156563052,58.0,13.92,8.8
52260359,beijing_grid_001,2018-04-29 15:00:00,RAIN,18.89,957.55453125,64.0,10.43,32.91
52260360,beijing_grid_001,2018-04-29 16:00:00,RAIN,17.15,958.362998353858,69.0,10.09,50.65
52260361,beijing_grid_001,2018-04-29 17:00:00,RAIN,16.49,958.975591843456,74.0,10.44,54.92
52260362,beijing_grid_001,2018-04-29 18:00:00,RAIN,16.08,959.5103125,79.0,10.31,53.09
52260363,beijing_grid_001,2018-04-29 19:00:00,RAIN,16.0,960.068246348831,83.0,9.39,51.19
52260364,beijing_grid_001,2018-04-29 20:00:00,RAIN,16.0,960.682820391827,87.0,8.43,51.37
52260365,beijing_grid_001,2018-04-29 21:00:00,CLOUDY,16.0,961.370546875,87.0,8.49,55.31
52260366,beijing_grid_001,2018-04-29 22:00:00,CLOUDY,16.0,962.12993696841,83.0,10.25,61.39
52260367,beijing_grid_001,2018-04-29 23:00:00,CLOUDY,17.6,962.88749753831,77.0,12.61,65.94
52260368,beijing_grid_001,2018-04-30 00:00:00,CLOUDY,19.22,963.551734375,71.0,13.92,68.94
52260393,beijing_grid_002,2018-04-28 01:00:00,CLEAR_NIGHT,23.5,946.084888826794,37.0,0.63,43.99
52260394,beijing_grid_002,2018-04-28 02:00:00,CLEAR_NIGHT,25.4,945.782797009588,30.0,2.85,139.12
52260395,beijing_grid_002,2018-04-28 03:00:00,CLEAR_NIGHT,27.2,945.323375,27.0,5.99,151.16
52260396,beijing_grid_002,2018-04-28 04:00:00,CLEAR_NIGHT,28.2,944.711649135457,26.0,9.21,158.23
52260397,beijing_grid_002,2018-04-28 05:00:00,CLEAR_DAY,28.8,944.01402429663,27.0,12.28,163.51
52260398,beijing_grid_002,2018-04-28 06:00:00,CLEAR_DAY,29.0,943.31225,28.0,14.96,167.75
52260399,beijing_grid_002,2018-04-28 07:00:00,CLEAR_DAY,28.9,942.684143103601,27.0,16.89,171.32
52260400,beijing_grid_002,2018-04-28 08:00:00,CLEAR_DAY,28.8,942.191789831671,26.0,17.49,174.45
52260401,beijing_grid_002,2018-04-28 09:00:00,CLEAR_DAY,28.4,941.893343749999,27.0,16.07,177.59
52260402,beijing_grid_002,2018-04-28 10:00:00,CLEAR_DAY,27.4,941.823234468658,32.0,12.37,181.96
52260403,beijing_grid_002,2018-04-28 11:00:00,CLEAR_DAY,26.0,941.920995774835,38.0,7.63,191.58
52260404,beijing_grid_002,2018-04-28 12:00:00,CLEAR_DAY,23.3,942.1024375,43.0,3.93,221.04
52260405,beijing_grid_002,2018-04-28 13:00:00,CLEAR_DAY,21.1,942.280633142137,46.0,3.52,269.94
52260406,beijing_grid_002,2018-04-28 14:00:00,CLEAR_DAY,18.9,942.357710865286,47.0,4.69,291.07
52260407,beijing_grid_002,2018-04-28 15:00:00,CLEAR_DAY,16.7,942.2330625,46.0,5.88,297.82
52260408,beijing_grid_002,2018-04-28 16:00:00,CLEAR_DAY,14.5,941.845640948904,45.0,7.09,301.47
52260409,beijing_grid_002,2018-04-28 17:00:00,CLEAR_DAY,13.6,941.29264340291,44.0,8.29,303.61
52260410,beijing_grid_002,2018-04-28 18:00:00,CLEAR_DAY,12.9,940.710828125,43.0,9.38,304.48
52260411,beijing_grid_002,2018-04-28 19:00:00,CLEAR_NIGHT,12.4,940.220022390949,41.0,10.29,304.45
52260412,beijing_grid_002,2018-04-28 20:00:00,CLEAR_NIGHT,12.1,939.872329527703,39.0,10.88,304.83
52260413,beijing_grid_002,2018-04-28 21:00:00,CLEAR_NIGHT,12.0,939.702921875,37.0,11.03,306.95
52260414,beijing_grid_002,2018-04-28 22:00:00,CLEAR_NIGHT,13.97,939.727659533596,34.0,10.61,311.5
52260415,beijing_grid_002,2018-04-28 23:00:00,CLEAR_NIGHT,16.36,939.885153648315,30.0,9.29,316.19
52260416,beijing_grid_002,2018-04-29 00:00:00,CLEAR_NIGHT,19.89,940.094703125,27.0,6.52,316.96
52260417,beijing_grid_002,2018-04-29 01:00:00,CLEAR_NIGHT,22.43,940.273223733926,24.0,2.36,287.06
52260418,beijing_grid_002,2018-04-29 02:00:00,CLEAR_NIGHT,24.65,940.32809870311,21.0,4.62,185.21
52260419,beijing_grid_002,2018-04-29 03:00:00,CLEAR_NIGHT,26.46,940.164328125,19.0,9.85,177.42
52260420,beijing_grid_002,2018-04-29 04:00:00,CLEAR_NIGHT,27.79,939.730071688105,18.0,13.76,180.13
52260421,beijing_grid_002,2018-04-29 05:00:00,CLEAR_DAY,28.62,939.146127465171,17.0,15.18,184.23
52260422,beijing_grid_002,2018-04-29 06:00:00,CLEAR_DAY,28.97,938.576453125,18.0,12.89,188.14
52260423,beijing_grid_002,2018-04-29 07:00:00,PARTLY_CLOUDY_DAY,29.0,938.174437430318,21.0,6.23,194.19
52260424,beijing_grid_002,2018-04-29 08:00:00,PARTLY_CLOUDY_DAY,28.9,938.051193519539,25.0,3.34,340.86
52260425,beijing_grid_002,2018-04-29 09:00:00,CLOUDY,28.45,938.307265625,31.0,12.48,351.82
52260426,beijing_grid_002,2018-04-29 10:00:00,CLOUDY,27.64,938.999700581363,37.0,19.81,347.6
52260427,beijing_grid_002,2018-04-29 11:00:00,CLOUDY,26.52,940.011555632598,44.0,24.19,343.17
52260428,beijing_grid_002,2018-04-29 12:00:00,RAIN,24.07,941.182390625,50.0,24.4,341.04
52260429,beijing_grid_002,2018-04-29 13:00:00,RAIN,21.75,942.365266609969,55.0,19.79,343.48
52260430,beijing_grid_002,2018-04-29 14:00:00,RAIN,19.52,943.467249459327,60.0,12.94,353.86
52260431,beijing_grid_002,2018-04-29 15:00:00,RAIN,16.75,944.408906249999,64.0,7.86,21.11
52260432,beijing_grid_002,2018-04-29 16:00:00,RAIN,14.39,945.1382080945,69.0,6.96,51.58
52260433,beijing_grid_002,2018-04-29 17:00:00,RAIN,12.47,945.712742247686,73.0,7.3,63.32
52260434,beijing_grid_002,2018-04-29 18:00:00,RAIN,11.82,946.217499999999,78.0,7.16,65.16
52260435,beijing_grid_002,2018-04-29 19:00:00,RAIN,11.49,946.728150433325,83.0,6.44,66.32
52260436,beijing_grid_002,2018-04-29 20:00:00,RAIN,11.37,947.283073795298,87.0,5.83,69.18
52260437,beijing_grid_002,2018-04-29 21:00:00,CLOUDY,11.4,947.911328125,88.0,6.23,73.29
52260438,beijing_grid_002,2018-04-29 22:00:00,CLOUDY,11.69,948.622336584237,85.0,8.12,76.27
52260439,beijing_grid_002,2018-04-29 23:00:00,CLOUDY,13.8,949.346982825748,79.0,10.39,78.19
52260440,beijing_grid_002,2018-04-30 00:00:00,CLOUDY,12.0,949.996515625,74.0,11.58,80.53
52260465,beijing_grid_003,2018-04-28 01:00:00,CLEAR_NIGHT,23.5,930.983089675143,34.0,1.68,2.97
52260466,beijing_grid_003,2018-04-28 02:00:00,CLEAR_NIGHT,25.4,930.72257295235,28.0,1.34,111.16
52260467,beijing_grid_003,2018-04-28 03:00:00,CLEAR_NIGHT,27.2,930.302578125001,24.0,3.99,146.81
52260468,beijing_grid_003,2018-04-28 04:00:00,CLEAR_NIGHT,28.2,929.723804951312,24.0,7.43,156.72
52260469,beijing_grid_003,2018-04-28 05:00:00,CLEAR_DAY,28.8,929.056301548846,25.0,11.07,161.88
52260470,beijing_grid_003,2018-04-28 06:00:00,CLEAR_DAY,29.0,928.387453125001,27.0,14.35,165.48
52260471,beijing_grid_003,2018-04-28 07:00:00,CLEAR_DAY,28.9,927.798965403872,27.0,16.73,168.5
52260472,beijing_grid_003,2018-04-28 08:00:00,CLEAR_DAY,28.8,927.349826176345,27.0,17.58,171.09
52260473,beijing_grid_003,2018-04-28 09:00:00,CLEAR_DAY,28.4,927.09334375,28.0,16.26,173.39
52260474,beijing_grid_003,2018-04-28 10:00:00,CLEAR_DAY,27.4,927.058408664684,33.0,12.5,176.04
52260475,beijing_grid_003,2018-04-28 11:00:00,CLEAR_DAY,26.0,927.176240389295,38.0,7.58,182.24
52260476,beijing_grid_003,2018-04-28 12:00:00,CLEAR_DAY,23.3,927.353640625001,43.0,3.52,207.35
52260477,beijing_grid_003,2018-04-28 13:00:00,CLEAR_DAY,21.1,927.50014415036,46.0,3.1,263.5
52260478,beijing_grid_003,2018-04-28 14:00:00,CLEAR_DAY,18.9,927.536218053514,47.0,4.67,284.21
52260479,beijing_grid_003,2018-04-28 15:00:00,CLEAR_DAY,16.7,927.3850625,47.0,6.19,290.66
52260480,beijing_grid_003,2018-04-28 16:00:00,CLEAR_DAY,14.5,927.00224100703,46.0,7.56,296.74
52260481,beijing_grid_003,2018-04-28 17:00:00,CLEAR_DAY,13.6,926.472770498504,45.0,8.88,302.11
52260482,beijing_grid_003,2018-04-28 18:00:00,CLEAR_DAY,12.9,925.91403125,43.0,10.17,305.39
52260483,beijing_grid_003,2018-04-28 19:00:00,CLEAR_NIGHT,12.4,925.430948534488,41.0,11.34,306.36
52260484,beijing_grid_003,2018-04-28 20:00:00,CLEAR_NIGHT,12.1,925.07862761451,39.0,12.19,307.03
52260485,beijing_grid_003,2018-04-28 21:00:00,CLEAR_NIGHT,12.0,924.89971875,36.0,12.49,309.37
52260486,beijing_grid_003,2018-04-28 22:00:00,CLEAR_NIGHT,13.97,924.915981058724,33.0,12.09,314.49
52260487,beijing_grid_003,2018-04-28 23:00:00,CLEAR_NIGHT,16.36,925.065609089756,29.0,10.8,320.11
52260488,beijing_grid_003,2018-04-29 00:00:00,CLEAR_NIGHT,19.8,925.265906250001,26.0,8.18,322.4
52260489,beijing_grid_003,2018-04-29 01:00:00,CLEAR_NIGHT,22.31,925.434223295434,23.0,4.08,308.14
52260490,beijing_grid_003,2018-04-29 02:00:00,CLEAR_NIGHT,24.49,925.488100378322,21.0,3.25,214.49
52260491,beijing_grid_003,2018-04-29 03:00:00,CLEAR_NIGHT,26.26,925.345125,18.0,7.92,187.86
52260492,beijing_grid_003,2018-04-29 04:00:00,CLEAR_NIGHT,27.58,924.961339879914,17.0,11.75,185.02
52260493,beijing_grid_003,2018-04-29 05:00:00,CLEAR_DAY,28.42,924.446608609925,17.0,12.96,185.52
52260494,beijing_grid_003,2018-04-29 06:00:00,PARTLY_CLOUDY_DAY,28.83,923.94925,19.0,10.1,186.7
52260495,beijing_grid_003,2018-04-29 07:00:00,PARTLY_CLOUDY_DAY,29.0,923.609652138617,23.0,2.54,192.42
52260496,beijing_grid_003,2018-04-29 08:00:00,RAIN,28.68,923.53648022828,30.0,7.44,358.39
52260497,beijing_grid_003,2018-04-29 09:00:00,RAIN,27.97,923.830468750001,37.0,16.72,355.54
52260498,beijing_grid_003,2018-04-29 10:00:00,RAIN,26.96,924.545020894325,44.0,23.09,349.01
52260499,beijing_grid_003,2018-04-29 11:00:00,RAIN,25.75,925.544214689924,50.0,26.16,342.49
52260500,beijing_grid_003,2018-04-29 12:00:00,RAIN,23.44,926.644796875,55.0,25.36,338.0
52260501,beijing_grid_003,2018-04-29 13:00:00,RAIN,21.24,927.688882918345,59.0,20.29,337.48
52260502,beijing_grid_003,2018-04-29 14:00:00,RAIN,19.09,928.620063211101,62.0,13.05,342.54
52260503,beijing_grid_003,2018-04-29 15:00:00,RAIN,16.42,929.407296875,65.0,6.77,1.42
52260504,beijing_grid_003,2018-04-29 16:00:00,RAIN,14.13,930.034720580446,68.0,4.44,41.38
52260505,beijing_grid_003,2018-04-29 17:00:00,RAIN,12.26,930.547181192526,72.0,4.67,68.36
52260506,beijing_grid_003,2018-04-29 18:00:00,RAIN,11.69,931.004703125,77.0,4.83,78.12
52260507,beijing_grid_003,2018-04-29 19:00:00,RAIN,11.41,931.463023533022,83.0,4.48,85.17
52260508,beijing_grid_003,2018-04-29 20:00:00,RAIN,11.34,931.960730537316,87.0,4.25,92.38
52260509,beijing_grid_003,2018-04-29 21:00:00,CLOUDY,11.4,932.532125000001,88.0,4.83,96.44
52260510,beijing_grid_003,2018-04-29 22:00:00,CLOUDY,11.67,933.191784245804,86.0,6.57,95.82
52260511,beijing_grid_003,2018-04-29 23:00:00,CLOUDY,13.8,933.875391449882,81.0,8.58,95.39
52260512,beijing_grid_003,2018-04-30 00:00:00,CLOUDY,12.0,934.498906250001,77.0,9.66,97.68
52260537,beijing_grid_004,2018-04-28 01:00:00,CLEAR_NIGHT,23.5,914.096873531825,32.0,3.22,337.43
52260538,beijing_grid_004,2018-04-28 02:00:00,CLEAR_NIGHT,25.4,913.884540962645,26.0,1.44,347.61
52260539,beijing_grid_004,2018-04-28 03:00:00,CLEAR_NIGHT,27.2,913.508984375,22.0,1.2,150.85
52260540,beijing_grid_004,2018-04-28 04:00:00,CLEAR_NIGHT,28.2,912.963728302294,22.0,4.84,161.0
52260541,beijing_grid_004,2018-04-28 05:00:00,CLEAR_DAY,28.8,912.323529581387,23.0,9.02,163.66
52260542,beijing_grid_004,2018-04-28 06:00:00,CLEAR_DAY,29.0,911.683453125,25.0,13.01,165.39
52260543,beijing_grid_004,2018-04-28 07:00:00,CLEAR_DAY,28.9,911.130547171037,26.0,16.07,166.9
52260544,beijing_grid_004,2018-04-28 08:00:00,CLEAR_DAY,28.8,910.719793258107,27.0,17.5,168.15
52260545,beijing_grid_004,2018-04-28 09:00:00,CLEAR_DAY,28.4,910.49815625,30.0,16.58,169.09
52260546,beijing_grid_004,2018-04-28 10:00:00,CLEAR_DAY,27.4,910.488632782079,34.0,13.02,169.89
52260547,beijing_grid_004,2018-04-28 11:00:00,CLEAR_DAY,26.0,910.618346576002,40.0,8.11,172.67
52260548,beijing_grid_004,2018-04-28 12:00:00,CLEAR_DAY,23.3,910.790453125001,45.0,3.75,189.33
52260549,beijing_grid_004,2018-04-28 13:00:00,CLEAR_DAY,21.1,910.914224941391,47.0,2.79,247.36
52260550,beijing_grid_004,2018-04-28 14:00:00,CLEAR_DAY,18.9,910.923402613816,48.0,4.58,273.88
52260551,beijing_grid_004,2018-04-28 15:00:00,CLEAR_DAY,16.7,910.75784375,47.0,6.36,282.51
52260552,beijing_grid_004,2018-04-28 16:00:00,CLEAR_DAY,14.5,910.38455830884,46.0,7.8,291.35
52260553,beijing_grid_004,2018-04-28 17:00:00,CLEAR_DAY,13.6,909.879165653921,45.0,9.16,299.71
52260554,beijing_grid_004,2018-04-28 18:00:00,CLEAR_DAY,12.9,909.3444375,43.0,10.58,305.26
52260555,beijing_grid_004,2018-04-28 19:00:00,CLEAR_NIGHT,12.4,908.873921452879,41.0,11.97,307.33
52260556,beijing_grid_004,2018-04-28 20:00:00,CLEAR_NIGHT,12.1,908.524268682538,39.0,13.03,308.36
52260557,beijing_grid_004,2018-04-28 21:00:00,CLEAR_NIGHT,13.7,908.34290625,36.0,13.45,310.69
52260558,beijing_grid_004,2018-04-28 22:00:00,CLEAR_NIGHT,15.64,908.355301018534,33.0,13.05,315.62
52260559,beijing_grid_004,2018-04-28 23:00:00,CLEAR_NIGHT,17.94,908.499079060374,30.0,11.86,320.83
52260560,beijing_grid_004,2018-04-29 00:00:00,CLEAR_NIGHT,20.94,908.68990625,26.0,9.72,322.0
52260561,beijing_grid_004,2018-04-29 01:00:00,CLEAR_NIGHT,23.22,908.846196232248,23.0,6.66,310.03
52260562,beijing_grid_004,2018-04-29 02:00:00,CLEAR_NIGHT,25.17,908.897353733376,20.0,4.59,267.08
52260563,beijing_grid_004,2018-04-29 03:00:00,CLEAR_NIGHT,26.72,908.77553125,18.0,6.32,219.01
52260564,beijing_grid_004,2018-04-29 04:00:00,CLEAR_NIGHT,27.86,908.444923311738,17.0,9.15,198.86
52260565,beijing_grid_004,2018-04-29 05:00:00,CLEAR_DAY,28.59,907.9978925802,17.0,10.13,189.45
52260566,beijing_grid_004,2018-04-29 06:00:00,PARTLY_CLOUDY_DAY,29.0,907.55884375,20.0,7.29,182.7
52260567,beijing_grid_004,2018-04-29 07:00:00,RAIN,28.65,907.25084894673,27.0,0.72,71.3
52260568,beijing_grid_004,2018-04-29 08:00:00,RAIN,27.88,907.1916500199,36.0,10.1,4.83
52260569,beijing_grid_004,2018-04-29 09:00:00,RAIN,26.71,907.49765625,45.0,18.89,358.59
52260570,beijing_grid_004,2018-04-29 10:00:00,RAIN,25.36,908.229580785603,51.0,24.28,351.74
52260571,beijing_grid_004,2018-04-29 11:00:00,RAIN,23.96,909.225352247608,57.0,26.23,344.85
52260572,beijing_grid_004,2018-04-29 12:00:00,RAIN,21.72,910.267203125,60.0,24.85,339.27
52260573,beijing_grid_004,2018-04-29 13:00:00,RAIN,19.56,911.176556498825,62.0,20.15,336.41
52260574,beijing_grid_004,2018-04-29 14:00:00,RAIN,17.41,911.931597818373,64.0,13.65,336.39
52260575,beijing_grid_004,2018-04-29 15:00:00,RAIN,14.89,912.549703125,65.0,7.43,341.76
52260576,beijing_grid_004,2018-04-29 16:00:00,RAIN,12.74,913.052535811694,68.0,3.43,4.25
52260577,beijing_grid_004,2018-04-29 17:00:00,RAIN,11.99,913.478908677975,72.0,2.42,56.32
52260578,beijing_grid_004,2018-04-29 18:00:00,RAIN,11.53,913.871921875,76.0,2.91,87.16
52260579,beijing_grid_004,2018-04-29 19:00:00,RAIN,11.32,914.272865647921,81.0,3.12,103.7
52260580,beijing_grid_004,2018-04-29 20:00:00,RAIN,11.3,914.715790617876,86.0,3.32,116.53
52260581,beijing_grid_004,2018-04-29 21:00:00,CLOUDY,11.4,915.2329375,88.0,4.08,122.09
52260582,beijing_grid_004,2018-04-29 22:00:00,CLOUDY,11.65,915.838279953106,87.0,5.7,120.27
52260583,beijing_grid_004,2018-04-29 23:00:00,CLOUDY,13.8,916.472723410709,84.0,7.55,118.99
