test_id,PM2.5,PM10,O3
wanshouxigong_aq#1,75,97,67
wanshouxigong_aq#2,73,97,66
wanshouxigong_aq#3,77,100,66
wanshouxigong_aq#4,73,97,68
wanshouxigong_aq#5,74,101,64
wanshouxigong_aq#6,77,96,67
wanshouxigong_aq#7,77,99,67
wanshouxigong_aq#8,71,101,67
wanshouxigong_aq#9,72,101,67
wanshouxigong_aq#10,76,95,63
wanshouxigong_aq#11,76,98,64
wanshouxigong_aq#12,78,101,67
wanshouxigong_aq#13,71,102,65
wanshouxigong_aq#14,70,94,66
wanshouxigong_aq#15,71,100,66
wanshouxigong_aq#16,76,96,66
wanshouxigong_aq#17,77,100,66
wanshouxigong_aq#18,76,101,69
wanshouxigong_aq#19,77,93,69
wanshouxigong_aq#20,76,97,67
wanshouxigong_aq#21,75,94,63
wanshouxigong_aq#22,71,95,66
wanshouxigong_aq#23,74,94,65
wanshouxigong_aq#24,71,97,68
wanshouxigong_aq#25,76,101,65
wanshouxigong_aq#26,72,101,64
wanshouxigong_aq#27,74,101,69
wanshouxigong_aq#28,74,95,64
wanshouxigong_aq#29,73,101,64
wanshouxigong_aq#30,72,96,68
wanshouxigong_aq#31,75,93,68
wanshouxigong_aq#32,70,94,68
wanshouxigong_aq#33,77,95,66
wanshouxigong_aq#34,71,100,66
wanshouxigong_aq#35,76,96,68
wanshouxigong_aq#36,74,96,67
wanshouxigong_aq#37,73,101,64
wanshouxigong_aq#38,73,100,63
wanshouxigong_aq#39,70,102,67
wanshouxigong_aq#40,77,96,68
wanshouxigong_aq#41,74,101,66
wanshouxigong_aq#42,73,97,68
wanshouxigong_aq#43,77,99,67
wanshouxigong_aq#44,71,102,64
wanshouxigong_aq#45,77,98,65
wanshouxigong_aq#46,75,95,68
wanshouxigong_aq#47,75,94,67
aotizhongxin_aq#0,93,138,66
aotizhongxin_aq#1,94,137,66
aotizhongxin_aq#2,96,138,64
aotizhongxin_aq#3,92,132,62
aotizhongxin_aq#4,88,137,64
aotizhongxin_aq#5,92,139,62
aotizhongxin_aq#6,92,143,63
aotizhongxin_aq#7,90,141,63
aotizhongxin_aq#8,92,132,68
aotizhongxin_aq#9,90,140,66
aotizhongxin_aq#10,88,136,66
aotizhongxin_aq#11,96,134,64
aotizhongxin_aq#12,93,132,68
aotizhongxin_aq#13,92,133,68
aotizhongxin_aq#14,90,141,68
aotizhongxin_aq#15,88,135,62
aotizhongxin_aq#16,93,140,68
aotizhongxin_aq#17,89,137,68
aotizhongxin_aq#18,89,136,62
aotizhongxin_aq#19,93,145,62
aotizhongxin_aq#20,94,133,65
aotizhongxin_aq#21,95,140,64
aotizhongxin_aq#22,94,142,63
aotizhongxin_aq#23,92,132,63
aotizhongxin_aq#24,88,145,63
aotizhongxin_aq#25,91,137,62
aotizhongxin_aq#26,90,132,68
aotizhongxin_aq#27,94,135,67
aotizhongxin_aq#28,94,137,66
aotizhongxin_aq#29,89,137,67
aotizhongxin_aq#30,92,134,64
aotizhongxin_aq#31,92,140,65
aotizhongxin_aq#32,91,136,68
aotizhongxin_aq#33,89,140,63
aotizhongxin_aq#34,89,137,65
aotizhongxin_aq#35,92,133,67
aotizhongxin_aq#36,90,142,65
aotizhongxin_aq#37,88,133,62
aotizhongxin_aq#38,90,132,63
aotizhongxin_aq#39,88,137,66
aotizhongxin_aq#40,89,137,66
aotizhongxin_aq#41,88,133,66
aotizhongxin_aq#42,88,141,66
aotizhongxin_aq#43,94,142,64
aotizhongxin_aq#44,90,144,67
aotizhongxin_aq#45,94,132,64
aotizhongxin_aq#46,91,144,66
aotizhongxin_aq#47,88,132,68
nongzhanguan_aq#0,84,120,55
nongzhanguan_aq#1,77,116,58
nongzhanguan_aq#2,82,116,57
nongzhanguan_aq#3,83,121,59
nongzhanguan_aq#4,83,124,60
nongzhanguan_aq#5,82,124,57
nongzhanguan_aq#6,78,121,60
nongzhanguan_aq#7,77,121,55
nongzhanguan_aq#8,83,123,59
nongzhanguan_aq#9,83,116,58
nongzhanguan_aq#10,83,118,59
nongzhanguan_aq#11,77,120,58
nongzhanguan_aq#12,82,116,59
nongzhanguan_aq#13,80,118,58
nongzhanguan_aq#14,78,123,56
nongzhanguan_aq#15,80,122,59
nongzhanguan_aq#16,78,122,59
nongzhanguan_aq#17,83,124,55
nongzhanguan_aq#18,81,121,58
nongzhanguan_aq#19,83,124,57
nongzhanguan_aq#20,83,122,56
nongzhanguan_aq#21,79,123,60
nongzhanguan_aq#22,83,125,60
nongzhanguan_aq#23,80,119,59
nongzhanguan_aq#24,82,121,56
nongzhanguan_aq#25,83,120,56
nongzhanguan_aq#26,82,123,54
nongzhanguan_aq#27,80,121,58
nongzhanguan_aq#28,79,117,56
nongzhanguan_aq#29,81,117,54
nongzhanguan_aq#30,79,125,54
nongzhanguan_aq#31,84,125,58
nongzhanguan_aq#32,84,115,60
nongzhanguan_aq#33,82,116,58
nongzhanguan_aq#34,78,119,55
nongzhanguan_aq#35,80,116,59
nongzhanguan_aq#36,84,121,57
nongzhanguan_aq#37,77,116,56
nongzhanguan_aq#38,77,122,59
nongzhanguan_aq#39,84,118,57
nongzhanguan_aq#40,77,124,58
nongzhanguan_aq#41,81,119,58
nongzhanguan_aq#42,78,125,54
nongzhanguan_aq#43,78,115,58
nongzhanguan_aq#44,81,117,54
nongzhanguan_aq#45,84,123,57
nongzhanguan_aq#46,84,120,59
nongzhanguan_aq#47,83,115,58
wanliu_aq#0,63,114,56
wanliu_aq#1,67,120,55
wanliu_aq#2,65,115,58
wanliu_aq#3,65,116,60
wanliu_aq#4,68,114,57
wanliu_aq#5,63,122,59
wanliu_aq#6,66,117,59
wanliu_aq#7,68,119,59
wanliu_aq#8,64,120,58
wanliu_aq#9,64,123,56
wanliu_aq#10,63,122,55
wanliu_aq#11,67,117,57
wanliu_aq#12,62,112,56
wanliu_aq#13,65,121,59
wanliu_aq#14,67,122,58
wanliu_aq#15,62,115,57
wanliu_aq#16,64,114,56
wanliu_aq#17,65,123,60
wanliu_aq#18,63,112,58
wanliu_aq#19,65,123,55
wanliu_aq#20,66,122,56
wanliu_aq#21,68,121,59
wanliu_aq#22,67,114,58
wanliu_aq#23,67,116,58
wanliu_aq#24,68,116,55
wanliu_aq#25,64,112,59
wanliu_aq#26,65,120,56
wanliu_aq#27,67,123,58
wanliu_aq#28,63,114,57
wanliu_aq#29,68,120,59
wanliu_aq#30,65,122,55
wanliu_aq#31,67,118,56
wanliu_aq#32,68,122,60
wanliu_aq#33,64,119,60
wanliu_aq#34,66,118,57
wanliu_aq#35,68,121,56
wanliu_aq#36,66,119,58
wanliu_aq#37,63,114,56
wanliu_aq#38,64,120,60
wanliu_aq#39,65,113,59
wanliu_aq#40,66,119,58
wanliu_aq#41,63,115,60
wanliu_aq#42,68,118,58
wanliu_aq#43,68,115,57
wanliu_aq#44,62,113,58
wanliu_aq#45,64,119,55
wanliu_aq#46,68,117,59
wanliu_aq#47,67,122,60
beibuxinqu_aq#0,83,103,73
beibuxinqu_aq#1,85,94,69
beibuxinqu_aq#2,88,95,66
beibuxinqu_aq#3,88,99,73
beibuxinqu_aq#4,84,100,69
beibuxinqu_aq#5,87,100,69
beibuxinqu_aq#6,88,102,69
beibuxinqu_aq#7,81,98,68
beibuxinqu_aq#8,83,94,72
beibuxinqu_aq#9,83,96,70
beibuxinqu_aq#10,88,97,69
beibuxinqu_aq#11,86,95,68
beibuxinqu_aq#12,85,103,69
beibuxinqu_aq#13,89,96,71
beibuxinqu_aq#14,86,102,70
beibuxinqu_aq#15,87,99,67
beibuxinqu_aq#16,89,104,69
beibuxinqu_aq#17,83,96,66
beibuxinqu_aq#18,81,101,71
beibuxinqu_aq#19,88,103,72
beibuxinqu_aq#20,88,96,72
beibuxinqu_aq#21,85,99,71
beibuxinqu_aq#22,89,98,71
beibuxinqu_aq#23,82,96,71
beibuxinqu_aq#24,85,98,67
beibuxinqu_aq#25,85,99,66
beibuxinqu_aq#26,81,94,71
beibuxinqu_aq#27,83,95,72
beibuxinqu_aq#28,88,99,68
beibuxinqu_aq#29,84,103,70
beibuxinqu_aq#30,86,98,69
beibuxinqu_aq#31,86,101,73
beibuxinqu_aq#32,87,102,68
beibuxinqu_aq#33,81,96,69
beibuxinqu_aq#34,83,95,67
beibuxinqu_aq#35,83,104,71
beibuxinqu_aq#36,84,101,66
beibuxinqu_aq#37,86,103,66
beibuxinqu_aq#38,83,96,70
beibuxinqu_aq#39,88,102,67
beibuxinqu_aq#40,85,99,66
beibuxinqu_aq#41,84,100,68
beibuxinqu_aq#42,88,102,69
beibuxinqu_aq#43,82,98,72
beibuxinqu_aq#44,81,103,68
beibuxinqu_aq#45,85,100,70
beibuxinqu_aq#46,82,103,71
beibuxinqu_aq#47,81,95,68
zhiwuyuan_aq#0,82,111,52
zhiwuyuan_aq#1,81,111,54
zhiwuyuan_aq#2,76,109,56
zhiwuyuan_aq#3,77,116,56
zhiwuyuan_aq#4,78,115,53
zhiwuyuan_aq#5,76,109,54
zhiwuyuan_aq#6,81,115,52
zhiwuyuan_aq#7,76,117,54
zhiwuyuan_aq#8,81,108,51
zhiwuyuan_aq#9,79,107,53
zhiwuyuan_aq#10,81,114,56
zhiwuyuan_aq#11,76,115,53
zhiwuyuan_aq#12,76,106,53
zhiwuyuan_aq#13,79,115,53
zhiwuyuan_aq#14,79,113,52
zhiwuyuan_aq#15,83,114,56
zhiwuyuan_aq#16,83,116,53
zhiwuyuan_aq#17,81,111,54
zhiwuyuan_aq#18,82,116,53
zhiwuyuan_aq#19,79,109,55
zhiwuyuan_aq#20,80,116,52
zhiwuyuan_aq#21,76,109,52
zhiwuyuan_aq#22,79,111,51
zhiwuyuan_aq#23,80,111,52
zhiwuyuan_aq#24,81,106,56
zhiwuyuan_aq#25,82,110,55
zhiwuyuan_aq#26,77,112,53
zhiwuyuan_aq#27,78,107,51
zhiwuyuan_aq#28,82,109,55
zhiwuyuan_aq#29,81,108,55
zhiwuyuan_aq#30,80,107,51
zhiwuyuan_aq#31,76,108,54
zhiwuyuan_aq#32,82,110,56
zhiwuyuan_aq#33,83,108,55
zhiwuyuan_aq#34,83,107,55
zhiwuyuan_aq#35,77,111,55
zhiwuyuan_aq#36,83,106,55
zhiwuyuan_aq#37,83,107,52
zhiwuyuan_aq#38,77,110,54
zhiwuyuan_aq#39,80,115,53
zhiwuyuan_aq#40,80,115,53
zhiwuyuan_aq#41,80,110,52
zhiwuyuan_aq#42,76,115,51
zhiwuyuan_aq#43,81,111,52
zhiwuyuan_aq#44,76,114,53
zhiwuyuan_aq#45,78,108,56
zhiwuyuan_aq#46,82,115,56
zhiwuyuan_aq#47,79,108,54
fengtaihuayuan_aq#0,85,137,51
fengtaihuayuan_aq#1,86,141,47
fengtaihuayuan_aq#2,88,146,51
fengtaihuayuan_aq#3,89,135,50
fengtaihuayuan_aq#4,86,147,50
fengtaihuayuan_aq#5,86,145,49
fengtaihuayuan_aq#6,88,139,48
fengtaihuayuan_aq#7,87,141,47
fengtaihuayuan_aq#8,84,148,48
fengtaihuayuan_aq#9,84,136,51
fengtaihuayuan_aq#10,84,147,51
fengtaihuayuan_aq#11,88,142,50
fengtaihuayuan_aq#12,84,135,49
fengtaihuayuan_aq#13,82,139,52
fengtaihuayuan_aq#14,86,137,50
fengtaihuayuan_aq#15,87,146,49
fengtaihuayuan_aq#16,88,149,48
fengtaihuayuan_aq#17,88,146,49
fengtaihuayuan_aq#18,90,147,51
fengtaihuayuan_aq#19,83,144,52
fengtaihuayuan_aq#20,82,140,49
fengtaihuayuan_aq#21,89,138,49
fengtaihuayuan_aq#22,86,144,47
fengtaihuayuan_aq#23,83,136,51
fengtaihuayuan_aq#24,84,138,49
fengtaihuayuan_aq#25,85,140,50
fengtaihuayuan_aq#26,90,136,52
fengtaihuayuan_aq#27,85,147,51
fengtaihuayuan_aq#28,89,148,51
fengtaihuayuan_aq#29,86,142,49
fengtaihuayuan_aq#30,82,138,49
fengtaihuayuan_aq#31,89,146,48
fengtaihuayuan_aq#32,89,137,52
fengtaihuayuan_aq#33,86,135,49
fengtaihuayuan_aq#34,82,142,51
fengtaihuayuan_aq#35,87,136,50
fengtaihuayuan_aq#36,85,136,50
fengtaihuayuan_aq#37,89,146,49
fengtaihuayuan_aq#38,86,140,51
fengtaihuayuan_aq#39,87,147,47
fengtaihuayuan_aq#40,84,143,47
fengtaihuayuan_aq#41,90,141,51
fengtaihuayuan_aq#42,87,137,50
fengtaihuayuan_aq#43,86,137,49
fengtaihuayuan_aq#44,85,139,51
fengtaihuayuan_aq#45,82,135,48
fengtaihuayuan_aq#46,87,144,49
fengtaihuayuan_aq#47,83,139,51
yungang_aq#0,82,99,74
yungang_aq#1,81,99,73
yungang_aq#2,85,99,69
yungang_aq#3,79,100,70
yungang_aq#4,82,93,73
yungang_aq#5,84,96,69
yungang_aq#6,87,100,74
yungang_aq#7,83,98,68
yungang_aq#8,83,97,72
yungang_aq#9,83,98,73
yungang_aq#10,87,91,70
yungang_aq#11,84,94,72
yungang_aq#12,84,95,72
yungang_aq#13,81,95,73
yungang_aq#14,86,94,75
yungang_aq#15,86,93,72
yungang_aq#16,83,99,73
yungang_aq#17,81,96,69
yungang_aq#18,82,100,74
yungang_aq#19,82,97,72
yungang_aq#20,80,91,72
yungang_aq#21,82,95,68
yungang_aq#22,83,98,68
yungang_aq#23,85,96,69
yungang_aq#24,81,97,73
yungang_aq#25,84,99,72
yungang_aq#26,86,93,72
yungang_aq#27,84,92,70
yungang_aq#28,87,92,70
yungang_aq#29,85,94,74
yungang_aq#30,82,93,69
yungang_aq#31,82,94,73
yungang_aq#32,81,94,69
yungang_aq#33,86,95,69
yungang_aq#34,81,99,70
yungang_aq#35,86,97,73
yungang_aq#36,84,95,68
yungang_aq#37,82,92,73
yungang_aq#38,86,99,71
yungang_aq#39,80,100,74
yungang_aq#40,81,97,73
yungang_aq#41,81,95,68
yungang_aq#42,83,91,75
yungang_aq#43,85,91,75
yungang_aq#44,86,95,69
yungang_aq#45,86,94,74
yungang_aq#46,84,93,72
yungang_aq#47,83,100,70
gucheng_aq#0,72,99,60
gucheng_aq#1,76,105,65
gucheng_aq#2,74,103,63
gucheng_aq#3,74,107,63
gucheng_aq#4,77,107,60
gucheng_aq#5,77,103,60
gucheng_aq#6,71,104,65
gucheng_aq#7,73,108,63
gucheng_aq#8,76,103,61
gucheng_aq#9,70,105,63
gucheng_aq#10,70,102,65
gucheng_aq#11,73,101,61
gucheng_aq#12,73,100,65
gucheng_aq#13,75,101,63
gucheng_aq#14,73,108,64
gucheng_aq#15,72,104,60
gucheng_aq#16,75,102,61
gucheng_aq#17,70,100,61
gucheng_aq#18,72,105,63
gucheng_aq#19,76,103,64
gucheng_aq#20,71,101,65
gucheng_aq#21,73,100,63
gucheng_aq#22,70,109,64
gucheng_aq#23,77,106,64
gucheng_aq#24,72,103,64
gucheng_aq#25,77,100,61
gucheng_aq#26,72,100,62
gucheng_aq#27,75,101,62
gucheng_aq#28,72,106,59
gucheng_aq#29,71,106,64
gucheng_aq#30,71,109,62
gucheng_aq#31,71,104,63
gucheng_aq#32,74,108,63
gucheng_aq#33,75,105,65
gucheng_aq#34,72,107,62
gucheng_aq#35,74,101,61
gucheng_aq#36,72,100,65
gucheng_aq#37,75,100,60
gucheng_aq#38,72,108,61
gucheng_aq#39,76,107,63
gucheng_aq#40,71,104,61
gucheng_aq#41,71,107,61
gucheng_aq#42,75,102,64
gucheng_aq#43,74,108,64
gucheng_aq#44,73,105,65
gucheng_aq#45,70,101,65
gucheng_aq#46,73,103,65
gucheng_aq#47,71,106,62
fangshan_aq#0,78,113,58
fangshan_aq#1,75,110,63
fangshan_aq#2,75,111,60
fangshan_aq#3,74,107,59
fangshan_aq#4,79,106,58
fangshan_aq#5,74,103,64
fangshan_aq#6,77,106,62
fangshan_aq#7,75,109,61
fangshan_aq#8,72,113,64
fangshan_aq#9,75,107,62
fangshan_aq#10,78,103,60
fangshan_aq#11,72,108,59
fangshan_aq#12,74,112,60
fangshan_aq#13,77,104,58
fangshan_aq#14,73,108,59
fangshan_aq#15,77,113,61
fangshan_aq#16,79,112,61
fangshan_aq#17,79,106,62
fangshan_aq#18,72,103,58
fangshan_aq#19,79,108,63
fangshan_aq#20,73,107,60
fangshan_aq#21,72,103,60
fangshan_aq#22,73,104,58
fangshan_aq#23,72,107,59
fangshan_aq#24,79,108,59
fangshan_aq#25,73,108,60
fangshan_aq#26,74,113,59
fangshan_aq#27,72,106,61
fangshan_aq#28,73,108,59
fangshan_aq#29,72,112,63
fangshan_aq#30,73,111,60
fangshan_aq#31,77,112,61
fangshan_aq#32,78,109,61
fangshan_aq#33,76,109,63
fangshan_aq#34,72,106,60
fangshan_aq#35,76,112,61
fangshan_aq#36,76,106,62
fangshan_aq#37,76,106,62
fangshan_aq#38,72,109,59
fangshan_aq#39,76,107,62
fangshan_aq#40,75,110,58
fangshan_aq#41,76,108,59
fangshan_aq#42,74,108,58
fangshan_aq#43,72,112,59
fangshan_aq#44,74,109,62
fangshan_aq#45,73,103,61
fangshan_aq#46,74,110,59
fangshan_aq#47,75,103,60
daxing_aq#0,88,125,55
daxing_aq#1,87,130,56
daxing_aq#2,85,123,54
daxing_aq#3,87,125,57
daxing_aq#4,85,126,55
daxing_aq#5,80,131,60
daxing_aq#6,86,121,60
daxing_aq#7,88,131,58
daxing_aq#8,84,126,57
daxing_aq#9,86,123,55
daxing_aq#10,84,121,55
daxing_aq#11,85,122,57
daxing_aq#12,83,129,57
daxing_aq#13,81,133,56
daxing_aq#14,83,126,55
daxing_aq#15,87,123,58
daxing_aq#16,80,124,56
daxing_aq#17,87,124,58
daxing_aq#18,80,122,59
daxing_aq#19,86,133,56
daxing_aq#20,85,128,60
daxing_aq#21,82,126,54
daxing_aq#22,86,121,57
daxing_aq#23,83,131,59
daxing_aq#24,84,121,60
daxing_aq#25,86,126,60
daxing_aq#26,81,130,59
daxing_aq#27,86,124,60
daxing_aq#28,87,129,56
daxing_aq#29,86,124,56
daxing_aq#30,82,130,54
daxing_aq#31,88,131,57
daxing_aq#32,83,123,54
daxing_aq#33,88,129,55
daxing_aq#34,83,128,58
daxing_aq#35,87,126,59
daxing_aq#36,87,125,56
daxing_aq#37,81,124,56
daxing_aq#38,85,130,56
daxing_aq#39,83,130,57
daxing_aq#40,86,130,56
daxing_aq#41,86,131,56
daxing_aq#42,82,120,58
daxing_aq#43,88,132,60
daxing_aq#44,81,127,59
daxing_aq#45,82,125,59
daxing_aq#46,80,124,59
daxing_aq#47,84,121,58
yizhuang_aq#0,84,114,47
yizhuang_aq#1,83,113,49
yizhuang_aq#2,81,119,45
yizhuang_aq#3,80,111,48
yizhuang_aq#4,87,109,49
yizhuang_aq#5,85,111,47
yizhuang_aq#6,84,119,45
yizhuang_aq#7,82,113,47
yizhuang_aq#8,84,116,49
yizhuang_aq#9,87,110,49
yizhuang_aq#10,84,119,49
yizhuang_aq#11,84,117,49
yizhuang_aq#12,85,112,48
yizhuang_aq#13,80,120,47
yizhuang_aq#14,81,116,49
yizhuang_aq#15,80,115,45
yizhuang_aq#16,84,113,48
yizhuang_aq#17,87,111,48
yizhuang_aq#18,82,112,45
yizhuang_aq#19,81,115,45
yizhuang_aq#20,85,111,46
yizhuang_aq#21,81,114,49
yizhuang_aq#22,83,118,45
yizhuang_aq#23,84,118,50
yizhuang_aq#24,80,113,46
yizhuang_aq#25,87,111,46
yizhuang_aq#26,86,110,50
yizhuang_aq#27,81,116,46
yizhuang_aq#28,83,112,46
yizhuang_aq#29,84,117,49
yizhuang_aq#30,81,111,45
yizhuang_aq#31,84,115,49
yizhuang_aq#32,86,118,45
yizhuang_aq#33,80,114,47
yizhuang_aq#34,85,112,46
yizhuang_aq#35,83,110,48
yizhuang_aq#36,86,116,45
yizhuang_aq#37,85,120,50
yizhuang_aq#38,87,118,45
yizhuang_aq#39,83,114,45
yizhuang_aq#40,82,117,49
yizhuang_aq#41,85,111,48
yizhuang_aq#42,82,120,49
yizhuang_aq#43,84,114,45
yizhuang_aq#44,86,111,49
yizhuang_aq#45,86,120,49
yizhuang_aq#46,84,115,50
yizhuang_aq#47,87,118,48
tongzhou_aq#0,82,138,40
tongzhou_aq#1,78,137,40
tongzhou_aq#2,82,135,39
tongzhou_aq#3,80,138,39
tongzhou_aq#4,77,141,38
tongzhou_aq#5,84,142,40
tongzhou_aq#6,82,140,40
tongzhou_aq#7,85,132,40
tongzhou_aq#8,82,140,38
tongzhou_aq#9,82,137,40
tongzhou_aq#10,85,141,38
tongzhou_aq#11,84,130,39
tongzhou_aq#12,80,141,40
tongzhou_aq#13,83,129,41
tongzhou_aq#14,83,142,38
tongzhou_aq#15,84,132,41
tongzhou_aq#16,83,137,38
tongzhou_aq#17,83,138,41
tongzhou_aq#18,84,143,40
tongzhou_aq#19,78,130,40
tongzhou_aq#20,81,130,38
tongzhou_aq#21,78,139,39
tongzhou_aq#22,80,138,37
tongzhou_aq#23,79,141,40
tongzhou_aq#24,78,137,40
tongzhou_aq#25,79,132,40
tongzhou_aq#26,84,138,39
tongzhou_aq#27,79,131,39
tongzhou_aq#28,79,135,37
tongzhou_aq#29,82,135,40
tongzhou_aq#30,83,134,41
tongzhou_aq#31,77,142,40
tongzhou_aq#32,83,136,39
tongzhou_aq#33,83,134,41
tongzhou_aq#34,78,131,38
tongzhou_aq#35,80,136,39
tongzhou_aq#36,81,130,39
tongzhou_aq#37,81,138,38
tongzhou_aq#38,81,132,40
tongzhou_aq#39,83,139,37
tongzhou_aq#40,78,139,40
tongzhou_aq#41,79,130,40
tongzhou_aq#42,83,132,40
tongzhou_aq#43,81,130,40
tongzhou_aq#44,81,132,39
tongzhou_aq#45,80,135,40
tongzhou_aq#46,80,130,38
tongzhou_aq#47,83,135,40
shunyi_aq#0,80,129,42
shunyi_aq#1,77,133,43
shunyi_aq#2,74,131,42
shunyi_aq#3,75,134,40
shunyi_aq#4,79,125,42
shunyi_aq#5,74,130,43
shunyi_aq#6,79,132,40
shunyi_aq#7,79,131,42
shunyi_aq#8,77,135,41
shunyi_aq#9,79,137,41
shunyi_aq#10,80,129,43
shunyi_aq#11,77,131,41
shunyi_aq#12,78,130,41
shunyi_aq#13,80,128,41
shunyi_aq#14,77,137,43
shunyi_aq#15,79,126,43
shunyi_aq#16,76,133,40
shunyi_aq#17,75,133,43
shunyi_aq#18,73,126,41
shunyi_aq#19,74,137,40
shunyi_aq#20,79,131,42
shunyi_aq#21,79,128,39
shunyi_aq#22,78,136,42
shunyi_aq#23,77,130,41
shunyi_aq#24,77,134,40
shunyi_aq#25,77,130,42
shunyi_aq#26,78,135,40
shunyi_aq#27,77,128,41
shunyi_aq#28,78,129,39
shunyi_aq#29,77,136,39
shunyi_aq#30,80,127,43
shunyi_aq#31,74,132,43
shunyi_aq#32,76,138,42
shunyi_aq#33,74,134,39
shunyi_aq#34,75,125,43
shunyi_aq#35,74,132,41
shunyi_aq#36,79,132,43
shunyi_aq#37,74,127,41
