test_id,PM2.5,PM10,O3
guanyuan_aq#15,79,131,61
guanyuan_aq#16,86,128,58
guanyuan_aq#17,84,123,61
guanyuan_aq#18,81,125,58
guanyuan_aq#19,82,128,57
guanyuan_aq#20,86,122,62
guanyuan_aq#21,84,129,62
guanyuan_aq#22,84,133,57
guanyuan_aq#23,86,128,59
guanyuan_aq#24,85,134,59
guanyuan_aq#25,80,133,58
guanyuan_aq#26,82,125,58
guanyuan_aq#27,83,123,57
guanyuan_aq#28,84,129,62
guanyuan_aq#29,83,128,59
guanyuan_aq#30,86,134,59
guanyuan_aq#31,82,126,62
guanyuan_aq#32,86,128,62
guanyuan_aq#33,83,129,61
guanyuan_aq#34,82,127,56
guanyuan_aq#35,80,123,60
guanyuan_aq#36,81,124,61
guanyuan_aq#37,87,125,59
guanyuan_aq#38,80,124,62
guanyuan_aq#39,81,126,61
guanyuan_aq#40,82,128,60
guanyuan_aq#41,85,123,58
guanyuan_aq#42,86,127,59
guanyuan_aq#43,81,134,57
guanyuan_aq#44,81,132,57
guanyuan_aq#45,80,123,61
guanyuan_aq#46,87,128,57
guanyuan_aq#47,83,132,57
wanshouxigong_aq#0,71,96,68
wanshouxigong_aq#1,74,95,67
wanshouxigong_aq#2,75,94,66
wanshouxigong_aq#3,71,95,64
wanshouxigong_aq#4,77,101,68
wanshouxigong_aq#5,70,94,65
wanshouxigong_aq#6,70,101,66
wanshouxigong_aq#7,72,100,65
wanshouxigong_aq#8,77,98,65
wanshouxigong_aq#9,72,100,66
wanshouxigong_aq#10,71,101,67
wanshouxigong_aq#11,73,97,65
wanshouxigong_aq#12,73,97,63
wanshouxigong_aq#13,73,101,69
wanshouxigong_aq#14,77,97,64
wanshouxigong_aq#15,71,97,63
wanshouxigong_aq#16,71,98,69
wanshouxigong_aq#17,77,94,66
wanshouxigong_aq#18,72,95,65
wanshouxigong_aq#19,75,100,67
wanshouxigong_aq#20,71,100,67
wanshouxigong_aq#21,71,102,68
wanshouxigong_aq#22,71,100,63
wanshouxigong_aq#23,73,97,68
wanshouxigong_aq#24,76,98,66
wanshouxigong_aq#25,77,96,65
wanshouxigong_aq#26,70,93,66
wanshouxigong_aq#27,75,100,67
wanshouxigong_aq#28,75,97,64
wanshouxigong_aq#29,75,96,68
wanshouxigong_aq#30,77,99,63
wanshouxigong_aq#31,72,95,68
wanshouxigong_aq#32,72,93,64
wanshouxigong_aq#33,77,94,64
wanshouxigong_aq#34,76,102,67
wanshouxigong_aq#35,73,99,67
wanshouxigong_aq#36,70,96,66
wanshouxigong_aq#37,75,101,63
wanshouxigong_aq#38,72,93,65
wanshouxigong_aq#39,71,101,64
wanshouxigong_aq#40,78,94,69
wanshouxigong_aq#41,72,101,66
wanshouxigong_aq#42,78,93,69
wanshouxigong_aq#43,71,99,67
wanshouxigong_aq#44,75,100,69
wanshouxigong_aq#45,75,95,63
wanshouxigong_aq#46,74,97,67
wanshouxigong_aq#47,73,98,67
aotizhongxin_aq#0,95,144,66
aotizhongxin_aq#1,88,133,64
aotizhongxin_aq#2,89,137,66
aotizhongxin_aq#3,93,133,65
aotizhongxin_aq#4,90,140,68
aotizhongxin_aq#5,95,142,63
aotizhongxin_aq#6,93,133,68
aotizhongxin_aq#7,90,138,65
aotizhongxin_aq#8,89,144,68
aotizhongxin_aq#9,90,143,63
aotizhongxin_aq#10,94,137,65
aotizhongxin_aq#11,89,141,64
aotizhongxin_aq#12,95,143,68
aotizhongxin_aq#13,92,137,64
aotizhongxin_aq#14,96,133,69
aotizhongxin_aq#15,96,134,63
aotizhongxin_aq#16,92,136,64
aotizhongxin_aq#17,88,134,65
aotizhongxin_aq#18,92,132,63
aotizhongxin_aq#19,92,131,66
aotizhongxin_aq#20,88,136,67
aotizhongxin_aq#21,90,141,64
aotizhongxin_aq#22,91,134,68
aotizhongxin_aq#23,95,137,62
aotizhongxin_aq#24,95,137,65
aotizhongxin_aq#25,91,134,67
aotizhongxin_aq#26,89,133,65
aotizhongxin_aq#27,93,143,66
aotizhongxin_aq#28,96,136,65
aotizhongxin_aq#29,94,145,67
aotizhongxin_aq#30,88,135,63
aotizhongxin_aq#31,88,135,67
aotizhongxin_aq#32,88,145,63
aotizhongxin_aq#33,93,140,64
aotizhongxin_aq#34,88,141,64
aotizhongxin_aq#35,93,134,64
aotizhongxin_aq#36,91,136,66
aotizhongxin_aq#37,89,143,67
aotizhongxin_aq#38,88,132,66
aotizhongxin_aq#39,90,142,64
aotizhongxin_aq#40,93,132,63
aotizhongxin_aq#41,89,136,68
aotizhongxin_aq#42,91,136,65
aotizhongxin_aq#43,95,141,65
aotizhongxin_aq#44,94,145,65
aotizhongxin_aq#45,96,143,64
aotizhongxin_aq#46,95,139,65
aotizhongxin_aq#47,94,136,62
nongzhanguan_aq#0,79,115,57
nongzhanguan_aq#1,83,122,57
nongzhanguan_aq#2,79,117,59
nongzhanguan_aq#3,82,118,56
nongzhanguan_aq#4,82,123,54
nongzhanguan_aq#5,78,125,59
nongzhanguan_aq#6,83,119,59
nongzhanguan_aq#7,83,123,59
nongzhanguan_aq#8,83,118,59
nongzhanguan_aq#9,80,119,59
nongzhanguan_aq#10,79,121,54
nongzhanguan_aq#11,78,125,55
nongzhanguan_aq#12,84,119,59
nongzhanguan_aq#13,82,122,59
nongzhanguan_aq#14,82,118,56
nongzhanguan_aq#15,84,114,57
nongzhanguan_aq#16,82,115,57
nongzhanguan_aq#17,79,118,60
nongzhanguan_aq#18,83,118,57
nongzhanguan_aq#19,82,116,60
nongzhanguan_aq#20,83,121,54
nongzhanguan_aq#21,80,120,56
nongzhanguan_aq#22,77,126,56
nongzhanguan_aq#23,82,123,58
nongzhanguan_aq#24,80,123,56
nongzhanguan_aq#25,80,117,60
nongzhanguan_aq#26,83,122,54
nongzhanguan_aq#27,78,119,59
nongzhanguan_aq#28,77,121,60
nongzhanguan_aq#29,77,117,57
nongzhanguan_aq#30,81,123,57
nongzhanguan_aq#31,77,117,58
nongzhanguan_aq#32,78,124,57
nongzhanguan_aq#33,79,116,55
nongzhanguan_aq#34,77,124,60
nongzhanguan_aq#35,78,119,59
nongzhanguan_aq#36,79,120,57
nongzhanguan_aq#37,82,117,60
nongzhanguan_aq#38,80,126,58
nongzhanguan_aq#39,76,123,56
nongzhanguan_aq#40,78,123,57
nongzhanguan_aq#41,84,125,58
nongzhanguan_aq#42,82,124,58
nongzhanguan_aq#43,81,117,57
nongzhanguan_aq#44,84,122,59
nongzhanguan_aq#45,77,124,57
nongzhanguan_aq#46,81,126,59
nongzhanguan_aq#47,79,120,59
wanliu_aq#0,62,117,57
wanliu_aq#1,67,122,56
wanliu_aq#2,67,112,59
wanliu_aq#3,62,115,56
wanliu_aq#4,68,121,57
wanliu_aq#5,68,114,58
wanliu_aq#6,62,121,55
wanliu_aq#7,66,113,55
wanliu_aq#8,64,119,59
wanliu_aq#9,68,116,55
wanliu_aq#10,66,121,55
wanliu_aq#11,62,121,55
wanliu_aq#12,63,116,59
wanliu_aq#13,63,122,56
wanliu_aq#14,68,120,59
wanliu_aq#15,63,113,55
wanliu_aq#16,64,113,59
wanliu_aq#17,64,122,56
wanliu_aq#18,67,117,55
wanliu_aq#19,66,115,59
wanliu_aq#20,63,112,57
wanliu_aq#21,66,120,60
wanliu_aq#22,62,114,59
wanliu_aq#23,66,114,58
wanliu_aq#24,64,123,56
wanliu_aq#25,66,116,57
wanliu_aq#26,66,117,59
wanliu_aq#27,62,119,57
wanliu_aq#28,63,112,56
wanliu_aq#29,64,112,57
wanliu_aq#30,68,112,58
wanliu_aq#31,64,115,55
wanliu_aq#32,62,114,60
wanliu_aq#33,65,122,58
wanliu_aq#34,63,113,57
wanliu_aq#35,62,120,60
wanliu_aq#36,63,123,59
wanliu_aq#37,63,118,59
wanliu_aq#38,67,116,58
wanliu_aq#39,63,122,59
wanliu_aq#40,62,113,57
wanliu_aq#41,66,116,57
wanliu_aq#42,68,113,58
wanliu_aq#43,68,116,57
wanliu_aq#44,62,122,56
wanliu_aq#45,64,120,56
wanliu_aq#46,66,111,60
wanliu_aq#47,64,118,58
beibuxinqu_aq#0,85,100,70
beibuxinqu_aq#1,86,94,69
beibuxinqu_aq#2,87,103,69
beibuxinqu_aq#3,86,103,72
beibuxinqu_aq#4,89,96,69
beibuxinqu_aq#5,85,95,67
beibuxinqu_aq#6,88,98,71
beibuxinqu_aq#7,84,102,67
beibuxinqu_aq#8,88,102,67
beibuxinqu_aq#9,81,101,66
beibuxinqu_aq#10,82,102,73
beibuxinqu_aq#11,85,96,68
beibuxinqu_aq#12,84,101,68
beibuxinqu_aq#13,88,97,70
beibuxinqu_aq#14,86,100,72
beibuxinqu_aq#15,83,94,72
beibuxinqu_aq#16,89,96,72
beibuxinqu_aq#17,86,97,67
beibuxinqu_aq#18,81,96,67
beibuxinqu_aq#19,83,99,66
beibuxinqu_aq#20,84,101,67
beibuxinqu_aq#21,88,95,69
beibuxinqu_aq#22,86,102,68
beibuxinqu_aq#23,85,100,72
beibuxinqu_aq#24,82,96,68
beibuxinqu_aq#25,82,101,71
beibuxinqu_aq#26,83,97,66
beibuxinqu_aq#27,82,98,68
beibuxinqu_aq#28,83,97,68
beibuxinqu_aq#29,81,95,68
beibuxinqu_aq#30,81,100,67
beibuxinqu_aq#31,81,97,68
beibuxinqu_aq#32,86,103,68
beibuxinqu_aq#33,88,102,67
beibuxinqu_aq#34,86,97,70
beibuxinqu_aq#35,83,94,70
beibuxinqu_aq#36,84,95,70
beibuxinqu_aq#37,86,100,72
beibuxinqu_aq#38,88,94,66
beibuxinqu_aq#39,84,99,69
beibuxinqu_aq#40,86,97,71
beibuxinqu_aq#41,87,101,73
beibuxinqu_aq#42,86,96,70
beibuxinqu_aq#43,81,98,71
beibuxinqu_aq#44,84,100,72
beibuxinqu_aq#45,87,102,67
beibuxinqu_aq#46,83,96,72
beibuxinqu_aq#47,82,98,68
zhiwuyuan_aq#0,82,108,55
zhiwuyuan_aq#1,79,106,55
zhiwuyuan_aq#2,83,106,54
zhiwuyuan_aq#3,77,113,55
zhiwuyuan_aq#4,77,117,54
zhiwuyuan_aq#5,80,114,51
zhiwuyuan_aq#6,80,109,53
zhiwuyuan_aq#7,79,111,54
zhiwuyuan_aq#8,81,107,54
zhiwuyuan_aq#9,82,114,51
zhiwuyuan_aq#10,78,113,51
zhiwuyuan_aq#11,78,107,56
zhiwuyuan_aq#12,79,117,53
zhiwuyuan_aq#13,83,116,54
zhiwuyuan_aq#14,82,107,56
zhiwuyuan_aq#15,80,107,52
zhiwuyuan_aq#16,77,107,52
zhiwuyuan_aq#17,79,111,52
zhiwuyuan_aq#18,76,106,55
zhiwuyuan_aq#19,79,107,53
zhiwuyuan_aq#20,78,115,52
zhiwuyuan_aq#21,82,106,53
zhiwuyuan_aq#22,77,110,53
zhiwuyuan_aq#23,81,113,56
zhiwuyuan_aq#24,78,106,51
zhiwuyuan_aq#25,77,111,52
zhiwuyuan_aq#26,80,115,54
zhiwuyuan_aq#27,81,115,51
zhiwuyuan_aq#28,81,115,52
zhiwuyuan_aq#29,82,111,56
zhiwuyuan_aq#30,76,114,54
zhiwuyuan_aq#31,76,111,51
zhiwuyuan_aq#32,77,114,51
zhiwuyuan_aq#33,77,112,54
zhiwuyuan_aq#34,82,111,56
zhiwuyuan_aq#35,82,108,55
zhiwuyuan_aq#36,81,106,51
zhiwuyuan_aq#37,81,110,53
zhiwuyuan_aq#38,78,108,52
zhiwuyuan_aq#39,80,110,52
zhiwuyuan_aq#40,80,110,52
zhiwuyuan_aq#41,77,114,55
zhiwuyuan_aq#42,78,116,56
zhiwuyuan_aq#43,83,108,52
zhiwuyuan_aq#44,81,109,54
zhiwuyuan_aq#45,81,115,53
zhiwuyuan_aq#46,81,112,53
zhiwuyuan_aq#47,76,114,52
fengtaihuayuan_aq#0,86,144,52
fengtaihuayuan_aq#1,85,146,49
fengtaihuayuan_aq#2,82,139,48
fengtaihuayuan_aq#3,85,148,48
fengtaihuayuan_aq#4,85,147,48
fengtaihuayuan_aq#5,88,140,52
fengtaihuayuan_aq#6,88,142,50
fengtaihuayuan_aq#7,89,146,51
fengtaihuayuan_aq#8,87,142,51
fengtaihuayuan_aq#9,88,149,51
fengtaihuayuan_aq#10,83,149,48
fengtaihuayuan_aq#11,84,136,50
fengtaihuayuan_aq#12,87,141,50
fengtaihuayuan_aq#13,85,140,47
fengtaihuayuan_aq#14,85,143,50
fengtaihuayuan_aq#15,82,138,50
fengtaihuayuan_aq#16,82,145,50
fengtaihuayuan_aq#17,87,141,50
fengtaihuayuan_aq#18,90,142,50
fengtaihuayuan_aq#19,82,135,52
fengtaihuayuan_aq#20,88,143,50
fengtaihuayuan_aq#21,84,139,50
fengtaihuayuan_aq#22,82,148,49
fengtaihuayuan_aq#23,85,140,47
fengtaihuayuan_aq#24,86,140,51
fengtaihuayuan_aq#25,88,144,49
fengtaihuayuan_aq#26,87,138,49
fengtaihuayuan_aq#27,90,142,50
fengtaihuayuan_aq#28,83,141,51
fengtaihuayuan_aq#29,83,146,50
fengtaihuayuan_aq#30,85,140,47
fengtaihuayuan_aq#31,88,147,47
fengtaihuayuan_aq#32,87,139,47
fengtaihuayuan_aq#33,82,144,50
fengtaihuayuan_aq#34,82,141,48
fengtaihuayuan_aq#35,87,142,47
fengtaihuayuan_aq#36,87,138,52
fengtaihuayuan_aq#37,88,141,51
fengtaihuayuan_aq#38,84,140,50
fengtaihuayuan_aq#39,82,144,51
fengtaihuayuan_aq#40,84,141,51
fengtaihuayuan_aq#41,83,138,48
fengtaihuayuan_aq#42,85,140,51
fengtaihuayuan_aq#43,83,148,48
fengtaihuayuan_aq#44,83,141,50
fengtaihuayuan_aq#45,88,142,48
fengtaihuayuan_aq#46,87,145,51
fengtaihuayuan_aq#47,84,139,49
yungang_aq#0,85,92,69
yungang_aq#1,87,97,70
yungang_aq#2,82,96,72
yungang_aq#3,80,96,75
yungang_aq#4,79,93,69
yungang_aq#5,85,98,68
yungang_aq#6,79,95,69
yungang_aq#7,81,98,68
yungang_aq#8,79,92,69
yungang_aq#9,81,100,71
yungang_aq#10,85,98,73
yungang_aq#11,85,96,70
yungang_aq#12,86,95,70
yungang_aq#13,86,95,72
yungang_aq#14,84,91,72
yungang_aq#15,84,97,69
yungang_aq#16,84,92,75
yungang_aq#17,80,95,69
yungang_aq#18,80,95,71
yungang_aq#19,85,97,70
yungang_aq#20,87,97,71
yungang_aq#21,82,91,69
yungang_aq#22,82,95,71
yungang_aq#23,82,97,71
yungang_aq#24,87,98,72
yungang_aq#25,79,92,72
yungang_aq#26,84,96,73
yungang_aq#27,87,99,71
yungang_aq#28,87,100,73
yungang_aq#29,80,95,73
yungang_aq#30,83,100,70
yungang_aq#31,85,98,74
yungang_aq#32,82,91,72
yungang_aq#33,85,98,68
yungang_aq#34,83,94,74
yungang_aq#35,83,99,74
yungang_aq#36,83,92,75
yungang_aq#37,87,95,71
yungang_aq#38,84,92,74
yungang_aq#39,82,94,73
yungang_aq#40,86,94,74
yungang_aq#41,85,95,71
yungang_aq#42,82,100,71
yungang_aq#43,84,96,70
yungang_aq#44,82,92,71
yungang_aq#45,84,95,75
yungang_aq#46,83,97,68
yungang_aq#47,82,100,74
gucheng_aq#0,74,107,60
gucheng_aq#1,72,108,64
gucheng_aq#2,75,100,60
gucheng_aq#3,76,103,61
gucheng_aq#4,71,107,60
gucheng_aq#5,71,108,63
gucheng_aq#6,77,109,62
gucheng_aq#7,71,100,62
gucheng_aq#8,71,109,62
gucheng_aq#9,73,109,62
gucheng_aq#10,75,108,60
gucheng_aq#11,72,109,64
gucheng_aq#12,70,110,60
gucheng_aq#13,70,107,64
gucheng_aq#14,74,106,64
gucheng_aq#15,77,107,64
gucheng_aq#16,71,101,61
gucheng_aq#17,73,104,60
gucheng_aq#18,77,106,64
gucheng_aq#19,76,103,61
gucheng_aq#20,76,109,64
gucheng_aq#21,75,104,63
gucheng_aq#22,75,100,63
gucheng_aq#23,72,109,61
gucheng_aq#24,77,105,60
gucheng_aq#25,73,106,64
gucheng_aq#26,75,100,64
gucheng_aq#27,76,103,63
gucheng_aq#28,71,109,65
gucheng_aq#29,73,110,63
gucheng_aq#30,70,104,64
gucheng_aq#31,70,108,62
gucheng_aq#32,74,108,64
gucheng_aq#33,77,99,65
gucheng_aq#34,70,103,64
gucheng_aq#35,75,107,60
gucheng_aq#36,73,102,64
gucheng_aq#37,74,105,61
gucheng_aq#38,71,108,62
gucheng_aq#39,74,103,61
gucheng_aq#40,75,100,64
gucheng_aq#41,71,109,63
gucheng_aq#42,75,101,63
gucheng_aq#43,75,100,65
gucheng_aq#44,75,101,62
gucheng_aq#45,74,107,62
gucheng_aq#46,71,100,63
gucheng_aq#47,72,108,63
fangshan_aq#0,77,112,58
fangshan_aq#1,74,103,60
fangshan_aq#2,73,106,62
fangshan_aq#3,76,112,61
fangshan_aq#4,77,105,64
fangshan_aq#5,75,104,63
fangshan_aq#6,72,105,63
fangshan_aq#7,79,107,62
fangshan_aq#8,77,107,59
fangshan_aq#9,74,110,62
fangshan_aq#10,78,112,59
fangshan_aq#11,74,107,60
fangshan_aq#12,72,104,59
fangshan_aq#13,75,106,61
fangshan_aq#14,77,107,63
fangshan_aq#15,77,105,59
fangshan_aq#16,73,109,64
fangshan_aq#17,75,106,61
fangshan_aq#18,74,107,63
fangshan_aq#19,74,104,62
fangshan_aq#20,72,104,61
fangshan_aq#21,79,110,59
fangshan_aq#22,73,113,63
fangshan_aq#23,72,108,58
fangshan_aq#24,73,107,62
fangshan_aq#25,75,112,61
fangshan_aq#26,78,108,64
fangshan_aq#27,73,112,58
fangshan_aq#28,77,105,61
fangshan_aq#29,78,111,62
fangshan_aq#30,73,103,63
fangshan_aq#31,73,111,60
fangshan_aq#32,73,105,59
fangshan_aq#33,78,104,62
fangshan_aq#34,74,103,62
fangshan_aq#35,73,111,60
fangshan_aq#36,75,111,61
fangshan_aq#37,78,107,60
fangshan_aq#38,75,113,58
fangshan_aq#39,78,107,61
fangshan_aq#40,77,105,63
fangshan_aq#41,77,105,62
fangshan_aq#42,75,113,61
fangshan_aq#43,77,111,61
fangshan_aq#44,77,108,63
fangshan_aq#45,74,103,64
fangshan_aq#46,77,107,59
fangshan_aq#47,75,107,62
daxing_aq#0,83,126,56
daxing_aq#1,83,122,59
daxing_aq#2,88,131,59
daxing_aq#3,83,128,56
daxing_aq#4,84,128,54
daxing_aq#5,83,120,58
daxing_aq#6,85,123,55
daxing_aq#7,82,133,56
daxing_aq#8,83,124,56
daxing_aq#9,87,131,58
daxing_aq#10,80,130,56
daxing_aq#11,88,122,56
daxing_aq#12,81,130,59
daxing_aq#13,80,129,55
daxing_aq#14,80,126,55
daxing_aq#15,88,132,56
daxing_aq#16,80,124,55
daxing_aq#17,83,131,58
daxing_aq#18,88,123,58
daxing_aq#19,80,129,56
daxing_aq#20,86,126,58
daxing_aq#21,86,129,56
daxing_aq#22,86,121,58
daxing_aq#23,88,122,54
daxing_aq#24,85,123,54
daxing_aq#25,81,123,58
daxing_aq#26,87,124,55
daxing_aq#27,81,128,56
daxing_aq#28,80,123,58
daxing_aq#29,88,127,56
daxing_aq#30,83,121,57
daxing_aq#31,81,121,56
daxing_aq#32,80,130,59
daxing_aq#33,83,125,58
daxing_aq#34,84,130,57
daxing_aq#35,83,126,56
daxing_aq#36,87,130,59
daxing_aq#37,81,124,54
daxing_aq#38,87,125,60
daxing_aq#39,80,133,57
daxing_aq#40,87,127,55
daxing_aq#41,81,132,56
daxing_aq#42,82,122,55
daxing_aq#43,82,121,59
daxing_aq#44,85,122,55
daxing_aq#45,86,122,58
daxing_aq#46,83,123,55
daxing_aq#47,81,129,57
yizhuang_aq#0,80,116,45
yizhuang_aq#1,80,117,47
yizhuang_aq#2,82,114,47
yizhuang_aq#3,87,111,49
yizhuang_aq#4,85,117,46
yizhuang_aq#5,82,109,49
yizhuang_aq#6,79,114,48
yizhuang_aq#7,84,114,46
yizhuang_aq#8,86,119,48
yizhuang_aq#9,80,111,45
yizhuang_aq#10,82,119,47
yizhuang_aq#11,84,114,47
yizhuang_aq#12,81,114,48
yizhuang_aq#13,85,111,49
yizhuang_aq#14,80,115,46
yizhuang_aq#15,86,120,46
yizhuang_aq#16,81,117,48
yizhuang_aq#17,84,120,49
yizhuang_aq#18,87,113,48
yizhuang_aq#19,81,113,46
yizhuang_aq#20,80,119,49
yizhuang_aq#21,84,111,46
yizhuang_aq#22,87,111,45
yizhuang_aq#23,87,119,48
yizhuang_aq#24,87,118,46
yizhuang_aq#25,81,110,47
yizhuang_aq#26,86,109,46
yizhuang_aq#27,86,110,46
yizhuang_aq#28,83,120,47
yizhuang_aq#29,83,119,49
yizhuang_aq#30,81,110,50
yizhuang_aq#31,80,111,50
yizhuang_aq#32,81,119,49
yizhuang_aq#33,83,111,46
yizhuang_aq#34,84,120,49
yizhuang_aq#35,80,109,49
yizhuang_aq#36,86,115,46
yizhuang_aq#37,84,112,48
yizhuang_aq#38,84,114,48
yizhuang_aq#39,83,115,46
yizhuang_aq#40,84,110,48
yizhuang_aq#41,80,112,49
yizhuang_aq#42,88,114,45
yizhuang_aq#43,87,114,45
yizhuang_aq#44,82,109,49
yizhuang_aq#45,87,117,48
yizhuang_aq#46,84,110,46
yizhuang_aq#47,80,116,46
tongzhou_aq#0,77,141,41
tongzhou_aq#1,79,141,39
tongzhou_aq#2,83,137,39
tongzhou_aq#3,78,134,40
tongzhou_aq#4,79,130,38
tongzhou_aq#5,82,139,39
tongzhou_aq#6,83,134,40
tongzhou_aq#7,81,138,41
tongzhou_aq#8,80,139,39
tongzhou_aq#9,78,138,41
tongzhou_aq#10,78,134,41
tongzhou_aq#11,77,130,40
tongzhou_aq#12,85,142,38
tongzhou_aq#13,83,143,40
tongzhou_aq#14,80,132,40
tongzhou_aq#15,81,140,38
tongzhou_aq#16,82,141,38
tongzhou_aq#17,80,137,39
tongzhou_aq#18,78,130,41
tongzhou_aq#19,82,130,40
tongzhou_aq#20,81,136,39
tongzhou_aq#21,78,141,38
tongzhou_aq#22,79,135,40
tongzhou_aq#23,81,141,40
tongzhou_aq#24,80,137,40
tongzhou_aq#25,80,143,40
tongzhou_aq#26,78,137,39
tongzhou_aq#27,79,141,41
tongzhou_aq#28,84,140,40
tongzhou_aq#29,80,131,39
tongzhou_aq#30,80,133,40
tongzhou_aq#31,85,137,39
tongzhou_aq#32,82,142,39
tongzhou_aq#33,85,133,40
tongzhou_aq#34,79,132,41
tongzhou_aq#35,81,139,39
tongzhou_aq#36,79,139,40
tongzhou_aq#37,83,135,38
tongzhou_aq#38,83,139,41
tongzhou_aq#39,78,141,40
tongzhou_aq#40,84,138,38
tongzhou_aq#41,83,142,41
tongzhou_aq#42,78,134,40
tongzhou_aq#43,78,131,38
tongzhou_aq#44,81,137,41
tongzhou_aq#45,84,142,40
tongzhou_aq#46,83,136,39
tongzhou_aq#47,83,141,38
shunyi_aq#0,74,136,41
shunyi_aq#1,76,127,42
shunyi_aq#2,79,133,41
shunyi_aq#3,80,133,39
shunyi_aq#4,79,136,43
shunyi_aq#5,78,129,41
shunyi_aq#6,75,130,40
shunyi_aq#7,75,126,40
shunyi_aq#8,77,135,41
shunyi_aq#9,75,134,42
shunyi_aq#10,80,133,39
shunyi_aq#11,74,130,43
shunyi_aq#12,80,126,43
shunyi_aq#13,78,131,40
shunyi_aq#14,80,125,39
shunyi_aq#15,78,126,42
shunyi_aq#16,78,129,40
shunyi_aq#17,77,125,42
shunyi_aq#18,75,131,41
shunyi_aq#19,73,133,42
shunyi_aq#20,74,135,41
shunyi_aq#21,76,135,43
shunyi_aq#22,78,126,40
shunyi_aq#23,75,132,39
shunyi_aq#24,78,129,43
shunyi_aq#25,77,131,41
shunyi_aq#26,74,126,41
shunyi_aq#27,75,129,40
shunyi_aq#28,75,132,43
shunyi_aq#29,77,126,42
shunyi_aq#30,79,136,43
shunyi_aq#31,77,128,40
shunyi_aq#32,75,132,42
shunyi_aq#33,75,133,42
shunyi_aq#34,75,129,41
shunyi_aq#35,74,126,40
shunyi_aq#36,79,130,41
shunyi_aq#37,74,126,43
