test_id,PM2.5,PM10,O3
guanyuan_aq#39,85,123,60
guanyuan_aq#40,86,129,58
guanyuan_aq#41,84,129,58
guanyuan_aq#42,81,122,60
guanyuan_aq#43,85,123,57
guanyuan_aq#44,80,124,60
guanyuan_aq#45,83,126,59
guanyuan_aq#46,86,132,59
guanyuan_aq#47,83,125,62
wanshouxigong_aq#0,74,94,65
wanshouxigong_aq#1,71,96,67
wanshouxigong_aq#2,73,102,64
wanshouxigong_aq#3,71,102,66
wanshouxigong_aq#4,71,94,65
wanshouxigong_aq#5,75,99,66
wanshouxigong_aq#6,77,95,66
wanshouxigong_aq#7,77,97,69
wanshouxigong_aq#8,72,99,67
wanshouxigong_aq#9,72,94,64
wanshouxigong_aq#10,76,100,69
wanshouxigong_aq#11,75,95,63
wanshouxigong_aq#12,73,96,69
wanshouxigong_aq#13,75,93,66
wanshouxigong_aq#14,71,99,69
wanshouxigong_aq#15,75,93,69
wanshouxigong_aq#16,76,96,67
wanshouxigong_aq#17,78,101,63
wanshouxigong_aq#18,76,96,63
wanshouxigong_aq#19,73,98,64
wanshouxigong_aq#20,73,94,67
wanshouxigong_aq#21,75,95,63
wanshouxigong_aq#22,73,97,66
wanshouxigong_aq#23,72,95,63
wanshouxigong_aq#24,74,100,67
wanshouxigong_aq#25,72,101,67
wanshouxigong_aq#26,73,95,63
wanshouxigong_aq#27,73,98,68
wanshouxigong_aq#28,76,95,68
wanshouxigong_aq#29,76,100,64
wanshouxigong_aq#30,75,102,65
wanshouxigong_aq#31,75,100,63
wanshouxigong_aq#32,71,96,65
wanshouxigong_aq#33,75,102,66
wanshouxigong_aq#34,75,97,69
wanshouxigong_aq#35,77,95,67
wanshouxigong_aq#36,72,101,67
wanshouxigong_aq#37,77,100,66
wanshouxigong_aq#38,77,96,66
wanshouxigong_aq#39,75,98,67
wanshouxigong_aq#40,76,102,68
wanshouxigong_aq#41,76,100,65
wanshouxigong_aq#42,74,101,63
wanshouxigong_aq#43,76,100,67
wanshouxigong_aq#44,75,93,64
wanshouxigong_aq#45,77,98,68
wanshouxigong_aq#46,75,94,64
wanshouxigong_aq#47,75,94,65
aotizhongxin_aq#0,88,141,65
aotizhongxin_aq#1,89,138,64
aotizhongxin_aq#2,93,143,66
aotizhongxin_aq#3,87,137,63
aotizhongxin_aq#4,95,145,64
aotizhongxin_aq#5,92,137,64
aotizhongxin_aq#6,93,143,67
aotizhongxin_aq#7,95,138,64
aotizhongxin_aq#8,92,145,68
aotizhongxin_aq#9,89,141,62
aotizhongxin_aq#10,93,142,65
aotizhongxin_aq#11,92,139,65
aotizhongxin_aq#12,91,145,64
aotizhongxin_aq#13,93,143,67
aotizhongxin_aq#14,88,136,67
aotizhongxin_aq#15,90,138,67
aotizhongxin_aq#16,95,142,63
aotizhongxin_aq#17,90,141,65
aotizhongxin_aq#18,96,137,63
aotizhongxin_aq#19,92,135,67
aotizhongxin_aq#20,96,142,64
aotizhongxin_aq#21,89,136,64
aotizhongxin_aq#22,88,139,67
aotizhongxin_aq#23,92,145,63
aotizhongxin_aq#24,90,140,62
aotizhongxin_aq#25,88,135,65
aotizhongxin_aq#26,89,135,68
aotizhongxin_aq#27,96,140,68
aotizhongxin_aq#28,95,144,68
aotizhongxin_aq#29,91,140,69
aotizhongxin_aq#30,92,142,63
aotizhongxin_aq#31,96,135,63
aotizhongxin_aq#32,92,141,66
aotizhongxin_aq#33,94,133,65
aotizhongxin_aq#34,91,133,64
aotizhongxin_aq#35,90,143,65
aotizhongxin_aq#36,92,139,64
aotizhongxin_aq#37,96,139,67
aotizhongxin_aq#38,94,132,62
aotizhongxin_aq#39,90,139,64
aotizhongxin_aq#40,90,139,64
aotizhongxin_aq#41,91,133,63
aotizhongxin_aq#42,94,144,67
aotizhongxin_aq#43,95,133,68
aotizhongxin_aq#44,88,137,67
aotizhongxin_aq#45,95,137,64
aotizhongxin_aq#46,89,140,65
aotizhongxin_aq#47,91,145,67
nongzhanguan_aq#0,77,120,58
nongzhanguan_aq#1,79,124,54
nongzhanguan_aq#2,84,126,55
nongzhanguan_aq#3,80,120,58
nongzhanguan_aq#4,79,119,57
nongzhanguan_aq#5,78,119,58
nongzhanguan_aq#6,78,124,56
nongzhanguan_aq#7,79,126,59
nongzhanguan_aq#8,82,124,59
nongzhanguan_aq#9,76,116,54
nongzhanguan_aq#10,78,122,55
nongzhanguan_aq#11,81,126,57
nongzhanguan_aq#12,81,123,59
nongzhanguan_aq#13,79,125,55
nongzhanguan_aq#14,77,116,59
nongzhanguan_aq#15,82,119,58
nongzhanguan_aq#16,79,125,57
nongzhanguan_aq#17,79,126,55
nongzhanguan_aq#18,82,126,59
nongzhanguan_aq#19,77,117,57
nongzhanguan_aq#20,81,120,55
nongzhanguan_aq#21,81,124,58
nongzhanguan_aq#22,80,121,59
nongzhanguan_aq#23,82,118,55
nongzhanguan_aq#24,81,115,57
nongzhanguan_aq#25,80,116,55
nongzhanguan_aq#26,78,116,57
nongzhanguan_aq#27,82,124,54
nongzhanguan_aq#28,80,115,55
nongzhanguan_aq#29,78,120,60
nongzhanguan_aq#30,81,124,59
nongzhanguan_aq#31,80,117,57
nongzhanguan_aq#32,81,122,58
nongzhanguan_aq#33,83,126,59
nongzhanguan_aq#34,84,115,58
nongzhanguan_aq#35,81,115,59
nongzhanguan_aq#36,76,124,60
nongzhanguan_aq#37,78,126,56
nongzhanguan_aq#38,81,117,60
nongzhanguan_aq#39,82,126,57
nongzhanguan_aq#40,81,121,56
nongzhanguan_aq#41,84,117,57
nongzhanguan_aq#42,79,125,56
nongzhanguan_aq#43,83,119,59
nongzhanguan_aq#44,84,115,60
nongzhanguan_aq#45,77,119,55
nongzhanguan_aq#46,76,121,54
nongzhanguan_aq#47,83,118,56
wanliu_aq#0,65,112,59
wanliu_aq#1,66,112,59
wanliu_aq#2,63,114,55
wanliu_aq#3,63,117,58
wanliu_aq#4,66,117,57
wanliu_aq#5,64,123,55
wanliu_aq#6,63,114,56
wanliu_aq#7,67,114,57
wanliu_aq#8,68,115,59
wanliu_aq#9,68,122,60
wanliu_aq#10,64,112,59
wanliu_aq#11,65,112,56
wanliu_aq#12,65,123,59
wanliu_aq#13,66,122,58
wanliu_aq#14,65,114,58
wanliu_aq#15,67,114,55
wanliu_aq#16,68,114,57
wanliu_aq#17,64,113,58
wanliu_aq#18,62,122,60
wanliu_aq#19,65,117,58
wanliu_aq#20,63,119,60
wanliu_aq#21,66,117,59
wanliu_aq#22,67,118,59
wanliu_aq#23,65,122,59
wanliu_aq#24,65,123,56
wanliu_aq#25,62,118,56
wanliu_aq#26,63,120,59
wanliu_aq#27,65,114,55
wanliu_aq#28,63,121,55
wanliu_aq#29,62,115,61
wanliu_aq#30,66,112,55
wanliu_aq#31,67,120,59
wanliu_aq#32,64,122,55
wanliu_aq#33,65,120,58
wanliu_aq#34,66,122,57
wanliu_aq#35,65,121,58
wanliu_aq#36,66,115,55
wanliu_aq#37,65,121,56
wanliu_aq#38,68,122,55
wanliu_aq#39,62,113,60
wanliu_aq#40,68,118,58
wanliu_aq#41,68,123,59
wanliu_aq#42,63,112,58
wanliu_aq#43,66,113,56
wanliu_aq#44,67,115,57
wanliu_aq#45,64,117,55
wanliu_aq#46,65,122,60
wanliu_aq#47,64,122,59
beibuxinqu_aq#0,81,102,66
beibuxinqu_aq#1,83,101,72
beibuxinqu_aq#2,88,99,66
beibuxinqu_aq#3,85,99,68
beibuxinqu_aq#4,86,97,69
beibuxinqu_aq#5,89,97,71
beibuxinqu_aq#6,88,98,71
beibuxinqu_aq#7,89,95,71
beibuxinqu_aq#8,87,96,72
beibuxinqu_aq#9,89,95,73
beibuxinqu_aq#10,88,100,70
beibuxinqu_aq#11,82,99,70
beibuxinqu_aq#12,86,95,68
beibuxinqu_aq#13,85,100,67
beibuxinqu_aq#14,83,95,72
beibuxinqu_aq#15,89,98,68
beibuxinqu_aq#16,81,94,71
beibuxinqu_aq#17,83,96,68
beibuxinqu_aq#18,83,98,70
beibuxinqu_aq#19,83,99,72
beibuxinqu_aq#20,86,97,66
beibuxinqu_aq#21,89,100,70
beibuxinqu_aq#22,82,96,69
beibuxinqu_aq#23,88,97,69
beibuxinqu_aq#24,87,97,68
beibuxinqu_aq#25,87,103,72
beibuxinqu_aq#26,87,97,70
beibuxinqu_aq#27,86,98,72
beibuxinqu_aq#28,82,96,67
beibuxinqu_aq#29,88,103,72
beibuxinqu_aq#30,85,97,73
beibuxinqu_aq#31,88,99,73
beibuxinqu_aq#32,86,102,66
beibuxinqu_aq#33,87,100,70
beibuxinqu_aq#34,85,99,68
beibuxinqu_aq#35,83,101,72
beibuxinqu_aq#36,86,95,73
beibuxinqu_aq#37,81,99,71
beibuxinqu_aq#38,89,100,71
beibuxinqu_aq#39,81,96,70
beibuxinqu_aq#40,89,100,67
beibuxinqu_aq#41,85,101,69
beibuxinqu_aq#42,87,101,67
beibuxinqu_aq#43,88,98,71
beibuxinqu_aq#44,83,96,69
beibuxinqu_aq#45,83,96,68
beibuxinqu_aq#46,85,97,72
beibuxinqu_aq#47,86,97,69
zhiwuyuan_aq#0,76,114,54
zhiwuyuan_aq#1,77,106,51
zhiwuyuan_aq#2,83,112,53
zhiwuyuan_aq#3,83,109,54
zhiwuyuan_aq#4,78,107,53
zhiwuyuan_aq#5,82,111,52
zhiwuyuan_aq#6,82,116,56
zhiwuyuan_aq#7,78,110,51
zhiwuyuan_aq#8,78,115,53
zhiwuyuan_aq#9,83,113,55
zhiwuyuan_aq#10,82,112,54
zhiwuyuan_aq#11,79,115,56
zhiwuyuan_aq#12,81,114,54
zhiwuyuan_aq#13,76,107,53
zhiwuyuan_aq#14,76,115,56
zhiwuyuan_aq#15,79,107,52
zhiwuyuan_aq#16,81,108,52
zhiwuyuan_aq#17,78,111,55
zhiwuyuan_aq#18,83,112,55
zhiwuyuan_aq#19,83,112,53
zhiwuyuan_aq#20,81,113,56
zhiwuyuan_aq#21,77,108,54
zhiwuyuan_aq#22,82,115,51
zhiwuyuan_aq#23,83,112,55
zhiwuyuan_aq#24,83,116,56
zhiwuyuan_aq#25,76,109,53
zhiwuyuan_aq#26,76,109,55
zhiwuyuan_aq#27,83,115,52
zhiwuyuan_aq#28,76,114,56
zhiwuyuan_aq#29,81,109,55
zhiwuyuan_aq#30,80,114,55
zhiwuyuan_aq#31,76,114,52
zhiwuyuan_aq#32,82,109,55
zhiwuyuan_aq#33,79,113,54
zhiwuyuan_aq#34,77,109,55
zhiwuyuan_aq#35,76,109,54
zhiwuyuan_aq#36,80,109,55
zhiwuyuan_aq#37,81,117,52
zhiwuyuan_aq#38,82,116,55
zhiwuyuan_aq#39,83,112,55
zhiwuyuan_aq#40,81,111,55
zhiwuyuan_aq#41,77,110,52
zhiwuyuan_aq#42,83,112,52
zhiwuyuan_aq#43,76,106,51
zhiwuyuan_aq#44,77,112,55
zhiwuyuan_aq#45,79,113,51
zhiwuyuan_aq#46,78,116,55
zhiwuyuan_aq#47,78,115,56
fengtaihuayuan_aq#0,82,139,51
fengtaihuayuan_aq#1,86,146,49
fengtaihuayuan_aq#2,88,140,51
fengtaihuayuan_aq#3,88,139,50
fengtaihuayuan_aq#4,82,135,50
fengtaihuayuan_aq#5,87,142,50
fengtaihuayuan_aq#6,84,143,50
fengtaihuayuan_aq#7,83,147,51
fengtaihuayuan_aq#8,84,149,51
fengtaihuayuan_aq#9,84,136,51
fengtaihuayuan_aq#10,83,145,48
fengtaihuayuan_aq#11,83,137,48
fengtaihuayuan_aq#12,85,137,50
fengtaihuayuan_aq#13,86,144,51
fengtaihuayuan_aq#14,89,136,50
fengtaihuayuan_aq#15,89,135,51
fengtaihuayuan_aq#16,86,149,50
fengtaihuayuan_aq#17,85,138,50
fengtaihuayuan_aq#18,85,136,50
fengtaihuayuan_aq#19,88,147,49
fengtaihuayuan_aq#20,87,143,49
fengtaihuayuan_aq#21,89,138,50
fengtaihuayuan_aq#22,83,146,51
fengtaihuayuan_aq#23,84,136,48
fengtaihuayuan_aq#24,87,140,51
fengtaihuayuan_aq#25,82,137,50
fengtaihuayuan_aq#26,88,137,49
fengtaihuayuan_aq#27,89,144,52
fengtaihuayuan_aq#28,86,139,49
fengtaihuayuan_aq#29,85,136,49
fengtaihuayuan_aq#30,90,141,49
fengtaihuayuan_aq#31,90,136,51
fengtaihuayuan_aq#32,85,146,47
fengtaihuayuan_aq#33,86,147,49
fengtaihuayuan_aq#34,86,144,50
fengtaihuayuan_aq#35,83,148,52
fengtaihuayuan_aq#36,82,138,51
fengtaihuayuan_aq#37,83,144,52
fengtaihuayuan_aq#38,88,138,50
fengtaihuayuan_aq#39,87,135,50
fengtaihuayuan_aq#40,88,143,49
fengtaihuayuan_aq#41,85,142,51
fengtaihuayuan_aq#42,87,137,50
fengtaihuayuan_aq#43,85,136,50
fengtaihuayuan_aq#44,86,148,51
fengtaihuayuan_aq#45,87,144,48
fengtaihuayuan_aq#46,88,148,47
fengtaihuayuan_aq#47,82,145,52
yungang_aq#0,81,94,68
yungang_aq#1,81,96,70
yungang_aq#2,86,93,69
yungang_aq#3,82,98,72
yungang_aq#4,82,100,70
yungang_aq#5,84,98,72
yungang_aq#6,79,100,70
yungang_aq#7,85,96,71
yungang_aq#8,85,96,71
yungang_aq#9,85,96,69
yungang_aq#10,84,97,73
yungang_aq#11,85,99,73
yungang_aq#12,79,98,69
yungang_aq#13,80,91,69
yungang_aq#14,85,95,74
yungang_aq#15,81,93,71
yungang_aq#16,85,100,75
yungang_aq#17,86,95,71
yungang_aq#18,82,96,69
yungang_aq#19,86,93,74
yungang_aq#20,84,94,71
yungang_aq#21,87,94,75
yungang_aq#22,85,98,74
yungang_aq#23,82,94,71
yungang_aq#24,79,94,73
yungang_aq#25,82,94,74
yungang_aq#26,83,97,72
yungang_aq#27,84,98,74
yungang_aq#28,86,97,68
yungang_aq#29,85,97,69
yungang_aq#30,85,96,74
yungang_aq#31,83,100,73
yungang_aq#32,81,98,68
yungang_aq#33,82,93,72
yungang_aq#34,79,94,73
yungang_aq#35,81,91,73
yungang_aq#36,80,94,75
yungang_aq#37,86,100,74
yungang_aq#38,86,93,68
yungang_aq#39,85,94,70
yungang_aq#40,83,96,71
yungang_aq#41,87,93,75
yungang_aq#42,86,98,68
yungang_aq#43,80,92,68
yungang_aq#44,79,98,69
yungang_aq#45,80,93,72
yungang_aq#46,87,91,71
yungang_aq#47,79,96,75
gucheng_aq#0,73,106,61
gucheng_aq#1,76,105,59
gucheng_aq#2,73,100,60
gucheng_aq#3,77,101,60
gucheng_aq#4,73,101,60
gucheng_aq#5,71,102,65
gucheng_aq#6,75,108,61
gucheng_aq#7,74,105,60
gucheng_aq#8,77,109,64
gucheng_aq#9,75,106,59
gucheng_aq#10,70,106,61
gucheng_aq#11,70,107,62
gucheng_aq#12,72,102,62
gucheng_aq#13,72,109,61
gucheng_aq#14,77,103,64
gucheng_aq#15,74,104,63
gucheng_aq#16,74,105,65
gucheng_aq#17,70,101,59
gucheng_aq#18,71,104,65
gucheng_aq#19,73,103,59
gucheng_aq#20,75,103,61
gucheng_aq#21,76,100,64
gucheng_aq#22,72,104,64
gucheng_aq#23,72,101,61
gucheng_aq#24,72,105,60
gucheng_aq#25,77,105,64
gucheng_aq#26,77,103,61
gucheng_aq#27,71,107,61
gucheng_aq#28,76,109,63
gucheng_aq#29,77,106,65
gucheng_aq#30,76,110,61
gucheng_aq#31,76,108,62
gucheng_aq#32,74,107,65
gucheng_aq#33,75,104,61
gucheng_aq#34,77,100,63
gucheng_aq#35,75,100,60
gucheng_aq#36,73,106,64
gucheng_aq#37,76,104,61
gucheng_aq#38,75,100,61
gucheng_aq#39,71,105,61
gucheng_aq#40,74,109,63
gucheng_aq#41,77,102,60
gucheng_aq#42,71,105,65
gucheng_aq#43,76,108,59
gucheng_aq#44,73,109,61
gucheng_aq#45,72,102,62
gucheng_aq#46,75,102,61
gucheng_aq#47,76,104,64
fangshan_aq#0,75,108,59
fangshan_aq#1,78,108,61
fangshan_aq#2,78,106,58
fangshan_aq#3,77,109,59
fangshan_aq#4,73,109,61
fangshan_aq#5,75,109,61
fangshan_aq#6,75,103,61
fangshan_aq#7,78,111,64
fangshan_aq#8,78,113,61
fangshan_aq#9,78,111,60
fangshan_aq#10,78,113,62
fangshan_aq#11,75,110,63
fangshan_aq#12,72,106,61
fangshan_aq#13,78,109,61
fangshan_aq#14,78,109,64
fangshan_aq#15,76,103,62
fangshan_aq#16,76,112,61
fangshan_aq#17,74,107,61
fangshan_aq#18,77,108,61
fangshan_aq#19,79,113,61
fangshan_aq#20,75,103,63
fangshan_aq#21,74,110,59
fangshan_aq#22,75,108,58
fangshan_aq#23,79,113,61
fangshan_aq#24,73,104,64
fangshan_aq#25,78,113,62
fangshan_aq#26,74,110,60
fangshan_aq#27,79,107,61
fangshan_aq#28,77,111,59
fangshan_aq#29,78,110,63
fangshan_aq#30,72,104,59
fangshan_aq#31,79,112,62
fangshan_aq#32,75,109,61
fangshan_aq#33,75,109,59
fangshan_aq#34,76,107,59
fangshan_aq#35,76,111,61
fangshan_aq#36,79,111,59
fangshan_aq#37,72,113,64
fangshan_aq#38,76,113,63
fangshan_aq#39,77,112,60
fangshan_aq#40,79,104,63
fangshan_aq#41,78,110,59
fangshan_aq#42,75,103,61
fangshan_aq#43,76,108,64
fangshan_aq#44,77,107,60
fangshan_aq#45,72,103,59
fangshan_aq#46,79,112,59
fangshan_aq#47,76,112,64
daxing_aq#0,87,129,58
daxing_aq#1,88,123,56
daxing_aq#2,83,130,56
daxing_aq#3,81,128,57
daxing_aq#4,85,121,58
daxing_aq#5,86,126,56
daxing_aq#6,87,128,56
daxing_aq#7,88,122,56
daxing_aq#8,84,121,59
daxing_aq#9,85,121,58
daxing_aq#10,82,131,57
daxing_aq#11,84,126,55
daxing_aq#12,83,122,59
daxing_aq#13,80,129,54
daxing_aq#14,87,128,56
daxing_aq#15,85,130,55
daxing_aq#16,82,132,56
daxing_aq#17,82,132,54
daxing_aq#18,82,123,56
daxing_aq#19,83,123,59
daxing_aq#20,81,124,56
daxing_aq#21,85,124,57
daxing_aq#22,88,123,54
daxing_aq#23,83,121,56
daxing_aq#24,81,121,55
daxing_aq#25,86,123,57
daxing_aq#26,86,128,56
daxing_aq#27,87,125,55
daxing_aq#28,83,130,57
daxing_aq#29,81,129,56
daxing_aq#30,83,128,58
daxing_aq#31,83,126,58
daxing_aq#32,87,125,60
daxing_aq#33,86,128,54
daxing_aq#34,85,122,56
daxing_aq#35,87,120,60
daxing_aq#36,85,123,55
daxing_aq#37,80,130,55
daxing_aq#38,83,126,58
daxing_aq#39,86,133,55
daxing_aq#40,82,126,57
daxing_aq#41,83,122,55
daxing_aq#42,84,129,57
daxing_aq#43,88,129,56
daxing_aq#44,85,123,60
daxing_aq#45,83,128,58
daxing_aq#46,88,125,56
daxing_aq#47,86,127,57
yizhuang_aq#0,83,113,49
yizhuang_aq#1,84,116,48
yizhuang_aq#2,82,118,45
yizhuang_aq#3,83,113,48
yizhuang_aq#4,84,118,48
yizhuang_aq#5,83,113,48
yizhuang_aq#6,83,118,45
yizhuang_aq#7,85,120,47
yizhuang_aq#8,86,115,49
yizhuang_aq#9,86,120,46
yizhuang_aq#10,82,113,45
yizhuang_aq#11,82,119,49
yizhuang_aq#12,81,111,46
yizhuang_aq#13,83,116,50
yizhuang_aq#14,82,110,49
yizhuang_aq#15,87,117,48
yizhuang_aq#16,87,113,49
yizhuang_aq#17,82,118,48
yizhuang_aq#18,80,116,48
yizhuang_aq#19,84,110,45
yizhuang_aq#20,83,110,48
yizhuang_aq#21,82,120,49
yizhuang_aq#22,82,117,48
yizhuang_aq#23,81,111,49
yizhuang_aq#24,82,115,49
yizhuang_aq#25,82,113,48
yizhuang_aq#26,82,110,49
yizhuang_aq#27,81,120,45
yizhuang_aq#28,83,110,49
yizhuang_aq#29,81,110,48
yizhuang_aq#30,81,117,46
yizhuang_aq#31,84,116,48
yizhuang_aq#32,86,114,48
yizhuang_aq#33,86,113,48
yizhuang_aq#34,87,115,45
yizhuang_aq#35,84,118,46
yizhuang_aq#36,83,111,46
yizhuang_aq#37,84,118,48
yizhuang_aq#38,82,112,46
yizhuang_aq#39,84,113,48
yizhuang_aq#40,83,109,46
yizhuang_aq#41,84,111,47
yizhuang_aq#42,81,113,46
yizhuang_aq#43,83,120,46
yizhuang_aq#44,85,115,47
yizhuang_aq#45,85,118,48
yizhuang_aq#46,85,115,48
yizhuang_aq#47,82,114,48
tongzhou_aq#0,82,142,39
tongzhou_aq#1,78,132,37
tongzhou_aq#2,78,140,40
tongzhou_aq#3,80,139,39
tongzhou_aq#4,79,131,40
tongzhou_aq#5,80,143,38
tongzhou_aq#6,85,139,39
tongzhou_aq#7,81,132,39
tongzhou_aq#8,79,131,39
tongzhou_aq#9,83,133,41
tongzhou_aq#10,78,137,39
tongzhou_aq#11,84,138,39
tongzhou_aq#12,77,143,41
tongzhou_aq#13,81,140,39
tongzhou_aq#14,82,130,38
tongzhou_aq#15,78,136,39
tongzhou_aq#16,81,143,39
tongzhou_aq#17,80,133,37
tongzhou_aq#18,82,130,40
tongzhou_aq#19,84,137,38
tongzhou_aq#20,80,141,38
tongzhou_aq#21,83,129,39
tongzhou_aq#22,81,139,41
tongzhou_aq#23,85,139,38
tongzhou_aq#24,85,139,39
tongzhou_aq#25,78,136,40
tongzhou_aq#26,81,130,40
tongzhou_aq#27,84,136,38
tongzhou_aq#28,80,131,39
tongzhou_aq#29,85,141,39
tongzhou_aq#30,81,140,39
tongzhou_aq#31,79,132,38
tongzhou_aq#32,84,140,37
tongzhou_aq#33,83,133,41
tongzhou_aq#34,78,139,40
tongzhou_aq#35,77,135,38
tongzhou_aq#36,83,135,39
tongzhou_aq#37,81,130,39
tongzhou_aq#38,79,133,40
tongzhou_aq#39,82,139,39
tongzhou_aq#40,79,139,39
tongzhou_aq#41,82,138,38
tongzhou_aq#42,81,140,40
tongzhou_aq#43,80,136,38
tongzhou_aq#44,79,130,40
tongzhou_aq#45,81,131,40
tongzhou_aq#46,82,129,40
tongzhou_aq#47,81,131,40
shunyi_aq#0,77,138,42
shunyi_aq#1,80,137,40
shunyi_aq#2,76,136,42
shunyi_aq#3,78,129,43
shunyi_aq#4,77,126,39
shunyi_aq#5,78,127,40
shunyi_aq#6,79,136,40
shunyi_aq#7,79,129,42
shunyi_aq#8,74,128,42
shunyi_aq#9,77,126,43
shunyi_aq#10,77,136,39
shunyi_aq#11,75,137,41
shunyi_aq#12,74,128,40
shunyi_aq#13,73,132,42
shunyi_aq#14,80,134,40
shunyi_aq#15,81,131,40
shunyi_aq#16,78,135,42
shunyi_aq#17,74,137,43
shunyi_aq#18,74,134,42
shunyi_aq#19,75,134,41
shunyi_aq#20,79,129,41
shunyi_aq#21,77,127,40
shunyi_aq#22,79,130,40
shunyi_aq#23,76,138,42
shunyi_aq#24,73,128,42
shunyi_aq#25,76,130,41
shunyi_aq#26,80,125,41
shunyi_aq#27,76,136,43
shunyi_aq#28,76,133,41
shunyi_aq#29,80,135,41
shunyi_aq#30,76,129,40
shunyi_aq#31,80,133,40
shunyi_aq#32,77,135,41
shunyi_aq#33,74,127,42
shunyi_aq#34,80,126,40
shunyi_aq#35,80,135,43
shunyi_aq#36,80,134,41
shunyi_aq#37,77,135,40
