test_id,PM2.5,PM10,O3
wanliu_aq#3,66,115,57
wanliu_aq#4,64,120,56
wanliu_aq#5,65,119,59
wanliu_aq#6,63,114,57
wanliu_aq#7,68,113,57
wanliu_aq#8,63,122,59
wanliu_aq#9,65,112,60
wanliu_aq#10,67,117,55
wanliu_aq#11,67,114,59
wanliu_aq#12,62,115,59
wanliu_aq#13,65,123,59
wanliu_aq#14,66,122,59
wanliu_aq#15,67,122,60
wanliu_aq#16,65,117,60
wanliu_aq#17,62,113,59
wanliu_aq#18,64,122,59
wanliu_aq#19,67,118,56
wanliu_aq#20,66,114,58
wanliu_aq#21,67,116,60
wanliu_aq#22,62,115,60
wanliu_aq#23,65,114,58
wanliu_aq#24,62,115,57
wanliu_aq#25,62,113,59
wanliu_aq#26,63,121,59
wanliu_aq#27,65,118,56
wanliu_aq#28,62,114,56
wanliu_aq#29,63,122,59
wanliu_aq#30,64,119,58
wanliu_aq#31,66,123,55
wanliu_aq#32,68,119,58
wanliu_aq#33,65,118,60
wanliu_aq#34,67,123,57
wanliu_aq#35,66,117,58
wanliu_aq#36,63,121,55
wanliu_aq#37,66,118,60
wanliu_aq#38,65,122,58
wanliu_aq#39,67,113,56
wanliu_aq#40,66,116,59
wanliu_aq#41,68,121,56
wanliu_aq#42,65,122,55
wanliu_aq#43,63,121,59
wanliu_aq#44,65,118,57
wanliu_aq#45,67,123,55
wanliu_aq#46,66,112,59
wanliu_aq#47,67,121,60
beibuxinqu_aq#0,82,103,69
beibuxinqu_aq#1,84,99,71
beibuxinqu_aq#2,86,104,70
beibuxinqu_aq#3,86,94,67
beibuxinqu_aq#4,84,95,70
beibuxinqu_aq#5,82,102,70
beibuxinqu_aq#6,89,104,66
beibuxinqu_aq#7,86,100,70
beibuxinqu_aq#8,89,103,72
beibuxinqu_aq#9,83,101,69
beibuxinqu_aq#10,85,98,69
beibuxinqu_aq#11,81,97,71
beibuxinqu_aq#12,82,100,67
beibuxinqu_aq#13,88,96,67
beibuxinqu_aq#14,83,97,71
beibuxinqu_aq#15,88,103,68
beibuxinqu_aq#16,89,94,67
beibuxinqu_aq#17,83,98,67
beibuxinqu_aq#18,89,102,68
beibuxinqu_aq#19,87,94,70
beibuxinqu_aq#20,84,94,68
beibuxinqu_aq#21,86,101,68
beibuxinqu_aq#22,84,99,71
beibuxinqu_aq#23,88,101,67
beibuxinqu_aq#24,88,99,71
beibuxinqu_aq#25,86,99,68
beibuxinqu_aq#26,88,94,71
beibuxinqu_aq#27,85,96,70
beibuxinqu_aq#28,87,97,70
beibuxinqu_aq#29,85,95,67
beibuxinqu_aq#30,87,94,70
beibuxinqu_aq#31,83,96,67
beibuxinqu_aq#32,87,98,71
beibuxinqu_aq#33,83,100,71
beibuxinqu_aq#34,83,100,71
beibuxinqu_aq#35,81,96,66
beibuxinqu_aq#36,83,101,66
beibuxinqu_aq#37,85,103,72
beibuxinqu_aq#38,84,100,70
beibuxinqu_aq#39,84,95,71
beibuxinqu_aq#40,81,102,69
beibuxinqu_aq#41,84,99,71
beibuxinqu_aq#42,84,96,66
beibuxinqu_aq#43,86,100,68
beibuxinqu_aq#44,83,94,70
beibuxinqu_aq#45,85,98,67
beibuxinqu_aq#46,85,102,73
beibuxinqu_aq#47,87,97,71
zhiwuyuan_aq#0,78,112,56
zhiwuyuan_aq#1,82,108,53
zhiwuyuan_aq#2,83,112,54
zhiwuyuan_aq#3,76,109,53
zhiwuyuan_aq#4,79,108,55
zhiwuyuan_aq#5,80,115,54
zhiwuyuan_aq#6,82,116,53
zhiwuyuan_aq#7,78,111,56
zhiwuyuan_aq#8,83,114,53
zhiwuyuan_aq#9,78,111,54
zhiwuyuan_aq#10,79,109,52
zhiwuyuan_aq#11,75,110,52
zhiwuyuan_aq#12,81,106,53
zhiwuyuan_aq#13,77,116,55
zhiwuyuan_aq#14,79,107,56
zhiwuyuan_aq#15,83,116,52
zhiwuyuan_aq#16,81,115,53
zhiwuyuan_aq#17,79,110,53
zhiwuyuan_aq#18,80,114,52
zhiwuyuan_aq#19,79,107,54
zhiwuyuan_aq#20,76,107,56
zhiwuyuan_aq#21,78,106,51
zhiwuyuan_aq#22,79,113,56
zhiwuyuan_aq#23,76,109,53
zhiwuyuan_aq#24,81,117,54
zhiwuyuan_aq#25,83,116,54
zhiwuyuan_aq#26,80,108,53
zhiwuyuan_aq#27,75,112,55
zhiwuyuan_aq#28,77,113,54
zhiwuyuan_aq#29,77,107,52
zhiwuyuan_aq#30,82,114,54
zhiwuyuan_aq#31,82,111,54
zhiwuyuan_aq#32,77,112,52
zhiwuyuan_aq#33,76,115,54
zhiwuyuan_aq#34,82,113,53
zhiwuyuan_aq#35,80,114,55
zhiwuyuan_aq#36,80,110,55
zhiwuyuan_aq#37,83,116,55
zhiwuyuan_aq#38,75,113,52
zhiwuyuan_aq#39,79,117,56
zhiwuyuan_aq#40,82,113,52
zhiwuyuan_aq#41,77,107,51
zhiwuyuan_aq#42,77,108,52
zhiwuyuan_aq#43,83,115,55
zhiwuyuan_aq#44,76,108,56
zhiwuyuan_aq#45,82,116,52
zhiwuyuan_aq#46,83,109,53
zhiwuyuan_aq#47,78,116,52
fengtaihuayuan_aq#0,89,141,48
fengtaihuayuan_aq#1,90,135,52
fengtaihuayuan_aq#2,88,137,49
fengtaihuayuan_aq#3,84,137,49
fengtaihuayuan_aq#4,83,148,49
fengtaihuayuan_aq#5,84,140,47
fengtaihuayuan_aq#6,84,147,51
fengtaihuayuan_aq#7,83,137,50
fengtaihuayuan_aq#8,90,142,48
fengtaihuayuan_aq#9,84,148,48
fengtaihuayuan_aq#10,87,135,48
fengtaihuayuan_aq#11,84,146,51
fengtaihuayuan_aq#12,85,135,48
fengtaihuayuan_aq#13,87,147,51
fengtaihuayuan_aq#14,86,138,50
fengtaihuayuan_aq#15,88,146,49
fengtaihuayuan_aq#16,86,146,49
fengtaihuayuan_aq#17,90,145,49
fengtaihuayuan_aq#18,87,147,47
fengtaihuayuan_aq#19,86,144,48
fengtaihuayuan_aq#20,82,142,51
fengtaihuayuan_aq#21,82,141,50
fengtaihuayuan_aq#22,83,145,47
fengtaihuayuan_aq#23,82,136,48
fengtaihuayuan_aq#24,85,139,51
fengtaihuayuan_aq#25,85,141,48
fengtaihuayuan_aq#26,85,136,51
fengtaihuayuan_aq#27,83,135,47
fengtaihuayuan_aq#28,87,147,47
fengtaihuayuan_aq#29,83,142,51
fengtaihuayuan_aq#30,87,136,52
fengtaihuayuan_aq#31,89,145,50
fengtaihuayuan_aq#32,86,142,51
fengtaihuayuan_aq#33,82,149,51
fengtaihuayuan_aq#34,84,147,49
fengtaihuayuan_aq#35,83,144,48
fengtaihuayuan_aq#36,85,145,49
fengtaihuayuan_aq#37,82,140,47
fengtaihuayuan_aq#38,84,136,47
fengtaihuayuan_aq#39,90,144,50
fengtaihuayuan_aq#40,83,146,49
fengtaihuayuan_aq#41,84,141,49
fengtaihuayuan_aq#42,86,146,52
fengtaihuayuan_aq#43,88,147,49
fengtaihuayuan_aq#44,86,146,51
fengtaihuayuan_aq#45,87,147,49
fengtaihuayuan_aq#46,86,143,50
fengtaihuayuan_aq#47,83,139,50
yungang_aq#0,87,95,73
yungang_aq#1,84,100,70
yungang_aq#2,85,91,69
yungang_aq#3,85,92,74
yungang_aq#4,83,91,75
yungang_aq#5,83,97,75
yungang_aq#6,87,97,75
yungang_aq#7,86,98,72
yungang_aq#8,79,97,73
yungang_aq#9,85,91,72
yungang_aq#10,79,91,68
yungang_aq#11,84,100,73
yungang_aq#12,84,97,68
yungang_aq#13,84,94,72
yungang_aq#14,80,92,75
yungang_aq#15,86,97,71
yungang_aq#16,86,100,71
yungang_aq#17,84,99,71
yungang_aq#18,84,92,69
yungang_aq#19,83,97,73
yungang_aq#20,85,93,72
yungang_aq#21,82,100,69
yungang_aq#22,84,92,69
yungang_aq#23,83,100,69
yungang_aq#24,83,94,71
yungang_aq#25,80,92,70
yungang_aq#26,87,99,71
yungang_aq#27,85,99,75
yungang_aq#28,87,100,68
yungang_aq#29,87,96,68
yungang_aq#30,86,98,71
yungang_aq#31,86,99,72
yungang_aq#32,80,96,69
yungang_aq#33,87,95,75
yungang_aq#34,84,100,71
yungang_aq#35,84,93,73
yungang_aq#36,87,96,74
yungang_aq#37,84,98,74
yungang_aq#38,86,97,70
yungang_aq#39,84,92,72
yungang_aq#40,83,91,74
yungang_aq#41,81,95,73
yungang_aq#42,84,93,70
yungang_aq#43,86,93,69
yungang_aq#44,85,97,73
yungang_aq#45,87,92,68
yungang_aq#46,83,96,75
yungang_aq#47,81,95,69
gucheng_aq#0,71,108,62
gucheng_aq#1,75,109,62
gucheng_aq#2,72,109,63
gucheng_aq#3,75,109,62
gucheng_aq#4,72,106,63
gucheng_aq#5,77,106,59
gucheng_aq#6,73,104,60
gucheng_aq#7,70,109,61
gucheng_aq#8,71,107,60
gucheng_aq#9,73,104,63
gucheng_aq#10,71,109,65
gucheng_aq#11,75,106,64
gucheng_aq#12,75,108,61
gucheng_aq#13,76,110,62
gucheng_aq#14,75,101,65
gucheng_aq#15,75,105,64
gucheng_aq#16,74,108,61
gucheng_aq#17,74,104,61
gucheng_aq#18,73,108,61
gucheng_aq#19,71,107,60
gucheng_aq#20,77,105,65
gucheng_aq#21,71,108,60
gucheng_aq#22,71,102,63
gucheng_aq#23,70,107,60
gucheng_aq#24,77,106,64
gucheng_aq#25,71,103,63
gucheng_aq#26,73,109,64
gucheng_aq#27,77,99,62
gucheng_aq#28,77,104,63
gucheng_aq#29,74,107,61
gucheng_aq#30,73,103,62
gucheng_aq#31,77,105,62
gucheng_aq#32,72,105,61
gucheng_aq#33,76,109,61
gucheng_aq#34,77,110,60
gucheng_aq#35,71,109,60
gucheng_aq#36,77,102,61
gucheng_aq#37,73,103,59
gucheng_aq#38,70,103,65
gucheng_aq#39,77,105,63
gucheng_aq#40,73,102,61
gucheng_aq#41,74,106,59
gucheng_aq#42,75,110,64
gucheng_aq#43,70,104,61
gucheng_aq#44,77,107,63
gucheng_aq#45,72,107,62
gucheng_aq#46,70,100,62
gucheng_aq#47,75,100,65
fangshan_aq#0,77,110,60
fangshan_aq#1,73,109,61
fangshan_aq#2,73,107,64
fangshan_aq#3,78,106,61
fangshan_aq#4,72,111,64
fangshan_aq#5,72,108,58
fangshan_aq#6,74,110,60
fangshan_aq#7,72,103,62
fangshan_aq#8,72,109,62
fangshan_aq#9,73,111,62
fangshan_aq#10,77,112,59
fangshan_aq#11,78,108,60
fangshan_aq#12,76,108,63
fangshan_aq#13,73,108,60
fangshan_aq#14,73,108,64
fangshan_aq#15,78,110,58
fangshan_aq#16,75,108,63
fangshan_aq#17,75,109,62
fangshan_aq#18,78,107,62
fangshan_aq#19,78,112,59
fangshan_aq#20,78,105,62
fangshan_aq#21,77,105,60
fangshan_aq#22,72,112,64
fangshan_aq#23,78,108,63
fangshan_aq#24,77,104,63
fangshan_aq#25,77,108,62
fangshan_aq#26,75,113,58
fangshan_aq#27,75,108,60
fangshan_aq#28,78,103,60
fangshan_aq#29,73,105,59
fangshan_aq#30,79,104,61
fangshan_aq#31,74,113,61
fangshan_aq#32,77,109,60
fangshan_aq#33,72,108,61
fangshan_aq#34,74,112,63
fangshan_aq#35,76,103,62
fangshan_aq#36,72,104,60
fangshan_aq#37,75,108,59
fangshan_aq#38,72,108,59
fangshan_aq#39,74,108,63
fangshan_aq#40,77,104,59
fangshan_aq#41,78,113,59
fangshan_aq#42,74,107,62
fangshan_aq#43,72,109,64
fangshan_aq#44,78,107,61
fangshan_aq#45,74,108,59
fangshan_aq#46,74,110,61
fangshan_aq#47,73,108,59
daxing_aq#0,88,128,58
daxing_aq#1,86,121,58
daxing_aq#2,84,124,58
daxing_aq#3,87,122,58
daxing_aq#4,87,128,57
daxing_aq#5,82,129,54
daxing_aq#6,83,129,57
daxing_aq#7,86,131,57
daxing_aq#8,82,127,59
daxing_aq#9,80,122,60
daxing_aq#10,81,129,55
daxing_aq#11,84,122,58
daxing_aq#12,84,130,57
daxing_aq#13,88,132,59
daxing_aq#14,82,126,55
daxing_aq#15,81,123,55
daxing_aq#16,83,129,56
daxing_aq#17,84,122,60
daxing_aq#18,86,125,58
daxing_aq#19,83,125,56
daxing_aq#20,80,125,60
daxing_aq#21,80,127,58
daxing_aq#22,81,132,60
daxing_aq#23,83,124,59
daxing_aq#24,86,124,59
daxing_aq#25,83,129,57
daxing_aq#26,80,132,58
daxing_aq#27,83,125,57
daxing_aq#28,83,126,56
daxing_aq#29,87,125,55
daxing_aq#30,83,127,59
daxing_aq#31,84,126,56
daxing_aq#32,88,122,58
daxing_aq#33,81,124,56
daxing_aq#34,82,123,59
daxing_aq#35,82,124,56
daxing_aq#36,83,121,57
daxing_aq#37,86,129,56
daxing_aq#38,88,126,59
daxing_aq#39,87,127,55
daxing_aq#40,83,131,55
daxing_aq#41,86,121,56
daxing_aq#42,84,128,59
daxing_aq#43,88,127,58
daxing_aq#44,85,127,58
daxing_aq#45,84,124,59
daxing_aq#46,86,123,58
daxing_aq#47,84,121,56
yizhuang_aq#0,80,113,46
yizhuang_aq#1,82,115,46
yizhuang_aq#2,79,120,48
yizhuang_aq#3,80,118,49
yizhuang_aq#4,87,120,45
yizhuang_aq#5,81,115,48
yizhuang_aq#6,87,115,48
yizhuang_aq#7,84,115,48
yizhuang_aq#8,82,112,49
yizhuang_aq#9,86,110,49
yizhuang_aq#10,80,115,46
yizhuang_aq#11,86,120,47
yizhuang_aq#12,85,109,46
yizhuang_aq#13,87,120,49
yizhuang_aq#14,80,118,48
yizhuang_aq#15,83,115,47
yizhuang_aq#16,85,120,49
yizhuang_aq#17,87,118,47
yizhuang_aq#18,83,109,48
yizhuang_aq#19,80,113,49
yizhuang_aq#20,86,112,47
yizhuang_aq#21,82,113,48
yizhuang_aq#22,80,118,46
yizhuang_aq#23,85,117,50
yizhuang_aq#24,84,115,47
yizhuang_aq#25,82,109,48
yizhuang_aq#26,79,109,48
yizhuang_aq#27,87,118,49
yizhuang_aq#28,83,115,48
yizhuang_aq#29,86,112,49
yizhuang_aq#30,84,109,48
yizhuang_aq#31,87,118,46
yizhuang_aq#32,80,117,49
yizhuang_aq#33,87,118,48
yizhuang_aq#34,80,118,49
yizhuang_aq#35,84,114,47
yizhuang_aq#36,87,117,50
yizhuang_aq#37,84,109,49
yizhuang_aq#38,81,118,45
yizhuang_aq#39,84,111,47
yizhuang_aq#40,87,116,48
yizhuang_aq#41,82,118,48
yizhuang_aq#42,86,111,48
yizhuang_aq#43,81,112,45
yizhuang_aq#44,86,115,46
yizhuang_aq#45,80,114,47
yizhuang_aq#46,81,115,46
yizhuang_aq#47,84,113,46
tongzhou_aq#0,77,131,39
tongzhou_aq#1,84,132,38
tongzhou_aq#2,85,130,38
tongzhou_aq#3,80,129,39
tongzhou_aq#4,78,131,39
tongzhou_aq#5,83,138,38
tongzhou_aq#6,84,132,40
tongzhou_aq#7,77,135,41
tongzhou_aq#8,84,131,41
tongzhou_aq#9,83,139,40
tongzhou_aq#10,82,131,39
tongzhou_aq#11,78,130,39
tongzhou_aq#12,85,131,39
tongzhou_aq#13,84,140,41
tongzhou_aq#14,85,137,40
tongzhou_aq#15,79,142,37
tongzhou_aq#16,77,130,40
tongzhou_aq#17,81,131,40
tongzhou_aq#18,78,143,40
tongzhou_aq#19,80,133,40
tongzhou_aq#20,78,142,40
tongzhou_aq#21,78,136,40
tongzhou_aq#22,84,135,38
tongzhou_aq#23,83,132,41
tongzhou_aq#24,81,130,40
tongzhou_aq#25,82,142,39
tongzhou_aq#26,79,132,38
tongzhou_aq#27,82,133,41
tongzhou_aq#28,78,132,38
tongzhou_aq#29,78,130,39
tongzhou_aq#30,79,140,40
tongzhou_aq#31,82,139,40
tongzhou_aq#32,81,133,39
tongzhou_aq#33,81,135,41
tongzhou_aq#34,84,132,39
tongzhou_aq#35,81,132,38
tongzhou_aq#36,83,137,41
tongzhou_aq#37,80,139,40
tongzhou_aq#38,80,134,40
tongzhou_aq#39,83,142,41
tongzhou_aq#40,81,133,39
tongzhou_aq#41,79,131,37
tongzhou_aq#42,79,135,39
tongzhou_aq#43,82,143,40
tongzhou_aq#44,79,132,40
tongzhou_aq#45,80,137,38
tongzhou_aq#46,79,131,41
tongzhou_aq#47,83,132,39
shunyi_aq#0,80,136,42
shunyi_aq#1,76,136,40
shunyi_aq#2,77,125,40
shunyi_aq#3,76,130,39
shunyi_aq#4,74,128,41
shunyi_aq#5,79,133,39
shunyi_aq#6,78,131,42
shunyi_aq#7,80,137,39
shunyi_aq#8,78,130,42
shunyi_aq#9,77,134,41
shunyi_aq#10,78,134,42
shunyi_aq#11,75,128,40
shunyi_aq#12,80,132,41
shunyi_aq#13,77,127,42
shunyi_aq#14,80,136,39
shunyi_aq#15,80,137,42
shunyi_aq#16,76,132,40
shunyi_aq#17,77,133,42
shunyi_aq#18,75,125,43
shunyi_aq#19,79,125,41
shunyi_aq#20,79,136,41
shunyi_aq#21,74,127,41
shunyi_aq#22,81,125,43
shunyi_aq#23,78,128,39
shunyi_aq#24,81,132,39
shunyi_aq#25,76,129,41
shunyi_aq#26,78,127,43
shunyi_aq#27,76,127,42
shunyi_aq#28,79,134,42
shunyi_aq#29,76,131,40
shunyi_aq#30,78,125,39
shunyi_aq#31,79,137,42
shunyi_aq#32,78,136,42
shunyi_aq#33,80,125,42
shunyi_aq#34,77,127,42
shunyi_aq#35,80,133,41
shunyi_aq#36,75,132,42
shunyi_aq#37,77,133,42
