test_id,PM2.5,PM10,O3
guanyuan_aq#23,84,126,62
guanyuan_aq#24,87,125,60
guanyuan_aq#25,81,134,59
guanyuan_aq#26,85,130,58
guanyuan_aq#27,84,132,61
guanyuan_aq#28,80,130,60
guanyuan_aq#29,85,125,60
guanyuan_aq#30,82,133,62
guanyuan_aq#31,81,122,61
guanyuan_aq#32,87,125,61
guanyuan_aq#33,83,128,60
guanyuan_aq#34,82,125,57
guanyuan_aq#35,85,133,62
guanyuan_aq#36,80,133,59
guanyuan_aq#37,79,124,61
guanyuan_aq#38,81,127,60
guanyuan_aq#39,80,123,60
guanyuan_aq#40,83,122,58
guanyuan_aq#41,83,122,59
guanyuan_aq#42,82,130,57
guanyuan_aq#43,81,132,57
guanyuan_aq#44,83,127,59
guanyuan_aq#45,81,128,58
guanyuan_aq#46,85,122,60
guanyuan_aq#47,85,123,62
wanshouxigong_aq#0,74,100,66
wanshouxigong_aq#1,74,101,68
wanshouxigong_aq#2,70,97,64
wanshouxigong_aq#3,76,97,64
wanshouxigong_aq#4,76,96,67
wanshouxigong_aq#5,72,95,63
wanshouxigong_aq#6,77,102,67
wanshouxigong_aq#7,77,99,66
wanshouxigong_aq#8,77,102,66
wanshouxigong_aq#9,78,101,66
wanshouxigong_aq#10,74,93,64
wanshouxigong_aq#11,74,101,67
wanshouxigong_aq#12,78,98,66
wanshouxigong_aq#13,78,101,64
wanshouxigong_aq#14,76,102,67
wanshouxigong_aq#15,75,102,65
wanshouxigong_aq#16,73,94,63
wanshouxigong_aq#17,74,101,68
wanshouxigong_aq#18,72,98,67
wanshouxigong_aq#19,77,97,69
wanshouxigong_aq#20,73,102,65
wanshouxigong_aq#21,76,95,68
wanshouxigong_aq#22,75,102,64
wanshouxigong_aq#23,76,100,67
wanshouxigong_aq#24,70,98,65
wanshouxigong_aq#25,73,102,68
wanshouxigong_aq#26,73,96,65
wanshouxigong_aq#27,72,101,65
wanshouxigong_aq#28,77,101,68
wanshouxigong_aq#29,70,102,65
wanshouxigong_aq#30,73,97,66
wanshouxigong_aq#31,77,97,65
wanshouxigong_aq#32,76,98,64
wanshouxigong_aq#33,77,96,63
wanshouxigong_aq#34,74,100,64
wanshouxigong_aq#35,76,100,69
wanshouxigong_aq#36,74,96,64
wanshouxigong_aq#37,73,95,67
wanshouxigong_aq#38,71,97,66
wanshouxigong_aq#39,74,96,66
wanshouxigong_aq#40,75,95,64
wanshouxigong_aq#41,73,96,69
wanshouxigong_aq#42,76,102,68
wanshouxigong_aq#43,76,96,69
wanshouxigong_aq#44,75,99,64
wanshouxigong_aq#45,74,94,64
wanshouxigong_aq#46,73,101,69
wanshouxigong_aq#47,75,98,64
aotizhongxin_aq#0,89,134,64
aotizhongxin_aq#1,93,136,68
aotizhongxin_aq#2,91,138,68
aotizhongxin_aq#3,95,141,67
aotizhongxin_aq#4,90,134,67
aotizhongxin_aq#5,92,133,65
aotizhongxin_aq#6,95,140,67
aotizhongxin_aq#7,96,132,66
aotizhongxin_aq#8,96,139,66
aotizhongxin_aq#9,96,140,65
aotizhongxin_aq#10,95,139,65
aotizhongxin_aq#11,87,133,68
aotizhongxin_aq#12,89,134,66
aotizhongxin_aq#13,94,132,63
aotizhongxin_aq#14,91,140,66
aotizhongxin_aq#15,94,135,67
aotizhongxin_aq#16,94,137,66
aotizhongxin_aq#17,95,140,63
aotizhongxin_aq#18,94,136,68
aotizhongxin_aq#19,91,138,65
aotizhongxin_aq#20,94,137,67
aotizhongxin_aq#21,91,145,68
aotizhongxin_aq#22,89,144,63
aotizhongxin_aq#23,90,142,68
aotizhongxin_aq#24,96,135,68
aotizhongxin_aq#25,92,143,65
aotizhongxin_aq#26,95,136,65
aotizhongxin_aq#27,96,132,67
aotizhongxin_aq#28,95,139,64
aotizhongxin_aq#29,90,136,65
aotizhongxin_aq#30,91,144,65
aotizhongxin_aq#31,90,134,65
aotizhongxin_aq#32,90,144,64
aotizhongxin_aq#33,88,137,62
aotizhongxin_aq#34,92,142,62
aotizhongxin_aq#35,93,138,69
aotizhongxin_aq#36,89,142,69
aotizhongxin_aq#37,92,139,66
aotizhongxin_aq#38,95,133,67
aotizhongxin_aq#39,95,142,63
aotizhongxin_aq#40,95,134,63
aotizhongxin_aq#41,89,144,64
aotizhongxin_aq#42,91,132,67
aotizhongxin_aq#43,91,139,69
aotizhongxin_aq#44,96,131,65
aotizhongxin_aq#45,91,134,64
aotizhongxin_aq#46,94,138,65
aotizhongxin_aq#47,96,141,63
nongzhanguan_aq#0,82,116,59
nongzhanguan_aq#1,83,126,59
nongzhanguan_aq#2,78,119,56
nongzhanguan_aq#3,80,124,56
nongzhanguan_aq#4,80,118,55
nongzhanguan_aq#5,82,117,56
nongzhanguan_aq#6,84,115,56
nongzhanguan_aq#7,83,126,59
nongzhanguan_aq#8,79,123,55
nongzhanguan_aq#9,80,121,56
nongzhanguan_aq#10,79,119,59
nongzhanguan_aq#11,80,126,58
nongzhanguan_aq#12,82,115,58
nongzhanguan_aq#13,81,121,59
nongzhanguan_aq#14,77,119,57
nongzhanguan_aq#15,79,120,55
nongzhanguan_aq#16,83,125,60
nongzhanguan_aq#17,84,121,56
nongzhanguan_aq#18,76,117,55
nongzhanguan_aq#19,81,121,57
nongzhanguan_aq#20,77,115,58
nongzhanguan_aq#21,81,116,58
nongzhanguan_aq#22,78,115,55
nongzhanguan_aq#23,84,116,55
nongzhanguan_aq#24,83,121,58
nongzhanguan_aq#25,84,117,56
nongzhanguan_aq#26,83,120,60
nongzhanguan_aq#27,78,120,55
nongzhanguan_aq#28,83,126,56
nongzhanguan_aq#29,81,123,59
nongzhanguan_aq#30,78,122,59
nongzhanguan_aq#31,84,126,56
nongzhanguan_aq#32,81,116,57
nongzhanguan_aq#33,76,123,55
nongzhanguan_aq#34,84,121,58
nongzhanguan_aq#35,77,115,59
nongzhanguan_aq#36,83,115,57
nongzhanguan_aq#37,79,115,57
nongzhanguan_aq#38,79,122,58
nongzhanguan_aq#39,78,116,56
nongzhanguan_aq#40,77,125,57
nongzhanguan_aq#41,80,119,56
nongzhanguan_aq#42,80,125,59
nongzhanguan_aq#43,77,118,54
nongzhanguan_aq#44,80,120,55
nongzhanguan_aq#45,76,126,56
nongzhanguan_aq#46,80,126,56
nongzhanguan_aq#47,82,117,59
wanliu_aq#0,68,112,57
wanliu_aq#1,67,120,59
wanliu_aq#2,64,114,60
wanliu_aq#3,62,122,56
wanliu_aq#4,67,120,59
wanliu_aq#5,63,119,58
wanliu_aq#6,62,121,56
wanliu_aq#7,67,113,57
wanliu_aq#8,66,121,59
wanliu_aq#9,68,112,60
wanliu_aq#10,66,116,59
wanliu_aq#11,64,119,58
wanliu_aq#12,63,121,59
wanliu_aq#13,64,111,58
wanliu_aq#14,65,123,58
wanliu_aq#15,68,121,60
wanliu_aq#16,63,122,58
wanliu_aq#17,64,122,57
wanliu_aq#18,64,115,56
wanliu_aq#19,65,116,58
wanliu_aq#20,66,112,57
wanliu_aq#21,67,117,55
wanliu_aq#22,65,119,60
wanliu_aq#23,66,122,56
wanliu_aq#24,63,112,56
wanliu_aq#25,65,115,58
wanliu_aq#26,68,121,60
wanliu_aq#27,66,116,58
wanliu_aq#28,65,123,58
wanliu_aq#29,66,117,58
wanliu_aq#30,68,119,59
wanliu_aq#31,66,112,56
wanliu_aq#32,63,113,56
wanliu_aq#33,63,115,57
wanliu_aq#34,62,115,56
wanliu_aq#35,68,118,57
wanliu_aq#36,66,114,55
wanliu_aq#37,63,121,57
wanliu_aq#38,68,120,59
wanliu_aq#39,68,112,56
wanliu_aq#40,64,112,55
wanliu_aq#41,68,114,55
wanliu_aq#42,68,113,60
wanliu_aq#43,64,113,55
wanliu_aq#44,67,119,59
wanliu_aq#45,63,114,59
wanliu_aq#46,62,113,55
wanliu_aq#47,68,119,56
beibuxinqu_aq#0,82,103,71
beibuxinqu_aq#1,86,100,70
beibuxinqu_aq#2,88,94,72
beibuxinqu_aq#3,82,96,66
beibuxinqu_aq#4,86,102,68
beibuxinqu_aq#5,82,99,69
beibuxinqu_aq#6,85,96,72
beibuxinqu_aq#7,84,95,67
beibuxinqu_aq#8,88,98,68
beibuxinqu_aq#9,86,103,71
beibuxinqu_aq#10,86,94,70
beibuxinqu_aq#11,87,99,70
beibuxinqu_aq#12,83,98,66
beibuxinqu_aq#13,84,101,72
beibuxinqu_aq#14,88,101,70
beibuxinqu_aq#15,83,99,66
beibuxinqu_aq#16,89,100,66
beibuxinqu_aq#17,84,100,70
beibuxinqu_aq#18,88,99,69
beibuxinqu_aq#19,88,94,73
beibuxinqu_aq#20,82,102,72
beibuxinqu_aq#21,83,98,66
beibuxinqu_aq#22,82,95,68
beibuxinqu_aq#23,82,96,67
beibuxinqu_aq#24,84,101,70
beibuxinqu_aq#25,88,97,71
beibuxinqu_aq#26,82,102,68
beibuxinqu_aq#27,85,100,68
beibuxinqu_aq#28,89,94,68
beibuxinqu_aq#29,89,94,72
beibuxinqu_aq#30,86,96,72
beibuxinqu_aq#31,87,102,66
beibuxinqu_aq#32,86,97,70
beibuxinqu_aq#33,88,95,70
beibuxinqu_aq#34,89,104,70
beibuxinqu_aq#35,81,94,68
beibuxinqu_aq#36,86,103,68
beibuxinqu_aq#37,88,96,66
beibuxinqu_aq#38,84,96,72
beibuxinqu_aq#39,87,95,68
beibuxinqu_aq#40,85,102,66
beibuxinqu_aq#41,81,101,70
beibuxinqu_aq#42,87,97,66
beibuxinqu_aq#43,86,104,70
beibuxinqu_aq#44,84,94,67
beibuxinqu_aq#45,81,94,73
beibuxinqu_aq#46,83,95,69
beibuxinqu_aq#47,88,99,71
zhiwuyuan_aq#0,76,109,55
zhiwuyuan_aq#1,82,107,53
zhiwuyuan_aq#2,78,108,56
zhiwuyuan_aq#3,80,114,55
zhiwuyuan_aq#4,77,107,54
zhiwuyuan_aq#5,76,114,53
zhiwuyuan_aq#6,79,117,55
zhiwuyuan_aq#7,81,115,56
zhiwuyuan_aq#8,83,109,54
zhiwuyuan_aq#9,78,106,53
zhiwuyuan_aq#10,76,107,52
zhiwuyuan_aq#11,81,116,52
zhiwuyuan_aq#12,82,111,55
zhiwuyuan_aq#13,83,116,53
zhiwuyuan_aq#14,80,113,56
zhiwuyuan_aq#15,77,114,54
zhiwuyuan_aq#16,82,115,53
zhiwuyuan_aq#17,78,115,52
zhiwuyuan_aq#18,78,110,53
zhiwuyuan_aq#19,82,106,52
zhiwuyuan_aq#20,76,114,56
zhiwuyuan_aq#21,77,110,56
zhiwuyuan_aq#22,82,115,52
zhiwuyuan_aq#23,76,115,54
zhiwuyuan_aq#24,76,106,55
zhiwuyuan_aq#25,77,115,53
zhiwuyuan_aq#26,79,107,55
zhiwuyuan_aq#27,76,115,51
zhiwuyuan_aq#28,78,115,53
zhiwuyuan_aq#29,80,117,55
zhiwuyuan_aq#30,79,110,52
zhiwuyuan_aq#31,80,111,52
zhiwuyuan_aq#32,82,113,52
zhiwuyuan_aq#33,83,110,55
zhiwuyuan_aq#34,81,114,55
zhiwuyuan_aq#35,79,111,52
zhiwuyuan_aq#36,77,116,52
zhiwuyuan_aq#37,79,111,53
zhiwuyuan_aq#38,79,113,55
zhiwuyuan_aq#39,76,111,52
zhiwuyuan_aq#40,77,114,53
zhiwuyuan_aq#41,80,116,55
zhiwuyuan_aq#42,82,111,55
zhiwuyuan_aq#43,77,116,53
zhiwuyuan_aq#44,78,113,55
zhiwuyuan_aq#45,81,115,55
zhiwuyuan_aq#46,76,111,55
zhiwuyuan_aq#47,75,107,53
fengtaihuayuan_aq#0,88,137,48
fengtaihuayuan_aq#1,82,147,49
fengtaihuayuan_aq#2,84,146,51
fengtaihuayuan_aq#3,85,141,49
fengtaihuayuan_aq#4,87,145,50
fengtaihuayuan_aq#5,88,137,50
fengtaihuayuan_aq#6,85,136,48
fengtaihuayuan_aq#7,88,143,49
fengtaihuayuan_aq#8,84,145,48
fengtaihuayuan_aq#9,89,135,51
fengtaihuayuan_aq#10,89,145,50
fengtaihuayuan_aq#11,83,141,52
fengtaihuayuan_aq#12,86,137,50
fengtaihuayuan_aq#13,87,142,48
fengtaihuayuan_aq#14,84,144,50
fengtaihuayuan_aq#15,86,136,48
fengtaihuayuan_aq#16,88,141,48
fengtaihuayuan_aq#17,83,138,50
fengtaihuayuan_aq#18,87,145,49
fengtaihuayuan_aq#19,82,138,48
fengtaihuayuan_aq#20,83,143,48
fengtaihuayuan_aq#21,84,140,49
fengtaihuayuan_aq#22,88,147,47
fengtaihuayuan_aq#23,82,147,48
fengtaihuayuan_aq#24,84,146,52
fengtaihuayuan_aq#25,86,138,47
fengtaihuayuan_aq#26,82,145,48
fengtaihuayuan_aq#27,82,148,47
fengtaihuayuan_aq#28,87,139,50
fengtaihuayuan_aq#29,83,147,50
fengtaihuayuan_aq#30,87,144,48
fengtaihuayuan_aq#31,87,147,47
fengtaihuayuan_aq#32,84,146,51
fengtaihuayuan_aq#33,89,137,48
fengtaihuayuan_aq#34,86,138,49
fengtaihuayuan_aq#35,84,139,48
fengtaihuayuan_aq#36,88,143,48
fengtaihuayuan_aq#37,86,145,50
fengtaihuayuan_aq#38,84,137,50
fengtaihuayuan_aq#39,86,135,52
fengtaihuayuan_aq#40,90,149,50
fengtaihuayuan_aq#41,85,138,48
fengtaihuayuan_aq#42,84,146,52
fengtaihuayuan_aq#43,88,142,49
fengtaihuayuan_aq#44,90,144,51
fengtaihuayuan_aq#45,84,148,49
fengtaihuayuan_aq#46,83,143,50
fengtaihuayuan_aq#47,88,144,49
yungang_aq#0,86,94,72
yungang_aq#1,86,96,74
yungang_aq#2,86,98,70
yungang_aq#3,80,91,73
yungang_aq#4,81,93,74
yungang_aq#5,83,95,69
yungang_aq#6,81,95,69
yungang_aq#7,85,96,72
yungang_aq#8,81,99,71
yungang_aq#9,82,93,71
yungang_aq#10,82,93,71
yungang_aq#11,86,96,69
yungang_aq#12,86,92,69
yungang_aq#13,82,98,73
yungang_aq#14,85,98,75
yungang_aq#15,87,95,70
yungang_aq#16,81,98,72
yungang_aq#17,85,98,72
yungang_aq#18,81,93,70
yungang_aq#19,79,97,73
yungang_aq#20,83,94,69
yungang_aq#21,84,94,72
yungang_aq#22,86,92,69
yungang_aq#23,81,97,71
yungang_aq#24,85,100,75
yungang_aq#25,80,93,70
yungang_aq#26,81,97,69
yungang_aq#27,80,96,75
yungang_aq#28,81,98,75
yungang_aq#29,80,100,73
yungang_aq#30,85,96,74
yungang_aq#31,80,91,71
yungang_aq#32,87,97,71
yungang_aq#33,82,96,70
yungang_aq#34,80,98,69
yungang_aq#35,84,97,69
yungang_aq#36,86,94,74
yungang_aq#37,81,95,72
yungang_aq#38,87,95,74
yungang_aq#39,82,94,75
yungang_aq#40,83,96,70
yungang_aq#41,87,97,74
yungang_aq#42,87,99,74
yungang_aq#43,80,100,72
yungang_aq#44,81,100,68
yungang_aq#45,79,98,69
yungang_aq#46,83,96,73
yungang_aq#47,85,97,72
gucheng_aq#0,77,103,62
gucheng_aq#1,74,102,61
gucheng_aq#2,71,106,65
gucheng_aq#3,73,104,61
gucheng_aq#4,73,107,61
gucheng_aq#5,74,107,64
gucheng_aq#6,72,105,63
gucheng_aq#7,75,109,60
gucheng_aq#8,74,106,62
gucheng_aq#9,74,104,62
gucheng_aq#10,76,108,63
gucheng_aq#11,76,108,65
gucheng_aq#12,71,105,64
gucheng_aq#13,74,109,65
gucheng_aq#14,76,101,61
gucheng_aq#15,73,100,61
gucheng_aq#16,74,108,61
gucheng_aq#17,71,106,62
gucheng_aq#18,71,104,63
gucheng_aq#19,72,100,61
gucheng_aq#20,74,102,60
gucheng_aq#21,71,101,60
gucheng_aq#22,76,108,65
gucheng_aq#23,75,101,64
gucheng_aq#24,71,100,62
gucheng_aq#25,77,104,62
gucheng_aq#26,75,102,60
gucheng_aq#27,75,101,62
gucheng_aq#28,76,101,65
gucheng_aq#29,75,103,60
gucheng_aq#30,71,105,61
gucheng_aq#31,71,105,65
gucheng_aq#32,73,100,64
gucheng_aq#33,77,110,63
gucheng_aq#34,71,109,61
gucheng_aq#35,77,110,65
gucheng_aq#36,77,110,61
gucheng_aq#37,75,100,60
gucheng_aq#38,73,109,65
gucheng_aq#39,70,105,60
gucheng_aq#40,71,102,63
gucheng_aq#41,73,100,60
gucheng_aq#42,74,103,59
gucheng_aq#43,77,103,64
gucheng_aq#44,71,101,60
gucheng_aq#45,71,110,62
gucheng_aq#46,73,108,61
gucheng_aq#47,73,107,60
fangshan_aq#0,74,103,63
fangshan_aq#1,72,107,61
fangshan_aq#2,72,108,63
fangshan_aq#3,73,105,61
fangshan_aq#4,73,110,61
fangshan_aq#5,74,107,62
fangshan_aq#6,73,113,63
fangshan_aq#7,77,108,64
fangshan_aq#8,73,103,59
fangshan_aq#9,76,111,60
fangshan_aq#10,75,112,62
fangshan_aq#11,76,104,61
fangshan_aq#12,73,104,64
fangshan_aq#13,76,106,59
fangshan_aq#14,78,111,61
fangshan_aq#15,72,109,60
fangshan_aq#16,76,103,62
fangshan_aq#17,74,103,64
fangshan_aq#18,77,110,59
fangshan_aq#19,79,112,62
fangshan_aq#20,78,111,63
fangshan_aq#21,77,103,60
fangshan_aq#22,79,111,59
fangshan_aq#23,76,107,59
fangshan_aq#24,77,105,58
fangshan_aq#25,78,104,59
fangshan_aq#26,79,111,60
fangshan_aq#27,73,109,60
fangshan_aq#28,72,105,63
fangshan_aq#29,73,106,59
fangshan_aq#30,77,105,59
fangshan_aq#31,74,108,63
fangshan_aq#32,78,104,61
fangshan_aq#33,76,111,60
fangshan_aq#34,78,106,64
fangshan_aq#35,79,111,62
fangshan_aq#36,74,110,62
fangshan_aq#37,79,109,61
fangshan_aq#38,75,108,62
fangshan_aq#39,77,108,59
fangshan_aq#40,78,103,59
fangshan_aq#41,75,110,61
fangshan_aq#42,73,107,58
fangshan_aq#43,72,107,59
fangshan_aq#44,75,110,61
fangshan_aq#45,73,112,62
fangshan_aq#46,77,111,61
fangshan_aq#47,75,111,61
daxing_aq#0,86,122,56
daxing_aq#1,87,124,57
daxing_aq#2,85,133,60
daxing_aq#3,88,121,57
daxing_aq#4,83,125,57
daxing_aq#5,85,124,56
daxing_aq#6,87,128,57
daxing_aq#7,85,132,58
daxing_aq#8,87,132,57
daxing_aq#9,84,127,56
daxing_aq#10,82,127,55
daxing_aq#11,85,122,60
daxing_aq#12,82,127,60
daxing_aq#13,81,125,58
daxing_aq#14,84,122,56
daxing_aq#15,86,122,58
daxing_aq#16,81,130,57
daxing_aq#17,88,127,60
daxing_aq#18,84,126,59
daxing_aq#19,82,122,60
daxing_aq#20,80,128,59
daxing_aq#21,81,131,57
daxing_aq#22,81,124,60
daxing_aq#23,86,131,56
daxing_aq#24,80,122,55
daxing_aq#25,82,129,56
daxing_aq#26,81,130,58
daxing_aq#27,88,127,59
daxing_aq#28,80,124,57
daxing_aq#29,82,123,55
daxing_aq#30,87,125,56
daxing_aq#31,81,124,58
daxing_aq#32,88,123,59
daxing_aq#33,81,126,56
daxing_aq#34,88,122,60
daxing_aq#35,85,127,57
daxing_aq#36,84,127,56
daxing_aq#37,85,122,59
daxing_aq#38,83,121,59
daxing_aq#39,82,128,59
daxing_aq#40,84,128,56
daxing_aq#41,87,130,57
daxing_aq#42,80,129,57
daxing_aq#43,84,130,56
daxing_aq#44,86,126,58
daxing_aq#45,85,133,55
daxing_aq#46,82,122,55
daxing_aq#47,86,121,56
yizhuang_aq#0,86,119,49
yizhuang_aq#1,83,120,47
yizhuang_aq#2,86,117,45
yizhuang_aq#3,84,111,47
yizhuang_aq#4,84,110,49
yizhuang_aq#5,81,109,49
yizhuang_aq#6,82,116,49
yizhuang_aq#7,87,112,48
yizhuang_aq#8,80,117,45
yizhuang_aq#9,83,115,46
yizhuang_aq#10,83,109,46
yizhuang_aq#11,80,112,47
yizhuang_aq#12,80,116,47
yizhuang_aq#13,87,111,48
yizhuang_aq#14,85,111,46
yizhuang_aq#15,86,115,46
yizhuang_aq#16,83,119,47
yizhuang_aq#17,82,114,45
yizhuang_aq#18,85,110,45
yizhuang_aq#19,85,120,48
yizhuang_aq#20,85,112,50
yizhuang_aq#21,87,113,47
yizhuang_aq#22,84,120,49
yizhuang_aq#23,88,119,46
yizhuang_aq#24,83,115,45
yizhuang_aq#25,81,109,49
yizhuang_aq#26,86,117,49
yizhuang_aq#27,83,120,49
yizhuang_aq#28,87,110,46
yizhuang_aq#29,87,110,46
yizhuang_aq#30,81,110,45
yizhuang_aq#31,79,113,46
yizhuang_aq#32,87,117,50
yizhuang_aq#33,87,111,47
yizhuang_aq#34,79,112,47
yizhuang_aq#35,85,117,46
yizhuang_aq#36,85,119,49
yizhuang_aq#37,82,110,48
yizhuang_aq#38,83,111,49
yizhuang_aq#39,87,115,48
yizhuang_aq#40,85,110,48
yizhuang_aq#41,81,113,46
yizhuang_aq#42,83,110,46
yizhuang_aq#43,83,110,46
yizhuang_aq#44,87,112,46
yizhuang_aq#45,86,116,49
yizhuang_aq#46,80,118,46
yizhuang_aq#47,87,119,48
tongzhou_aq#0,84,138,41
tongzhou_aq#1,84,132,41
tongzhou_aq#2,79,137,38
tongzhou_aq#3,79,131,40
tongzhou_aq#4,80,137,38
tongzhou_aq#5,82,132,39
tongzhou_aq#6,81,137,40
tongzhou_aq#7,82,135,40
tongzhou_aq#8,84,142,41
tongzhou_aq#9,78,142,41
tongzhou_aq#10,81,141,38
tongzhou_aq#11,82,133,40
tongzhou_aq#12,80,141,41
tongzhou_aq#13,83,138,38
tongzhou_aq#14,77,138,39
tongzhou_aq#15,82,139,40
tongzhou_aq#16,80,138,39
tongzhou_aq#17,85,135,38
tongzhou_aq#18,79,142,37
tongzhou_aq#19,84,138,41
tongzhou_aq#20,82,131,39
tongzhou_aq#21,82,134,40
tongzhou_aq#22,81,137,38
tongzhou_aq#23,79,140,40
tongzhou_aq#24,79,130,41
tongzhou_aq#25,80,142,41
tongzhou_aq#26,83,134,40
tongzhou_aq#27,80,138,40
tongzhou_aq#28,78,134,40
tongzhou_aq#29,79,134,41
tongzhou_aq#30,83,142,40
tongzhou_aq#31,85,138,41
tongzhou_aq#32,78,137,38
tongzhou_aq#33,82,141,41
tongzhou_aq#34,78,135,40
tongzhou_aq#35,85,136,38
tongzhou_aq#36,80,140,39
tongzhou_aq#37,79,141,39
tongzhou_aq#38,78,135,40
tongzhou_aq#39,77,136,39
tongzhou_aq#40,84,132,40
tongzhou_aq#41,84,142,41
tongzhou_aq#42,80,131,41
tongzhou_aq#43,81,139,40
tongzhou_aq#44,80,138,41
tongzhou_aq#45,78,141,40
tongzhou_aq#46,84,136,39
tongzhou_aq#47,82,133,37
shunyi_aq#0,80,126,43
shunyi_aq#1,76,130,42
shunyi_aq#2,76,132,43
shunyi_aq#3,74,132,42
shunyi_aq#4,78,137,42
shunyi_aq#5,77,131,41
shunyi_aq#6,75,131,42
shunyi_aq#7,78,134,42
shunyi_aq#8,80,138,39
shunyi_aq#9,74,126,42
shunyi_aq#10,76,131,42
shunyi_aq#11,77,131,40
shunyi_aq#12,75,128,40
shunyi_aq#13,78,130,41
shunyi_aq#14,73,128,41
shunyi_aq#15,74,135,40
shunyi_aq#16,75,137,42
shunyi_aq#17,79,129,42
shunyi_aq#18,79,127,42
shunyi_aq#19,77,128,41
shunyi_aq#20,81,126,40
shunyi_aq#21,76,134,42
shunyi_aq#22,75,137,42
shunyi_aq#23,81,135,42
shunyi_aq#24,81,127,43
shunyi_aq#25,80,131,40
shunyi_aq#26,73,129,41
shunyi_aq#27,80,133,41
shunyi_aq#28,81,130,41
shunyi_aq#29,74,132,40
shunyi_aq#30,76,128,41
shunyi_aq#31,77,129,41
shunyi_aq#32,78,132,39
shunyi_aq#33,74,128,43
shunyi_aq#34,78,127,42
shunyi_aq#35,76,127,42
shunyi_aq#36,77,130,40
shunyi_aq#37,80,133,42
