test_id,PM2.5,PM10,O3
nongzhanguan_aq#8,77,118,55
nongzhanguan_aq#9,84,120,56
nongzhanguan_aq#10,78,122,55
nongzhanguan_aq#11,78,125,55
nongzhanguan_aq#12,81,123,57
nongzhanguan_aq#13,81,114,57
nongzhanguan_aq#14,78,115,55
nongzhanguan_aq#15,78,124,57
nongzhanguan_aq#16,84,123,60
nongzhanguan_aq#17,82,124,54
nongzhanguan_aq#18,79,123,59
nongzhanguan_aq#19,79,124,57
nongzhanguan_aq#20,80,125,60
nongzhanguan_aq#21,83,119,55
nongzhanguan_aq#22,77,124,59
nongzhanguan_aq#23,80,120,57
nongzhanguan_aq#24,83,116,57
nongzhanguan_aq#25,83,120,55
nongzhanguan_aq#26,83,118,59
nongzhanguan_aq#27,79,118,55
nongzhanguan_aq#28,83,126,59
nongzhanguan_aq#29,77,117,57
nongzhanguan_aq#30,77,121,58
nongzhanguan_aq#31,78,122,55
nongzhanguan_aq#32,77,118,56
nongzhanguan_aq#33,81,124,57
nongzhanguan_aq#34,84,121,57
nongzhanguan_aq#35,76,121,59
nongzhanguan_aq#36,77,120,55
nongzhanguan_aq#37,80,120,56
nongzhanguan_aq#38,79,118,54
nongzhanguan_aq#39,81,123,55
nongzhanguan_aq#40,84,125,56
nongzhanguan_aq#41,84,119,56
nongzhanguan_aq#42,81,124,57
nongzhanguan_aq#43,77,124,59
nongzhanguan_aq#44,78,115,54
nongzhanguan_aq#45,81,125,59
nongzhanguan_aq#46,83,120,54
nongzhanguan_aq#47,79,124,59
wanliu_aq#0,64,112,59
wanliu_aq#1,66,113,57
wanliu_aq#2,68,123,60
wanliu_aq#3,64,121,58
wanliu_aq#4,67,113,58
wanliu_aq#5,67,113,57
wanliu_aq#6,66,121,55
wanliu_aq#7,68,114,60
wanliu_aq#8,63,119,58
wanliu_aq#9,67,114,60
wanliu_aq#10,63,118,59
wanliu_aq#11,62,121,58
wanliu_aq#12,68,115,56
wanliu_aq#13,63,116,55
wanliu_aq#14,65,118,60
wanliu_aq#15,65,122,55
wanliu_aq#16,68,116,56
wanliu_aq#17,65,120,58
wanliu_aq#18,64,121,59
wanliu_aq#19,65,121,60
wanliu_aq#20,64,119,58
wanliu_aq#21,63,123,55
wanliu_aq#22,63,117,60
wanliu_aq#23,63,123,59
wanliu_aq#24,67,113,57
wanliu_aq#25,64,116,60
wanliu_aq#26,63,114,58
wanliu_aq#27,67,114,55
wanliu_aq#28,65,112,57
wanliu_aq#29,66,119,57
wanliu_aq#30,67,112,57
wanliu_aq#31,67,112,60
wanliu_aq#32,68,113,59
wanliu_aq#33,66,119,56
wanliu_aq#34,66,117,59
wanliu_aq#35,66,112,59
wanliu_aq#36,67,120,60
wanliu_aq#37,64,118,58
wanliu_aq#38,67,119,58
wanliu_aq#39,62,112,55
wanliu_aq#40,68,117,59
wanliu_aq#41,67,116,55
wanliu_aq#42,62,117,58
wanliu_aq#43,67,123,56
wanliu_aq#44,65,113,57
wanliu_aq#45,68,112,59
wanliu_aq#46,64,119,55
wanliu_aq#47,68,119,57
beibuxinqu_aq#0,88,101,70
beibuxinqu_aq#1,83,97,70
beibuxinqu_aq#2,84,100,73
beibuxinqu_aq#3,85,100,69
beibuxinqu_aq#4,88,96,69
beibuxinqu_aq#5,83,100,68
beibuxinqu_aq#6,82,97,66
beibuxinqu_aq#7,88,99,71
beibuxinqu_aq#8,86,98,67
beibuxinqu_aq#9,88,94,70
beibuxinqu_aq#10,84,95,68
beibuxinqu_aq#11,81,103,66
beibuxinqu_aq#12,89,97,72
beibuxinqu_aq#13,83,99,66
beibuxinqu_aq#14,81,94,68
beibuxinqu_aq#15,85,101,66
beibuxinqu_aq#16,81,103,69
beibuxinqu_aq#17,86,98,66
beibuxinqu_aq#18,86,94,67
beibuxinqu_aq#19,84,94,70
beibuxinqu_aq#20,81,98,73
beibuxinqu_aq#21,84,97,70
beibuxinqu_aq#22,84,99,67
beibuxinqu_aq#23,86,103,66
beibuxinqu_aq#24,81,99,68
beibuxinqu_aq#25,89,99,71
beibuxinqu_aq#26,86,100,71
beibuxinqu_aq#27,87,99,67
beibuxinqu_aq#28,87,101,72
beibuxinqu_aq#29,84,94,72
beibuxinqu_aq#30,82,102,69
beibuxinqu_aq#31,81,102,68
beibuxinqu_aq#32,87,97,69
beibuxinqu_aq#33,85,95,69
beibuxinqu_aq#34,86,99,67
beibuxinqu_aq#35,82,97,70
beibuxinqu_aq#36,85,99,69
beibuxinqu_aq#37,81,103,67
beibuxinqu_aq#38,89,97,67
beibuxinqu_aq#39,88,100,67
beibuxinqu_aq#40,82,103,72
beibuxinqu_aq#41,85,102,69
beibuxinqu_aq#42,81,100,71
beibuxinqu_aq#43,86,100,67
beibuxinqu_aq#44,88,101,72
beibuxinqu_aq#45,85,100,71
beibuxinqu_aq#46,83,100,71
beibuxinqu_aq#47,88,100,68
zhiwuyuan_aq#0,80,112,54
zhiwuyuan_aq#1,77,115,53
zhiwuyuan_aq#2,78,111,51
zhiwuyuan_aq#3,78,110,56
zhiwuyuan_aq#4,82,108,55
zhiwuyuan_aq#5,79,116,56
zhiwuyuan_aq#6,82,115,54
zhiwuyuan_aq#7,79,110,55
zhiwuyuan_aq#8,77,117,55
zhiwuyuan_aq#9,77,111,54
zhiwuyuan_aq#10,81,107,55
zhiwuyuan_aq#11,76,106,51
zhiwuyuan_aq#12,76,114,54
zhiwuyuan_aq#13,83,107,51
zhiwuyuan_aq#14,80,107,53
zhiwuyuan_aq#15,78,110,53
zhiwuyuan_aq#16,81,116,56
zhiwuyuan_aq#17,78,107,51
zhiwuyuan_aq#18,82,115,55
zhiwuyuan_aq#19,80,110,54
zhiwuyuan_aq#20,75,115,54
zhiwuyuan_aq#21,77,116,55
zhiwuyuan_aq#22,76,107,52
zhiwuyuan_aq#23,81,107,55
zhiwuyuan_aq#24,80,116,56
zhiwuyuan_aq#25,77,116,54
zhiwuyuan_aq#26,76,114,52
zhiwuyuan_aq#27,78,115,52
zhiwuyuan_aq#28,77,114,51
zhiwuyuan_aq#29,76,111,51
zhiwuyuan_aq#30,82,113,54
zhiwuyuan_aq#31,79,116,55
zhiwuyuan_aq#32,79,111,54
zhiwuyuan_aq#33,79,110,52
zhiwuyuan_aq#34,77,110,56
zhiwuyuan_aq#35,78,116,52
zhiwuyuan_aq#36,81,116,52
zhiwuyuan_aq#37,82,108,55
zhiwuyuan_aq#38,79,108,55
zhiwuyuan_aq#39,77,110,54
zhiwuyuan_aq#40,81,116,53
zhiwuyuan_aq#41,78,109,56
zhiwuyuan_aq#42,76,107,51
zhiwuyuan_aq#43,77,107,52
zhiwuyuan_aq#44,77,114,52
zhiwuyuan_aq#45,79,114,51
zhiwuyuan_aq#46,76,107,52
zhiwuyuan_aq#47,77,112,53
fengtaihuayuan_aq#0,83,148,49
fengtaihuayuan_aq#1,84,135,49
fengtaihuayuan_aq#2,88,136,48
fengtaihuayuan_aq#3,86,145,48
fengtaihuayuan_aq#4,86,144,48
fengtaihuayuan_aq#5,86,137,52
fengtaihuayuan_aq#6,90,137,51
fengtaihuayuan_aq#7,84,139,50
fengtaihuayuan_aq#8,83,139,49
fengtaihuayuan_aq#9,85,142,51
fengtaihuayuan_aq#10,89,146,49
fengtaihuayuan_aq#11,88,137,52
fengtaihuayuan_aq#12,85,148,48
fengtaihuayuan_aq#13,88,140,49
fengtaihuayuan_aq#14,90,139,49
fengtaihuayuan_aq#15,84,142,49
fengtaihuayuan_aq#16,82,139,51
fengtaihuayuan_aq#17,84,143,49
fengtaihuayuan_aq#18,82,145,50
fengtaihuayuan_aq#19,90,144,52
fengtaihuayuan_aq#20,84,144,47
fengtaihuayuan_aq#21,88,136,47
fengtaihuayuan_aq#22,89,138,48
fengtaihuayuan_aq#23,84,135,49
fengtaihuayuan_aq#24,82,147,48
fengtaihuayuan_aq#25,90,136,48
fengtaihuayuan_aq#26,90,146,48
fengtaihuayuan_aq#27,87,137,49
fengtaihuayuan_aq#28,87,145,48
fengtaihuayuan_aq#29,87,146,47
fengtaihuayuan_aq#30,87,137,50
fengtaihuayuan_aq#31,82,138,50
fengtaihuayuan_aq#32,85,149,49
fengtaihuayuan_aq#33,85,147,48
fengtaihuayuan_aq#34,84,136,51
fengtaihuayuan_aq#35,89,143,48
fengtaihuayuan_aq#36,87,147,47
fengtaihuayuan_aq#37,83,142,50
fengtaihuayuan_aq#38,88,143,47
fengtaihuayuan_aq#39,88,142,50
fengtaihuayuan_aq#40,85,137,49
fengtaihuayuan_aq#41,87,138,52
fengtaihuayuan_aq#42,85,143,50
fengtaihuayuan_aq#43,89,139,50
fengtaihuayuan_aq#44,88,148,52
fengtaihuayuan_aq#45,82,144,50
fengtaihuayuan_aq#46,83,148,51
fengtaihuayuan_aq#47,84,136,48
yungang_aq#0,86,99,73
yungang_aq#1,87,92,71
yungang_aq#2,85,99,69
yungang_aq#3,80,94,70
yungang_aq#4,83,98,69
yungang_aq#5,85,95,68
yungang_aq#6,82,93,73
yungang_aq#7,82,99,68
yungang_aq#8,87,91,71
yungang_aq#9,82,91,69
yungang_aq#10,81,93,71
yungang_aq#11,79,93,68
yungang_aq#12,87,100,72
yungang_aq#13,80,96,68
yungang_aq#14,81,95,71
yungang_aq#15,84,99,71
yungang_aq#16,85,93,72
yungang_aq#17,80,93,73
yungang_aq#18,85,93,72
yungang_aq#19,83,100,68
yungang_aq#20,81,100,71
yungang_aq#21,82,97,75
yungang_aq#22,86,94,71
yungang_aq#23,79,99,69
yungang_aq#24,87,93,72
yungang_aq#25,82,95,71
yungang_aq#26,79,97,70
yungang_aq#27,84,94,74
yungang_aq#28,82,92,74
yungang_aq#29,83,97,71
yungang_aq#30,82,97,73
yungang_aq#31,81,99,69
yungang_aq#32,79,97,73
yungang_aq#33,84,94,72
yungang_aq#34,82,97,69
yungang_aq#35,86,96,71
yungang_aq#36,84,93,75
yungang_aq#37,84,100,69
yungang_aq#38,80,92,73
yungang_aq#39,81,94,72
yungang_aq#40,85,93,75
yungang_aq#41,80,91,72
yungang_aq#42,82,94,73
yungang_aq#43,87,97,69
yungang_aq#44,87,100,70
yungang_aq#45,81,93,71
yungang_aq#46,84,94,71
yungang_aq#47,87,97,72
gucheng_aq#0,75,101,63
gucheng_aq#1,76,100,65
gucheng_aq#2,75,100,65
gucheng_aq#3,75,102,62
gucheng_aq#4,75,99,60
gucheng_aq#5,76,99,63
gucheng_aq#6,71,109,61
gucheng_aq#7,71,102,60
gucheng_aq#8,71,109,62
gucheng_aq#9,73,106,63
gucheng_aq#10,73,104,61
gucheng_aq#11,72,107,62
gucheng_aq#12,75,104,60
gucheng_aq#13,70,107,64
gucheng_aq#14,74,107,64
gucheng_aq#15,76,101,61
gucheng_aq#16,71,101,61
gucheng_aq#17,70,108,65
gucheng_aq#18,73,102,61
gucheng_aq#19,75,108,60
gucheng_aq#20,75,104,62
gucheng_aq#21,77,102,61
gucheng_aq#22,71,103,60
gucheng_aq#23,71,110,65
gucheng_aq#24,75,106,62
gucheng_aq#25,71,104,64
gucheng_aq#26,77,105,59
gucheng_aq#27,72,106,60
gucheng_aq#28,75,104,63
gucheng_aq#29,70,104,64
gucheng_aq#30,74,110,64
gucheng_aq#31,71,107,63
gucheng_aq#32,76,103,61
gucheng_aq#33,74,102,60
gucheng_aq#34,73,103,60
gucheng_aq#35,70,107,64
gucheng_aq#36,71,101,65
gucheng_aq#37,75,105,64
gucheng_aq#38,75,105,60
gucheng_aq#39,73,109,64
gucheng_aq#40,74,109,62
gucheng_aq#41,72,103,65
gucheng_aq#42,71,103,65
gucheng_aq#43,70,100,62
gucheng_aq#44,74,103,62
gucheng_aq#45,75,108,63
gucheng_aq#46,75,107,59
gucheng_aq#47,71,109,62
fangshan_aq#0,76,110,63
fangshan_aq#1,75,107,59
fangshan_aq#2,76,105,63
fangshan_aq#3,79,107,61
fangshan_aq#4,77,107,64
fangshan_aq#5,77,103,59
fangshan_aq#6,76,109,58
fangshan_aq#7,78,104,62
fangshan_aq#8,76,108,58
fangshan_aq#9,76,111,64
fangshan_aq#10,74,104,59
fangshan_aq#11,73,104,64
fangshan_aq#12,75,112,60
fangshan_aq#13,77,111,59
fangshan_aq#14,73,105,62
fangshan_aq#15,79,108,64
fangshan_aq#16,74,108,63
fangshan_aq#17,77,106,59
fangshan_aq#18,76,112,61
fangshan_aq#19,72,105,61
fangshan_aq#20,78,103,61
fangshan_aq#21,74,111,59
fangshan_aq#22,75,109,59
fangshan_aq#23,76,107,64
fangshan_aq#24,79,105,63
fangshan_aq#25,73,108,63
fangshan_aq#26,73,113,64
fangshan_aq#27,77,110,60
fangshan_aq#28,73,104,64
fangshan_aq#29,78,110,61
fangshan_aq#30,79,106,61
fangshan_aq#31,76,107,59
fangshan_aq#32,74,105,61
fangshan_aq#33,77,105,58
fangshan_aq#34,78,110,60
fangshan_aq#35,73,108,63
fangshan_aq#36,76,110,63
fangshan_aq#37,76,106,60
fangshan_aq#38,72,111,60
fangshan_aq#39,77,103,63
fangshan_aq#40,75,113,58
fangshan_aq#41,74,112,62
fangshan_aq#42,75,110,59
fangshan_aq#43,76,104,63
fangshan_aq#44,77,112,59
fangshan_aq#45,73,105,62
fangshan_aq#46,75,106,58
fangshan_aq#47,73,111,60
daxing_aq#0,87,129,56
daxing_aq#1,85,126,60
daxing_aq#2,85,133,58
daxing_aq#3,88,127,59
daxing_aq#4,82,129,59
daxing_aq#5,80,122,57
daxing_aq#6,83,130,57
daxing_aq#7,84,131,58
daxing_aq#8,80,133,55
daxing_aq#9,81,128,58
daxing_aq#10,85,128,59
daxing_aq#11,86,123,59
daxing_aq#12,87,132,57
daxing_aq#13,87,129,58
daxing_aq#14,87,120,59
daxing_aq#15,85,126,57
daxing_aq#16,81,127,59
daxing_aq#17,86,128,57
daxing_aq#18,81,129,54
daxing_aq#19,86,124,55
daxing_aq#20,81,128,55
daxing_aq#21,86,130,56
daxing_aq#22,83,122,54
daxing_aq#23,82,122,54
daxing_aq#24,87,121,57
daxing_aq#25,88,130,57
daxing_aq#26,83,129,57
daxing_aq#27,81,122,57
daxing_aq#28,82,122,55
daxing_aq#29,88,131,59
daxing_aq#30,88,127,59
daxing_aq#31,81,132,58
daxing_aq#32,80,132,58
daxing_aq#33,86,131,59
daxing_aq#34,86,122,57
daxing_aq#35,83,122,57
daxing_aq#36,84,122,56
daxing_aq#37,87,125,58
daxing_aq#38,84,121,56
daxing_aq#39,84,127,57
daxing_aq#40,85,120,60
daxing_aq#41,82,124,56
daxing_aq#42,81,125,56
daxing_aq#43,87,121,58
daxing_aq#44,86,125,57
daxing_aq#45,83,132,58
daxing_aq#46,85,131,55
daxing_aq#47,80,127,57
yizhuang_aq#0,87,112,46
yizhuang_aq#1,80,115,48
yizhuang_aq#2,85,114,49
yizhuang_aq#3,81,110,50
yizhuang_aq#4,83,116,49
yizhuang_aq#5,84,115,49
yizhuang_aq#6,80,116,49
yizhuang_aq#7,82,114,45
yizhuang_aq#8,86,110,49
yizhuang_aq#9,83,109,48
yizhuang_aq#10,83,111,46
yizhuang_aq#11,85,120,48
yizhuang_aq#12,87,113,49
yizhuang_aq#13,88,115,46
yizhuang_aq#14,88,110,46
yizhuang_aq#15,88,113,49
yizhuang_aq#16,87,116,47
yizhuang_aq#17,83,115,47
yizhuang_aq#18,81,119,46
yizhuang_aq#19,81,114,47
yizhuang_aq#20,80,118,47
yizhuang_aq#21,81,109,48
yizhuang_aq#22,84,113,49
yizhuang_aq#23,80,113,46
yizhuang_aq#24,82,116,48
yizhuang_aq#25,84,109,48
yizhuang_aq#26,80,113,47
yizhuang_aq#27,87,119,47
yizhuang_aq#28,85,119,49
yizhuang_aq#29,80,117,45
yizhuang_aq#30,86,116,46
yizhuang_aq#31,84,113,47
yizhuang_aq#32,83,115,48
yizhuang_aq#33,87,109,47
yizhuang_aq#34,86,110,45
yizhuang_aq#35,83,114,49
yizhuang_aq#36,85,118,46
yizhuang_aq#37,83,118,49
yizhuang_aq#38,80,113,47
yizhuang_aq#39,87,115,46
yizhuang_aq#40,86,111,48
yizhuang_aq#41,87,110,49
yizhuang_aq#42,87,112,50
yizhuang_aq#43,84,112,49
yizhuang_aq#44,85,118,48
yizhuang_aq#45,86,117,47
yizhuang_aq#46,80,117,46
yizhuang_aq#47,80,115,47
tongzhou_aq#0,83,134,39
tongzhou_aq#1,83,134,38
tongzhou_aq#2,81,136,39
tongzhou_aq#3,83,140,39
tongzhou_aq#4,84,143,38
tongzhou_aq#5,78,135,40
tongzhou_aq#6,79,132,38
tongzhou_aq#7,80,137,40
tongzhou_aq#8,84,131,39
tongzhou_aq#9,78,132,38
tongzhou_aq#10,84,131,41
tongzhou_aq#11,83,137,41
tongzhou_aq#12,77,141,40
tongzhou_aq#13,84,139,40
tongzhou_aq#14,82,130,39
tongzhou_aq#15,80,130,38
tongzhou_aq#16,85,130,39
tongzhou_aq#17,79,135,41
tongzhou_aq#18,80,132,40
tongzhou_aq#19,78,141,41
tongzhou_aq#20,77,142,39
tongzhou_aq#21,84,143,38
tongzhou_aq#22,78,133,39
tongzhou_aq#23,84,135,38
tongzhou_aq#24,79,138,39
tongzhou_aq#25,80,141,38
tongzhou_aq#26,79,142,39
tongzhou_aq#27,80,132,40
tongzhou_aq#28,84,141,40
tongzhou_aq#29,80,133,41
tongzhou_aq#30,79,133,41
tongzhou_aq#31,85,133,38
tongzhou_aq#32,82,132,37
tongzhou_aq#33,79,134,38
tongzhou_aq#34,78,133,39
tongzhou_aq#35,84,130,41
tongzhou_aq#36,77,137,38
tongzhou_aq#37,81,141,41
tongzhou_aq#38,81,137,41
tongzhou_aq#39,81,131,40
tongzhou_aq#40,78,140,39
tongzhou_aq#41,84,143,40
tongzhou_aq#42,83,142,41
tongzhou_aq#43,78,134,39
tongzhou_aq#44,82,140,37
tongzhou_aq#45,81,129,38
tongzhou_aq#46,84,133,40
tongzhou_aq#47,81,139,39
shunyi_aq#0,80,132,41
shunyi_aq#1,75,126,42
shunyi_aq#2,76,138,40
shunyi_aq#3,80,137,40
shunyi_aq#4,76,132,39
shunyi_aq#5,80,130,41
shunyi_aq#6,77,137,40
shunyi_aq#7,78,131,40
shunyi_aq#8,75,127,41
shunyi_aq#9,77,136,39
shunyi_aq#10,77,133,41
shunyi_aq#11,78,130,42
shunyi_aq#12,77,127,42
shunyi_aq#13,78,136,41
shunyi_aq#14,77,132,40
shunyi_aq#15,78,125,41
shunyi_aq#16,78,128,40
shunyi_aq#17,74,132,40
shunyi_aq#18,75,131,41
shunyi_aq#19,81,138,39
shunyi_aq#20,74,136,41
shunyi_aq#21,75,129,41
shunyi_aq#22,77,129,39
shunyi_aq#23,76,127,42
shunyi_aq#24,80,136,43
shunyi_aq#25,75,126,42
shunyi_aq#26,75,129,41
shunyi_aq#27,80,134,41
shunyi_aq#28,75,128,39
shunyi_aq#29,78,127,41
shunyi_aq#30,75,128,41
shunyi_aq#31,75,125,41
shunyi_aq#32,74,137,40
shunyi_aq#33,77,129,42
shunyi_aq#34,80,135,42
shunyi_aq#35,76,135,42
shunyi_aq#36,80,133,40
shunyi_aq#37,78,132,41
