test_id,PM2.5,PM10,O3
tiantan_aq#42,81,140,61
tiantan_aq#43,85,128,65
tiantan_aq#44,80,138,61
tiantan_aq#45,81,130,63
tiantan_aq#46,79,137,63
tiantan_aq#47,84,127,61
guanyuan_aq#0,80,129,58
guanyuan_aq#1,80,123,57
guanyuan_aq#2,83,133,59
guanyuan_aq#3,86,132,60
guanyuan_aq#4,86,123,61
guanyuan_aq#5,83,134,61
guanyuan_aq#6,80,134,58
guanyuan_aq#7,85,130,60
guanyuan_aq#8,82,124,62
guanyuan_aq#9,85,122,59
guanyuan_aq#10,80,126,61
guanyuan_aq#11,81,134,61
guanyuan_aq#12,80,122,59
guanyuan_aq#13,81,123,58
guanyuan_aq#14,81,134,57
guanyuan_aq#15,80,133,58
guanyuan_aq#16,84,126,57
guanyuan_aq#17,87,134,57
guanyuan_aq#18,82,125,62
guanyuan_aq#19,85,128,61
guanyuan_aq#20,82,132,61
guanyuan_aq#21,79,129,58
guanyuan_aq#22,85,126,57
guanyuan_aq#23,79,133,61
guanyuan_aq#24,86,132,60
guanyuan_aq#25,80,134,57
guanyuan_aq#26,83,122,59
guanyuan_aq#27,85,130,57
guanyuan_aq#28,80,128,61
guanyuan_aq#29,87,127,59
guanyuan_aq#30,87,122,58
guanyuan_aq#31,83,134,57
guanyuan_aq#32,85,122,62
guanyuan_aq#33,82,128,60
guanyuan_aq#34,85,127,56
guanyuan_aq#35,86,133,62
guanyuan_aq#36,80,122,62
guanyuan_aq#37,83,132,62
guanyuan_aq#38,87,126,62
guanyuan_aq#39,86,130,60
guanyuan_aq#40,86,130,62
guanyuan_aq#41,85,131,59
guanyuan_aq#42,84,130,59
guanyuan_aq#43,87,132,61
guanyuan_aq#44,84,124,61
guanyuan_aq#45,84,125,60
guanyuan_aq#46,82,134,59
guanyuan_aq#47,83,133,59
wanshouxigong_aq#0,70,93,67
wanshouxigong_aq#1,75,93,68
wanshouxigong_aq#2,74,98,68
wanshouxigong_aq#3,77,102,65
wanshouxigong_aq#4,74,101,66
wanshouxigong_aq#5,72,103,64
wanshouxigong_aq#6,71,94,69
wanshouxigong_aq#7,77,97,65
wanshouxigong_aq#8,75,97,66
wanshouxigong_aq#9,73,95,69
wanshouxigong_aq#10,73,99,69
wanshouxigong_aq#11,72,101,68
wanshouxigong_aq#12,74,96,69
wanshouxigong_aq#13,76,101,67
wanshouxigong_aq#14,72,96,66
wanshouxigong_aq#15,77,102,67
wanshouxigong_aq#16,70,95,69
wanshouxigong_aq#17,72,98,69
wanshouxigong_aq#18,71,94,68
wanshouxigong_aq#19,77,101,67
wanshouxigong_aq#20,71,98,69
wanshouxigong_aq#21,76,94,69
wanshouxigong_aq#22,71,97,65
wanshouxigong_aq#23,70,100,63
wanshouxigong_aq#24,74,99,65
wanshouxigong_aq#25,77,102,65
wanshouxigong_aq#26,70,97,69
wanshouxigong_aq#27,71,98,65
wanshouxigong_aq#28,74,96,66
wanshouxigong_aq#29,74,98,63
wanshouxigong_aq#30,74,102,68
wanshouxigong_aq#31,73,94,63
wanshouxigong_aq#32,78,101,67
wanshouxigong_aq#33,72,102,67
wanshouxigong_aq#34,77,100,68
wanshouxigong_aq#35,74,98,63
wanshouxigong_aq#36,71,96,65
wanshouxigong_aq#37,74,99,66
wanshouxigong_aq#38,75,96,66
wanshouxigong_aq#39,72,97,68
wanshouxigong_aq#40,73,103,63
wanshouxigong_aq#41,74,95,64
wanshouxigong_aq#42,76,99,66
wanshouxigong_aq#43,71,98,65
wanshouxigong_aq#44,76,97,63
wanshouxigong_aq#45,72,99,66
wanshouxigong_aq#46,71,100,67
wanshouxigong_aq#47,71,99,67
aotizhongxin_aq#0,91,145,67
aotizhongxin_aq#1,94,144,67
aotizhongxin_aq#2,96,143,67
aotizhongxin_aq#3,91,132,63
aotizhongxin_aq#4,91,141,67
aotizhongxin_aq#5,90,135,67
aotizhongxin_aq#6,95,141,66
aotizhongxin_aq#7,90,137,68
aotizhongxin_aq#8,91,140,67
aotizhongxin_aq#9,92,135,63
aotizhongxin_aq#10,95,142,68
aotizhongxin_aq#11,96,132,63
aotizhongxin_aq#12,91,144,66
aotizhongxin_aq#13,95,141,64
aotizhongxin_aq#14,91,142,67
aotizhongxin_aq#15,95,142,66
aotizhongxin_aq#16,91,141,63
aotizhongxin_aq#17,89,140,65
aotizhongxin_aq#18,93,140,67
aotizhongxin_aq#19,88,141,66
aotizhongxin_aq#20,93,134,68
aotizhongxin_aq#21,95,135,67
aotizhongxin_aq#22,88,143,65
aotizhongxin_aq#23,92,141,65
aotizhongxin_aq#24,95,138,66
aotizhongxin_aq#25,91,132,66
aotizhongxin_aq#26,88,136,63
aotizhongxin_aq#27,95,144,65
aotizhongxin_aq#28,96,134,65
aotizhongxin_aq#29,95,141,67
aotizhongxin_aq#30,91,141,64
aotizhongxin_aq#31,93,136,62
aotizhongxin_aq#32,96,134,63
aotizhongxin_aq#33,93,141,63
aotizhongxin_aq#34,94,134,65
aotizhongxin_aq#35,91,133,66
aotizhongxin_aq#36,89,141,65
aotizhongxin_aq#37,92,134,65
aotizhongxin_aq#38,93,141,65
aotizhongxin_aq#39,95,143,65
aotizhongxin_aq#40,94,140,63
aotizhongxin_aq#41,91,135,63
aotizhongxin_aq#42,90,132,66
aotizhongxin_aq#43,95,141,64
aotizhongxin_aq#44,90,136,66
aotizhongxin_aq#45,88,137,66
aotizhongxin_aq#46,96,142,66
aotizhongxin_aq#47,88,142,62
nongzhanguan_aq#0,78,116,55
nongzhanguan_aq#1,81,121,57
nongzhanguan_aq#2,82,115,59
nongzhanguan_aq#3,76,124,57
nongzhanguan_aq#4,80,122,55
nongzhanguan_aq#5,76,125,55
nongzhanguan_aq#6,82,126,58
nongzhanguan_aq#7,78,120,58
nongzhanguan_aq#8,79,125,55
nongzhanguan_aq#9,83,121,56
nongzhanguan_aq#10,84,117,55
nongzhanguan_aq#11,84,120,58
nongzhanguan_aq#12,82,123,54
nongzhanguan_aq#13,78,115,56
nongzhanguan_aq#14,78,125,55
nongzhanguan_aq#15,82,124,57
nongzhanguan_aq#16,78,126,58
nongzhanguan_aq#17,83,124,57
nongzhanguan_aq#18,81,116,57
nongzhanguan_aq#19,79,119,54
nongzhanguan_aq#20,83,120,59
nongzhanguan_aq#21,81,125,57
nongzhanguan_aq#22,81,119,55
nongzhanguan_aq#23,82,115,55
nongzhanguan_aq#24,80,115,55
nongzhanguan_aq#25,79,124,58
nongzhanguan_aq#26,78,121,58
nongzhanguan_aq#27,78,115,56
nongzhanguan_aq#28,81,117,55
nongzhanguan_aq#29,76,123,57
nongzhanguan_aq#30,83,117,59
nongzhanguan_aq#31,82,118,56
nongzhanguan_aq#32,80,125,57
nongzhanguan_aq#33,78,125,55
nongzhanguan_aq#34,77,125,57
nongzhanguan_aq#35,76,125,57
nongzhanguan_aq#36,82,119,59
nongzhanguan_aq#37,77,126,56
nongzhanguan_aq#38,83,118,56
nongzhanguan_aq#39,78,124,57
nongzhanguan_aq#40,83,122,56
nongzhanguan_aq#41,80,121,54
nongzhanguan_aq#42,81,119,57
nongzhanguan_aq#43,80,116,57
nongzhanguan_aq#44,80,125,58
nongzhanguan_aq#45,79,117,55
nongzhanguan_aq#46,82,126,56
nongzhanguan_aq#47,78,126,59
wanliu_aq#0,67,119,59
wanliu_aq#1,67,122,57
wanliu_aq#2,66,120,57
wanliu_aq#3,68,120,60
wanliu_aq#4,64,116,57
wanliu_aq#5,63,122,58
wanliu_aq#6,63,123,57
wanliu_aq#7,64,119,58
wanliu_aq#8,63,122,60
wanliu_aq#9,67,119,56
wanliu_aq#10,68,113,57
wanliu_aq#11,64,119,58
wanliu_aq#12,66,114,57
wanliu_aq#13,67,122,58
wanliu_aq#14,63,122,56
wanliu_aq#15,64,119,56
wanliu_aq#16,67,119,57
wanliu_aq#17,65,112,57
wanliu_aq#18,68,119,55
wanliu_aq#19,63,114,57
wanliu_aq#20,68,112,57
wanliu_aq#21,63,114,58
wanliu_aq#22,64,119,60
wanliu_aq#23,68,116,56
wanliu_aq#24,67,120,59
wanliu_aq#25,64,116,59
wanliu_aq#26,68,117,55
wanliu_aq#27,66,112,59
wanliu_aq#28,67,114,57
wanliu_aq#29,67,118,56
wanliu_aq#30,64,117,57
wanliu_aq#31,64,122,56
wanliu_aq#32,66,117,56
wanliu_aq#33,65,115,55
wanliu_aq#34,65,113,55
wanliu_aq#35,68,116,55
wanliu_aq#36,67,122,57
wanliu_aq#37,67,114,58
wanliu_aq#38,62,112,55
wanliu_aq#39,62,121,57
wanliu_aq#40,66,116,59
wanliu_aq#41,68,112,59
wanliu_aq#42,65,122,55
wanliu_aq#43,65,120,58
wanliu_aq#44,62,112,58
wanliu_aq#45,63,118,60
wanliu_aq#46,68,116,57
wanliu_aq#47,67,116,57
beibuxinqu_aq#0,81,95,72
beibuxinqu_aq#1,83,100,66
beibuxinqu_aq#2,89,102,67
beibuxinqu_aq#3,87,99,68
beibuxinqu_aq#4,86,103,66
beibuxinqu_aq#5,85,103,67
beibuxinqu_aq#6,88,98,70
beibuxinqu_aq#7,89,103,72
beibuxinqu_aq#8,88,96,72
beibuxinqu_aq#9,89,95,69
beibuxinqu_aq#10,81,97,72
beibuxinqu_aq#11,89,98,71
beibuxinqu_aq#12,81,96,69
beibuxinqu_aq#13,81,100,70
beibuxinqu_aq#14,85,99,72
beibuxinqu_aq#15,82,99,66
beibuxinqu_aq#16,87,95,71
beibuxinqu_aq#17,83,99,69
beibuxinqu_aq#18,86,103,73
beibuxinqu_aq#19,86,97,68
beibuxinqu_aq#20,84,99,69
beibuxinqu_aq#21,88,100,69
beibuxinqu_aq#22,81,97,69
beibuxinqu_aq#23,86,94,69
beibuxinqu_aq#24,87,95,69
beibuxinqu_aq#25,83,94,70
beibuxinqu_aq#26,81,96,67
beibuxinqu_aq#27,83,100,68
beibuxinqu_aq#28,86,101,68
beibuxinqu_aq#29,84,95,72
beibuxinqu_aq#30,83,98,72
beibuxinqu_aq#31,85,102,67
beibuxinqu_aq#32,82,96,72
beibuxinqu_aq#33,86,96,68
beibuxinqu_aq#34,83,96,68
beibuxinqu_aq#35,83,96,69
beibuxinqu_aq#36,81,94,70
beibuxinqu_aq#37,89,100,68
beibuxinqu_aq#38,82,100,69
beibuxinqu_aq#39,86,100,66
beibuxinqu_aq#40,88,101,70
beibuxinqu_aq#41,87,102,70
beibuxinqu_aq#42,89,100,69
beibuxinqu_aq#43,85,103,67
beibuxinqu_aq#44,86,97,69
beibuxinqu_aq#45,84,96,69
beibuxinqu_aq#46,85,101,67
beibuxinqu_aq#47,88,102,66
zhiwuyuan_aq#0,77,108,54
zhiwuyuan_aq#1,82,114,56
zhiwuyuan_aq#2,80,109,51
zhiwuyuan_aq#3,81,115,53
zhiwuyuan_aq#4,79,113,55
zhiwuyuan_aq#5,79,114,54
zhiwuyuan_aq#6,78,107,56
zhiwuyuan_aq#7,81,113,54
zhiwuyuan_aq#8,80,115,52
zhiwuyuan_aq#9,76,115,54
zhiwuyuan_aq#10,80,113,54
zhiwuyuan_aq#11,78,114,56
zhiwuyuan_aq#12,78,113,55
zhiwuyuan_aq#13,80,116,54
zhiwuyuan_aq#14,82,108,51
zhiwuyuan_aq#15,80,106,55
zhiwuyuan_aq#16,81,114,52
zhiwuyuan_aq#17,77,111,56
zhiwuyuan_aq#18,80,116,53
zhiwuyuan_aq#19,78,117,56
zhiwuyuan_aq#20,77,112,53
zhiwuyuan_aq#21,80,114,54
zhiwuyuan_aq#22,81,113,55
zhiwuyuan_aq#23,79,111,53
zhiwuyuan_aq#24,81,109,56
zhiwuyuan_aq#25,77,115,53
zhiwuyuan_aq#26,76,111,55
zhiwuyuan_aq#27,81,112,53
zhiwuyuan_aq#28,80,106,55
zhiwuyuan_aq#29,78,108,53
zhiwuyuan_aq#30,82,111,53
zhiwuyuan_aq#31,78,115,52
zhiwuyuan_aq#32,80,117,51
zhiwuyuan_aq#33,79,114,52
zhiwuyuan_aq#34,81,112,52
zhiwuyuan_aq#35,77,112,55
zhiwuyuan_aq#36,76,114,53
zhiwuyuan_aq#37,76,112,56
zhiwuyuan_aq#38,79,107,55
zhiwuyuan_aq#39,81,108,55
zhiwuyuan_aq#40,79,113,56
zhiwuyuan_aq#41,81,110,56
zhiwuyuan_aq#42,81,114,56
zhiwuyuan_aq#43,81,117,56
zhiwuyuan_aq#44,77,116,56
zhiwuyuan_aq#45,80,108,53
zhiwuyuan_aq#46,80,111,56
zhiwuyuan_aq#47,79,112,55
fengtaihuayuan_aq#0,83,140,48
fengtaihuayuan_aq#1,90,145,51
fengtaihuayuan_aq#2,89,138,50
fengtaihuayuan_aq#3,87,139,49
fengtaihuayuan_aq#4,87,137,47
fengtaihuayuan_aq#5,86,146,49
fengtaihuayuan_aq#6,88,135,52
fengtaihuayuan_aq#7,84,149,48
fengtaihuayuan_aq#8,89,136,52
fengtaihuayuan_aq#9,85,145,47
fengtaihuayuan_aq#10,84,138,48
fengtaihuayuan_aq#11,82,144,49
fengtaihuayuan_aq#12,89,146,47
fengtaihuayuan_aq#13,83,137,51
fengtaihuayuan_aq#14,85,139,51
fengtaihuayuan_aq#15,88,144,51
fengtaihuayuan_aq#16,85,140,50
fengtaihuayuan_aq#17,82,145,51
fengtaihuayuan_aq#18,90,141,50
fengtaihuayuan_aq#19,90,145,49
fengtaihuayuan_aq#20,85,147,50
fengtaihuayuan_aq#21,82,138,49
fengtaihuayuan_aq#22,82,135,48
fengtaihuayuan_aq#23,87,146,48
fengtaihuayuan_aq#24,85,148,50
fengtaihuayuan_aq#25,89,141,47
fengtaihuayuan_aq#26,89,140,52
fengtaihuayuan_aq#27,87,141,48
fengtaihuayuan_aq#28,84,145,48
fengtaihuayuan_aq#29,86,147,50
fengtaihuayuan_aq#30,82,141,48
fengtaihuayuan_aq#31,86,146,52
fengtaihuayuan_aq#32,89,136,47
fengtaihuayuan_aq#33,88,145,50
fengtaihuayuan_aq#34,88,135,52
fengtaihuayuan_aq#35,89,148,48
fengtaihuayuan_aq#36,89,139,49
fengtaihuayuan_aq#37,82,147,48
fengtaihuayuan_aq#38,89,144,49
fengtaihuayuan_aq#39,85,142,50
fengtaihuayuan_aq#40,88,149,49
fengtaihuayuan_aq#41,88,137,48
fengtaihuayuan_aq#42,90,139,51
fengtaihuayuan_aq#43,82,138,48
fengtaihuayuan_aq#44,85,140,50
fengtaihuayuan_aq#45,83,136,51
fengtaihuayuan_aq#46,82,145,47
fengtaihuayuan_aq#47,89,148,49
yungang_aq#0,85,95,74
yungang_aq#1,84,93,72
yungang_aq#2,79,99,74
yungang_aq#3,81,92,68
yungang_aq#4,83,98,75
yungang_aq#5,80,91,68
yungang_aq#6,82,96,73
yungang_aq#7,84,94,73
yungang_aq#8,82,91,74
yungang_aq#9,85,98,71
yungang_aq#10,79,99,74
yungang_aq#11,81,98,74
yungang_aq#12,84,91,68
yungang_aq#13,82,95,74
yungang_aq#14,81,93,69
yungang_aq#15,86,92,70
yungang_aq#16,79,92,73
yungang_aq#17,87,95,75
yungang_aq#18,79,94,71
yungang_aq#19,83,94,73
yungang_aq#20,84,92,73
yungang_aq#21,85,94,70
yungang_aq#22,87,95,72
yungang_aq#23,81,95,74
yungang_aq#24,87,97,69
yungang_aq#25,87,99,71
yungang_aq#26,84,94,71
yungang_aq#27,83,91,68
yungang_aq#28,83,97,72
yungang_aq#29,85,96,71
yungang_aq#30,84,95,71
yungang_aq#31,87,97,72
yungang_aq#32,82,93,74
yungang_aq#33,85,92,69
yungang_aq#34,87,98,73
yungang_aq#35,80,97,74
yungang_aq#36,82,96,74
yungang_aq#37,83,97,71
yungang_aq#38,86,94,71
yungang_aq#39,85,97,74
yungang_aq#40,86,93,75
yungang_aq#41,80,100,69
yungang_aq#42,86,91,71
yungang_aq#43,80,99,71
yungang_aq#44,85,93,69
yungang_aq#45,82,96,73
yungang_aq#46,83,91,70
yungang_aq#47,84,97,71
gucheng_aq#0,75,108,59
gucheng_aq#1,71,101,60
gucheng_aq#2,71,108,60
gucheng_aq#3,77,107,61
gucheng_aq#4,72,109,59
gucheng_aq#5,71,105,62
gucheng_aq#6,71,107,59
gucheng_aq#7,74,102,62
gucheng_aq#8,76,100,62
gucheng_aq#9,75,106,60
gucheng_aq#10,70,107,60
gucheng_aq#11,72,106,65
gucheng_aq#12,77,103,60
gucheng_aq#13,72,100,62
gucheng_aq#14,75,108,59
gucheng_aq#15,74,100,61
gucheng_aq#16,77,104,60
gucheng_aq#17,74,107,61
gucheng_aq#18,70,103,61
gucheng_aq#19,76,105,65
gucheng_aq#20,75,105,63
gucheng_aq#21,75,101,63
gucheng_aq#22,72,108,63
gucheng_aq#23,76,108,61
gucheng_aq#24,73,109,61
gucheng_aq#25,74,103,63
gucheng_aq#26,77,101,60
gucheng_aq#27,73,106,60
gucheng_aq#28,71,104,60
gucheng_aq#29,77,109,65
gucheng_aq#30,77,105,60
gucheng_aq#31,74,100,60
gucheng_aq#32,74,105,63
gucheng_aq#33,75,109,64
gucheng_aq#34,75,108,64
gucheng_aq#35,72,101,63
gucheng_aq#36,70,104,60
gucheng_aq#37,71,101,65
gucheng_aq#38,76,100,64
gucheng_aq#39,75,105,63
gucheng_aq#40,74,100,63
gucheng_aq#41,74,107,64
gucheng_aq#42,71,103,63
gucheng_aq#43,71,103,60
gucheng_aq#44,74,103,62
gucheng_aq#45,73,106,60
gucheng_aq#46,74,106,61
gucheng_aq#47,73,106,60
fangshan_aq#0,76,108,59
fangshan_aq#1,79,112,61
fangshan_aq#2,72,106,59
fangshan_aq#3,79,108,64
fangshan_aq#4,74,113,60
fangshan_aq#5,75,107,60
fangshan_aq#6,73,110,59
fangshan_aq#7,74,102,62
fangshan_aq#8,78,105,59
fangshan_aq#9,74,103,62
fangshan_aq#10,79,107,59
fangshan_aq#11,76,110,62
fangshan_aq#12,74,109,58
fangshan_aq#13,79,106,62
fangshan_aq#14,78,112,60
fangshan_aq#15,75,108,63
fangshan_aq#16,78,105,60
fangshan_aq#17,74,108,58
fangshan_aq#18,74,111,63
fangshan_aq#19,78,104,62
fangshan_aq#20,76,108,62
fangshan_aq#21,78,109,60
fangshan_aq#22,75,111,61
fangshan_aq#23,77,103,62
fangshan_aq#24,74,109,63
fangshan_aq#25,75,109,58
fangshan_aq#26,78,111,58
fangshan_aq#27,76,106,59
fangshan_aq#28,74,108,62
fangshan_aq#29,74,113,58
fangshan_aq#30,77,108,62
fangshan_aq#31,74,109,62
fangshan_aq#32,72,108,64
fangshan_aq#33,78,105,64
fangshan_aq#34,73,110,61
fangshan_aq#35,78,113,61
fangshan_aq#36,75,109,58
fangshan_aq#37,75,110,63
fangshan_aq#38,75,107,59
fangshan_aq#39,74,108,60
fangshan_aq#40,75,109,63
fangshan_aq#41,78,112,59
fangshan_aq#42,74,110,61
fangshan_aq#43,76,111,62
fangshan_aq#44,73,104,59
fangshan_aq#45,78,109,62
fangshan_aq#46,76,110,61
fangshan_aq#47,76,111,59
daxing_aq#0,83,123,58
daxing_aq#1,85,126,55
daxing_aq#2,86,131,55
daxing_aq#3,85,132,59
daxing_aq#4,80,120,59
daxing_aq#5,85,124,55
daxing_aq#6,86,128,58
daxing_aq#7,81,131,60
daxing_aq#8,81,127,58
daxing_aq#9,86,125,55
daxing_aq#10,83,125,55
daxing_aq#11,83,126,55
daxing_aq#12,86,128,59
daxing_aq#13,81,131,57
daxing_aq#14,80,130,55
daxing_aq#15,83,124,60
daxing_aq#16,87,122,56
daxing_aq#17,83,128,59
daxing_aq#18,86,123,59
daxing_aq#19,87,132,59
daxing_aq#20,84,132,57
daxing_aq#21,82,126,56
daxing_aq#22,85,127,60
daxing_aq#23,87,130,58
daxing_aq#24,87,128,58
daxing_aq#25,86,130,56
daxing_aq#26,85,131,60
daxing_aq#27,88,131,56
daxing_aq#28,83,126,59
daxing_aq#29,84,122,58
daxing_aq#30,85,129,58
daxing_aq#31,85,121,55
daxing_aq#32,83,127,55
daxing_aq#33,86,132,59
daxing_aq#34,84,125,56
daxing_aq#35,87,132,57
daxing_aq#36,84,125,60
daxing_aq#37,80,121,57
daxing_aq#38,82,130,55
daxing_aq#39,87,128,56
daxing_aq#40,84,126,56
daxing_aq#41,86,132,56
daxing_aq#42,85,122,58
daxing_aq#43,81,122,58
daxing_aq#44,82,120,57
daxing_aq#45,88,126,58
daxing_aq#46,85,130,55
daxing_aq#47,83,124,58
yizhuang_aq#0,86,116,50
yizhuang_aq#1,85,113,47
yizhuang_aq#2,86,117,47
yizhuang_aq#3,84,114,48
yizhuang_aq#4,86,111,48
yizhuang_aq#5,86,117,48
yizhuang_aq#6,83,117,46
yizhuang_aq#7,84,113,48
yizhuang_aq#8,86,112,46
yizhuang_aq#9,80,112,47
yizhuang_aq#10,80,112,46
yizhuang_aq#11,87,114,49
yizhuang_aq#12,80,117,47
yizhuang_aq#13,82,115,47
yizhuang_aq#14,85,110,46
yizhuang_aq#15,87,120,45
yizhuang_aq#16,88,115,45
yizhuang_aq#17,86,117,47
yizhuang_aq#18,88,113,46
yizhuang_aq#19,86,113,46
yizhuang_aq#20,84,111,48
yizhuang_aq#21,84,119,46
yizhuang_aq#22,86,117,46
yizhuang_aq#23,80,112,47
yizhuang_aq#24,85,118,48
yizhuang_aq#25,82,118,47
yizhuang_aq#26,84,119,47
yizhuang_aq#27,80,118,45
yizhuang_aq#28,85,118,45
yizhuang_aq#29,83,109,49
yizhuang_aq#30,85,114,47
yizhuang_aq#31,82,111,48
yizhuang_aq#32,85,112,45
yizhuang_aq#33,87,115,49
yizhuang_aq#34,82,113,48
yizhuang_aq#35,80,115,46
yizhuang_aq#36,85,110,47
yizhuang_aq#37,86,116,48
yizhuang_aq#38,80,116,47
yizhuang_aq#39,84,119,45
yizhuang_aq#40,81,119,46
yizhuang_aq#41,81,110,46
yizhuang_aq#42,83,112,46
yizhuang_aq#43,79,112,49
yizhuang_aq#44,84,116,45
yizhuang_aq#45,86,115,49
yizhuang_aq#46,82,114,49
yizhuang_aq#47,80,115,49
tongzhou_aq#0,80,138,40
tongzhou_aq#1,81,130,38
tongzhou_aq#2,79,141,41
tongzhou_aq#3,80,132,41
tongzhou_aq#4,82,136,41
tongzhou_aq#5,84,141,40
tongzhou_aq#6,83,130,40
tongzhou_aq#7,82,135,38
tongzhou_aq#8,79,134,38
tongzhou_aq#9,84,136,40
tongzhou_aq#10,80,140,40
tongzhou_aq#11,83,142,41
tongzhou_aq#12,79,135,40
tongzhou_aq#13,78,143,39
tongzhou_aq#14,83,137,40
tongzhou_aq#15,84,135,38
tongzhou_aq#16,84,131,41
tongzhou_aq#17,78,132,41
tongzhou_aq#18,82,142,39
tongzhou_aq#19,84,143,38
tongzhou_aq#20,81,138,38
tongzhou_aq#21,79,132,40
tongzhou_aq#22,82,130,41
tongzhou_aq#23,80,134,38
tongzhou_aq#24,84,139,39
tongzhou_aq#25,79,133,39
tongzhou_aq#26,81,136,39
tongzhou_aq#27,80,133,39
tongzhou_aq#28,82,136,40
tongzhou_aq#29,80,139,39
tongzhou_aq#30,77,141,41
tongzhou_aq#31,80,133,41
tongzhou_aq#32,84,136,40
tongzhou_aq#33,84,134,40
tongzhou_aq#34,83,133,38
tongzhou_aq#35,81,140,38
tongzhou_aq#36,80,140,40
tongzhou_aq#37,79,135,40
tongzhou_aq#38,78,130,40
tongzhou_aq#39,80,142,39
tongzhou_aq#40,81,138,41
tongzhou_aq#41,78,140,38
tongzhou_aq#42,80,140,40
tongzhou_aq#43,80,133,38
tongzhou_aq#44,79,141,40
tongzhou_aq#45,83,136,41
tongzhou_aq#46,82,136,39
tongzhou_aq#47,79,141,38
shunyi_aq#0,78,128,40
shunyi_aq#1,78,131,40
shunyi_aq#2,80,126,39
shunyi_aq#3,79,136,41
shunyi_aq#4,78,133,41
shunyi_aq#5,78,127,40
shunyi_aq#6,77,135,40
shunyi_aq#7,81,136,41
shunyi_aq#8,77,131,41
shunyi_aq#9,75,125,41
shunyi_aq#10,78,135,40
shunyi_aq#11,77,132,42
shunyi_aq#12,74,126,43
shunyi_aq#13,78,125,42
shunyi_aq#14,80,138,39
shunyi_aq#15,76,126,42
shunyi_aq#16,77,131,39
shunyi_aq#17,75,137,42
shunyi_aq#18,77,137,39
shunyi_aq#19,73,135,41
shunyi_aq#20,77,133,42
shunyi_aq#21,75,136,41
shunyi_aq#22,76,125,42
shunyi_aq#23,76,128,40
shunyi_aq#24,78,136,41
shunyi_aq#25,78,133,43
shunyi_aq#26,78,130,42
shunyi_aq#27,80,138,40
shunyi_aq#28,76,132,41
shunyi_aq#29,78,129,40
shunyi_aq#30,80,127,43
shunyi_aq#31,76,134,42
shunyi_aq#32,76,127,41
shunyi_aq#33,78,127,41
shunyi_aq#34,80,135,43
shunyi_aq#35,75,127,40
shunyi_aq#36,75,132,43
shunyi_aq#37,73,125,42
