,Unnamed: 0,longitude,latitude,year,month,day,hour,weather,temperature,pressure,humidity,wind_direction,wind_speed
27,27,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,3.0,0.0,-3.0,1022.5,17.0,108.0,1.1
28,28,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,4.0,0.0,-3.0,1022.5,17.0,108.0,1.1
29,29,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,5.0,0.0,-3.0,1022.5,17.0,108.0,1.1
30,30,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,6.0,0.0,-3.0,1022.5,17.0,108.0,1.1
31,31,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,7.0,0.0,-3.0,1022.5,17.0,108.0,1.1
32,32,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,8.0,0.0,-3.0,1022.5,17.0,108.0,1.1
33,33,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,9.0,0.0,-3.0,1022.5,17.0,108.0,1.1
34,34,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,10.0,0.0,-3.0,1022.5,17.0,108.0,1.1
35,35,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,11.0,0.0,-3.0,1022.5,17.0,108.0,1.1
36,36,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,12.0,0.0,-3.0,1022.5,17.0,108.0,1.1
37,37,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,13.0,0.0,-3.0,1022.5,17.0,108.0,1.1
38,38,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,14.0,0.0,-3.0,1022.5,17.0,108.0,1.1
39,39,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,15.0,0.0,-3.0,1022.5,17.0,108.0,1.1
40,40,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,16.0,0.0,-3.0,1022.5,17.0,108.0,1.1
41,41,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,17.0,0.0,-3.0,1022.5,17.0,108.0,1.1
42,42,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,18.0,0.0,-3.0,1022.5,17.0,108.0,1.1
43,43,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,19.0,0.0,-3.0,1022.5,17.0,108.0,1.1
44,44,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,20.0,0.0,-3.0,1022.5,17.0,108.0,1.1
45,45,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,21.0,0.0,-3.0,1022.5,17.0,108.0,1.1
46,46,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,22.0,0.0,-3.0,1022.5,17.0,108.0,1.1
47,47,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,23.0,0.0,-3.0,1022.5,17.0,108.0,1.1
48,48,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,0.0,0.0,-3.0,1022.5,17.0,108.0,1.1
49,49,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,1.0,0.0,-3.0,1022.5,17.0,108.0,1.1
50,50,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,2.0,0.0,-3.0,1022.5,17.0,108.0,1.1
51,51,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,3.0,0.0,-3.0,1022.5,17.0,108.0,1.1
52,52,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,4.0,0.0,-3.0,1022.5,17.0,108.0,1.1
53,53,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,5.0,0.0,-3.0,1022.5,17.0,108.0,1.1
54,54,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,6.0,0.0,-3.0,1022.5,17.0,108.0,1.1
55,55,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,7.0,0.0,-3.0,1022.5,17.0,108.0,1.1
56,56,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,8.0,0.0,-3.0,1022.5,17.0,108.0,1.1
57,57,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,9.0,0.0,-3.0,1022.5,17.0,108.0,1.1
58,58,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,10.0,0.0,-3.0,1022.5,17.0,108.0,1.1
59,59,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,11.0,0.0,-3.0,1022.5,17.0,108.0,1.1
60,60,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,12.0,0.0,-3.0,1022.5,17.0,108.0,1.1
61,61,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,13.0,0.0,-3.0,1022.5,17.0,108.0,1.1
62,62,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,14.0,0.0,-3.0,1022.5,17.0,108.0,1.1
63,63,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,15.0,0.0,-3.0,1022.5,17.0,108.0,1.1
64,64,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,16.0,0.0,-3.0,1022.5,17.0,108.0,1.1
65,65,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,17.0,0.0,-3.0,1022.5,17.0,108.0,1.1
66,66,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,18.0,0.0,-3.0,1022.5,17.0,108.0,1.1
67,67,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,19.0,0.0,-3.0,1022.5,17.0,108.0,1.1
68,68,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,20.0,0.0,-3.0,1022.5,17.0,108.0,1.1
69,69,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,21.0,0.0,-3.0,1022.5,17.0,108.0,1.1
70,70,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,22.0,0.0,-3.0,1022.5,17.0,108.0,1.1
71,71,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,23.0,0.0,-3.0,1022.5,17.0,108.0,1.1
72,72,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,0.0,0.0,-3.0,1022.5,17.0,108.0,1.1
73,73,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,1.0,0.0,-3.0,1022.5,17.0,108.0,1.1
74,74,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,2.0,0.0,-3.0,1022.5,17.0,108.0,1.1
75,75,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,3.0,0.0,-3.0,1022.5,17.0,108.0,1.1
76,76,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,4.0,0.0,-3.0,1022.5,17.0,108.0,1.1
77,77,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,5.0,0.0,-3.0,1022.5,17.0,108.0,1.1
78,78,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,6.0,0.0,-3.0,1022.5,17.0,108.0,1.1
79,79,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,7.0,0.0,-3.0,1022.5,17.0,108.0,1.1
80,80,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,8.0,0.0,-3.0,1022.5,17.0,108.0,1.1
81,81,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,9.0,0.0,-3.0,1022.5,17.0,108.0,1.1
82,82,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,10.0,0.0,-3.0,1022.5,17.0,108.0,1.1
83,83,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,11.0,0.0,-3.0,1022.5,17.0,108.0,1.1
84,84,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,12.0,0.0,-3.0,1022.5,17.0,108.0,1.1
85,85,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,13.0,0.0,-3.0,1022.5,17.0,108.0,1.1
86,86,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,14.0,0.0,-3.0,1022.5,17.0,108.0,1.1
87,87,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,15.0,0.0,-3.0,1022.5,17.0,108.0,1.1
88,88,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,16.0,0.0,-3.0,1022.5,17.0,108.0,1.1
89,89,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,17.0,0.0,-3.0,1022.5,17.0,108.0,1.1
90,90,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,18.0,0.0,-3.0,1022.5,17.0,108.0,1.1
91,91,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,19.0,0.0,-3.0,1022.5,17.0,108.0,1.1
92,92,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,20.0,0.0,-3.0,1022.5,17.0,108.0,1.1
93,93,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,21.0,0.0,-3.0,1022.5,17.0,108.0,1.1
94,94,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,22.0,0.0,-3.0,1022.5,17.0,108.0,1.1
95,95,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,23.0,0.0,-3.0,1022.5,17.0,108.0,1.1
96,96,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,0.0,0.0,-3.0,1022.5,17.0,108.0,1.1
97,97,116.21166666666667,40.223333333333336,2017.0,1.0,5.0,1.0,0.0,-3.0,1022.5,17.0,108.0,1.1
98,98,116.21166666666667,40.223333333333336,2017.0,1.0,5.0,2.0,0.0,-3.0,1022.5,17.0,108.0,1.1
99,99,116.21166666666667,40.223333333333336,2017.0,1.0,5.0,3.0,0.0,-3.0,1022.5,17.0,108.0,1.1
100,100,116.21166666666667,40.223333333333336,2017.0,1.0,5.0,4.0,0.0,-3.0,1022.5,17.0,108.0,1.1
101,101,116.21166666666667,40.223333333333336,2017.0,1.0,5.0,5.0,0.0,-3.0,1022.5,17.0,108.0,1.1
102,102,116.21166666666667,40.223333333333336,2017.0,1.0,5.0,6.0,0.0,-3.0,1022.5,17.0,108.0,1.1
103,103,116.21166666666667,40.223333333333336,2017.0,1.0,5.0,7.0,0.0,-3.0,1022.5,17.0,108.0,1.1
104,104,116.21166666666667,40.223333333333336,2017.0,1.0,5.0,8.0,0.0,-3.0,1022.5,17.0,108.0,1.1
105,105,116.21166666666667,40.223333333333336,2017.0,1.0,5.0,9.0,0.0,-3.0,1022.5,17.0,108.0,1.1
106,106,116.21166666666667,40.223333333333336,2017.0,1.0,5.0,10.0,0.0,-3.0,1022.5,17.0,108.0,1.1
107,107,116.21166666666667,40.223333333333336,2017.0,1.0,5.0,11.0,0.0,-3.0,1022.5,17.0,108.0,1.1
108,108,116.21166666666667,40.223333333333336,2017.0,1.0,5.0,12.0,0.0,-3.0,1022.5,17.0,108.0,1.1
109,109,116.21166666666667,40.223333333333336,2017.0,1.0,5.0,13.0,0.0,-3.0,1022.5,17.0,108.0,1.1
110,110,116.21166666666667,40.223333333333336,2017.0,1.0,5.0,14.0,0.0,-3.0,1022.5,17.0,108.0,1.1
111,111,116.21166666666667,40.223333333333336,2017.0,1.0,5.0,15.0,0.0,-3.0,1022.5,17.0,108.0,1.1
112,112,116.21166666666667,40.223333333333336,2017.0,1.0,5.0,16.0,0.0,-3.0,1022.5,17.0,108.0,1.1
113,113,116.21166666666667,40.223333333333336,2017.0,1.0,5.0,17.0,0.0,-3.0,1022.5,17.0,108.0,1.1
114,114,116.21166666666667,40.223333333333336,2017.0,1.0,5.0,18.0,0.0,-3.0,1022.5,17.0,108.0,1.1
115,115,116.21166666666667,40.223333333333336,2017.0,1.0,5.0,19.0,0.0,-3.0,1022.5,17.0,108.0,1.1
116,116,116.21166666666667,40.223333333333336,2017.0,1.0,5.0,20.0,0.0,-3.0,1022.5,17.0,108.0,1.1
117,117,116.21166666666667,40.223333333333336,2017.0,1.0,5.0,21.0,0.0,-3.0,1022.5,17.0,108.0,1.1
118,118,116.21166666666667,40.223333333333336,2017.0,1.0,5.0,22.0,0.0,-3.0,1022.5,17.0,108.0,1.1
119,119,116.21166666666667,40.223333333333336,2017.0,1.0,5.0,23.0,0.0,-3.0,1022.5,17.0,108.0,1.1
120,120,116.21166666666667,40.223333333333336,2017.0,1.0,5.0,0.0,0.0,-3.0,1022.5,17.0,108.0,1.1
121,121,116.21166666666667,40.223333333333336,2017.0,1.0,6.0,1.0,0.0,-3.0,1022.5,17.0,108.0,1.1
122,122,116.21166666666667,40.223333333333336,2017.0,1.0,6.0,2.0,0.0,-3.0,1022.5,17.0,108.0,1.1
123,123,116.21166666666667,40.223333333333336,2017.0,1.0,6.0,3.0,0.0,-3.0,1022.5,17.0,108.0,1.1
124,124,116.21166666666667,40.223333333333336,2017.0,1.0,6.0,4.0,0.0,-3.0,1022.5,17.0,108.0,1.1
125,125,116.21166666666667,40.223333333333336,2017.0,1.0,6.0,5.0,0.0,-3.0,1022.5,17.0,108.0,1.1
126,126,116.21166666666667,40.223333333333336,2017.0,1.0,6.0,6.0,0.0,-3.0,1022.5,17.0,108.0,1.1
127,127,116.21166666666667,40.223333333333336,2017.0,1.0,6.0,7.0,0.0,-3.0,1022.5,17.0,108.0,1.1
128,128,116.21166666666667,40.223333333333336,2017.0,1.0,6.0,8.0,0.0,-3.0,1022.5,17.0,108.0,1.1
129,129,116.21166666666667,40.223333333333336,2017.0,1.0,6.0,9.0,0.0,-3.0,1022.5,17.0,108.0,1.1
130,130,116.21166666666667,40.223333333333336,2017.0,1.0,6.0,10.0,0.0,-3.0,1022.5,17.0,108.0,1.1
131,131,116.21166666666667,40.223333333333336,2017.0,1.0,6.0,11.0,0.0,-3.0,1022.5,17.0,108.0,1.1
132,132,116.21166666666667,40.223333333333336,2017.0,1.0,6.0,12.0,0.0,-3.0,1022.5,17.0,108.0,1.1
133,133,116.21166666666667,40.223333333333336,2017.0,1.0,6.0,13.0,0.0,-3.0,1022.5,17.0,108.0,1.1
134,134,116.21166666666667,40.223333333333336,2017.0,1.0,6.0,14.0,0.0,-3.0,1022.5,17.0,108.0,1.1
135,135,116.21166666666667,40.223333333333336,2017.0,1.0,6.0,15.0,0.0,-3.0,1022.5,17.0,108.0,1.1
136,136,116.21166666666667,40.223333333333336,2017.0,1.0,6.0,16.0,0.0,-3.0,1022.5,17.0,108.0,1.1
137,137,116.21166666666667,40.223333333333336,2017.0,1.0,6.0,17.0,0.0,-3.0,1022.5,17.0,108.0,1.1
138,138,116.21166666666667,40.223333333333336,2017.0,1.0,6.0,18.0,0.0,-3.0,1022.5,17.0,108.0,1.1
139,139,116.21166666666667,40.223333333333336,2017.0,1.0,6.0,19.0,0.0,-3.0,1022.5,17.0,108.0,1.1
140,140,116.21166666666667,40.223333333333336,2017.0,1.0,6.0,20.0,0.0,-3.0,1022.5,17.0,108.0,1.1
141,141,116.21166666666667,40.223333333333336,2017.0,1.0,6.0,21.0,0.0,-3.0,1022.5,17.0,108.0,1.1
142,142,116.21166666666667,40.223333333333336,2017.0,1.0,6.0,22.0,0.0,-3.0,1022.5,17.0,108.0,1.1
143,143,116.21166666666667,40.223333333333336,2017.0,1.0,6.0,23.0,0.0,-3.0,1022.5,17.0,108.0,1.1
144,144,116.21166666666667,40.223333333333336,2017.0,1.0,6.0,0.0,0.0,-3.0,1022.5,17.0,108.0,1.1
145,145,116.21166666666667,40.223333333333336,2017.0,1.0,7.0,1.0,0.0,-3.0,1022.5,17.0,108.0,1.1
146,146,116.21166666666667,40.223333333333336,2017.0,1.0,7.0,2.0,0.0,-3.0,1022.5,17.0,108.0,1.1
147,147,116.21166666666667,40.223333333333336,2017.0,1.0,7.0,3.0,0.0,-3.0,1022.5,17.0,108.0,1.1
148,148,116.21166666666667,40.223333333333336,2017.0,1.0,7.0,4.0,0.0,-3.0,1022.5,17.0,108.0,1.1
149,149,116.21166666666667,40.223333333333336,2017.0,1.0,7.0,5.0,0.0,-3.0,1022.5,17.0,108.0,1.1
150,150,116.21166666666667,40.223333333333336,2017.0,1.0,7.0,6.0,0.0,-3.0,1022.5,17.0,108.0,1.1
151,151,116.21166666666667,40.223333333333336,2017.0,1.0,7.0,7.0,0.0,-3.0,1022.5,17.0,108.0,1.1
152,152,116.21166666666667,40.223333333333336,2017.0,1.0,7.0,8.0,0.0,-3.0,1022.5,17.0,108.0,1.1
153,153,116.21166666666667,40.223333333333336,2017.0,1.0,7.0,9.0,0.0,-3.0,1022.5,17.0,108.0,1.1
154,154,116.21166666666667,40.223333333333336,2017.0,1.0,7.0,10.0,0.0,-3.0,1022.5,17.0,108.0,1.1
155,155,116.21166666666667,40.223333333333336,2017.0,1.0,7.0,11.0,0.0,-3.0,1022.5,17.0,108.0,1.1
156,156,116.21166666666667,40.223333333333336,2017.0,1.0,7.0,12.0,0.0,-3.0,1022.5,17.0,108.0,1.1
157,157,116.21166666666667,40.223333333333336,2017.0,1.0,7.0,13.0,0.0,-3.0,1022.5,17.0,108.0,1.1
158,158,116.21166666666667,40.223333333333336,2017.0,1.0,7.0,14.0,0.0,-3.0,1022.5,17.0,108.0,1.1
159,159,116.21166666666667,40.223333333333336,2017.0,1.0,7.0,15.0,0.0,-3.0,1022.5,17.0,108.0,1.1
160,160,116.21166666666667,40.223333333333336,2017.0,1.0,7.0,16.0,0.0,-3.0,1022.5,17.0,108.0,1.1
161,161,116.21166666666667,40.223333333333336,2017.0,1.0,7.0,17.0,0.0,-3.0,1022.5,17.0,108.0,1.1
162,162,116.21166666666667,40.223333333333336,2017.0,1.0,7.0,18.0,0.0,-3.0,1022.5,17.0,108.0,1.1
163,163,116.21166666666667,40.223333333333336,2017.0,1.0,7.0,19.0,0.0,-3.0,1022.5,17.0,108.0,1.1
164,164,116.21166666666667,40.223333333333336,2017.0,1.0,7.0,20.0,0.0,-3.0,1022.5,17.0,108.0,1.1
165,165,116.21166666666667,40.223333333333336,2017.0,1.0,7.0,21.0,0.0,-3.0,1022.5,17.0,108.0,1.1
166,166,116.21166666666667,40.223333333333336,2017.0,1.0,7.0,22.0,0.0,-3.0,1022.5,17.0,108.0,1.1
167,167,116.21166666666667,40.223333333333336,2017.0,1.0,7.0,23.0,0.0,-3.0,1022.5,17.0,108.0,1.1
168,168,116.21166666666667,40.223333333333336,2017.0,1.0,7.0,0.0,0.0,-3.0,1022.5,17.0,108.0,1.1
169,169,116.21166666666667,40.223333333333336,2017.0,1.0,8.0,1.0,0.0,-3.0,1022.5,17.0,108.0,1.1
170,170,116.21166666666667,40.223333333333336,2017.0,1.0,8.0,2.0,0.0,-3.0,1022.5,17.0,108.0,1.1
171,171,116.21166666666667,40.223333333333336,2017.0,1.0,8.0,3.0,0.0,-3.0,1022.5,17.0,108.0,1.1
172,172,116.21166666666667,40.223333333333336,2017.0,1.0,8.0,4.0,0.0,-3.0,1022.5,17.0,108.0,1.1
173,173,116.21166666666667,40.223333333333336,2017.0,1.0,8.0,5.0,0.0,-3.0,1022.5,17.0,108.0,1.1
174,174,116.21166666666667,40.223333333333336,2017.0,1.0,8.0,6.0,0.0,-3.0,1022.5,17.0,108.0,1.1
175,175,116.21166666666667,40.223333333333336,2017.0,1.0,8.0,7.0,0.0,-3.0,1022.5,17.0,108.0,1.1
176,176,116.21166666666667,40.223333333333336,2017.0,1.0,8.0,8.0,0.0,-3.0,1022.5,17.0,108.0,1.1
177,177,116.21166666666667,40.223333333333336,2017.0,1.0,8.0,9.0,0.0,-3.0,1022.5,17.0,108.0,1.1
178,178,116.21166666666667,40.223333333333336,2017.0,1.0,8.0,10.0,0.0,-3.0,1022.5,17.0,108.0,1.1
179,179,116.21166666666667,40.223333333333336,2017.0,1.0,8.0,11.0,0.0,-3.0,1022.5,17.0,108.0,1.1
180,180,116.21166666666667,40.223333333333336,2017.0,1.0,8.0,12.0,0.0,-3.0,1022.5,17.0,108.0,1.1
181,181,116.21166666666667,40.223333333333336,2017.0,1.0,8.0,13.0,0.0,-3.0,1022.5,17.0,108.0,1.1
182,182,116.21166666666667,40.223333333333336,2017.0,1.0,8.0,14.0,0.0,-3.0,1022.5,17.0,108.0,1.1
183,183,116.21166666666667,40.223333333333336,2017.0,1.0,8.0,15.0,0.0,-3.0,1022.5,17.0,108.0,1.1
184,184,116.21166666666667,40.223333333333336,2017.0,1.0,8.0,16.0,0.0,-3.0,1022.5,17.0,108.0,1.1
185,185,116.21166666666667,40.223333333333336,2017.0,1.0,8.0,17.0,0.0,-3.0,1022.5,17.0,108.0,1.1
186,186,116.21166666666667,40.223333333333336,2017.0,1.0,8.0,18.0,0.0,-3.0,1022.5,17.0,108.0,1.1
187,187,116.21166666666667,40.223333333333336,2017.0,1.0,8.0,19.0,0.0,-3.0,1022.5,17.0,108.0,1.1
188,188,116.21166666666667,40.223333333333336,2017.0,1.0,8.0,20.0,0.0,-3.0,1022.5,17.0,108.0,1.1
189,189,116.21166666666667,40.223333333333336,2017.0,1.0,8.0,21.0,0.0,-3.0,1022.5,17.0,108.0,1.1
190,190,116.21166666666667,40.223333333333336,2017.0,1.0,8.0,22.0,0.0,-3.0,1022.5,17.0,108.0,1.1
191,191,116.21166666666667,40.223333333333336,2017.0,1.0,8.0,23.0,0.0,-3.0,1022.5,17.0,108.0,1.1
192,192,116.21166666666667,40.223333333333336,2017.0,1.0,8.0,0.0,0.0,-3.0,1022.5,17.0,108.0,1.1
193,193,116.21166666666667,40.223333333333336,2017.0,1.0,9.0,1.0,0.0,-3.0,1022.5,17.0,108.0,1.1
194,194,116.21166666666667,40.223333333333336,2017.0,1.0,9.0,2.0,0.0,-3.0,1022.5,17.0,108.0,1.1
195,195,116.21166666666667,40.223333333333336,2017.0,1.0,9.0,3.0,0.0,-3.0,1022.5,17.0,108.0,1.1
196,196,116.21166666666667,40.223333333333336,2017.0,1.0,9.0,4.0,0.0,-3.0,1022.5,17.0,108.0,1.1
197,197,116.21166666666667,40.223333333333336,2017.0,1.0,9.0,5.0,0.0,-3.0,1022.5,17.0,108.0,1.1
198,198,116.21166666666667,40.223333333333336,2017.0,1.0,9.0,6.0,0.0,-3.0,1022.5,17.0,108.0,1.1
199,199,116.21166666666667,40.223333333333336,2017.0,1.0,9.0,7.0,0.0,-3.0,1022.5,17.0,108.0,1.1
200,200,116.21166666666667,40.223333333333336,2017.0,1.0,9.0,8.0,0.0,-3.0,1022.5,17.0,108.0,1.1
201,201,116.21166666666667,40.223333333333336,2017.0,1.0,9.0,9.0,0.0,-3.0,1022.5,17.0,108.0,1.1
202,202,116.21166666666667,40.223333333333336,2017.0,1.0,9.0,10.0,0.0,-3.0,1022.5,17.0,108.0,1.1
203,203,116.21166666666667,40.223333333333336,2017.0,1.0,9.0,11.0,0.0,-3.0,1022.5,17.0,108.0,1.1
204,204,116.21166666666667,40.223333333333336,2017.0,1.0,9.0,12.0,0.0,-3.0,1022.5,17.0,108.0,1.1
205,205,116.21166666666667,40.223333333333336,2017.0,1.0,9.0,13.0,0.0,-3.0,1022.5,17.0,108.0,1.1
206,206,116.21166666666667,40.223333333333336,2017.0,1.0,9.0,14.0,0.0,-3.0,1022.5,17.0,108.0,1.1
207,207,116.21166666666667,40.223333333333336,2017.0,1.0,9.0,15.0,0.0,-3.0,1022.5,17.0,108.0,1.1
208,208,116.21166666666667,40.223333333333336,2017.0,1.0,9.0,16.0,0.0,-3.0,1022.5,17.0,108.0,1.1
209,209,116.21166666666667,40.223333333333336,2017.0,1.0,9.0,17.0,0.0,-3.0,1022.5,17.0,108.0,1.1
210,210,116.21166666666667,40.223333333333336,2017.0,1.0,9.0,18.0,0.0,-3.0,1022.5,17.0,108.0,1.1
211,211,116.21166666666667,40.223333333333336,2017.0,1.0,9.0,19.0,0.0,-3.0,1022.5,17.0,108.0,1.1
212,212,116.21166666666667,40.223333333333336,2017.0,1.0,9.0,20.0,0.0,-3.0,1022.5,17.0,108.0,1.1
213,213,116.21166666666667,40.223333333333336,2017.0,1.0,9.0,21.0,0.0,-3.0,1022.5,17.0,108.0,1.1
214,214,116.21166666666667,40.223333333333336,2017.0,1.0,9.0,22.0,0.0,-3.0,1022.5,17.0,108.0,1.1
215,215,116.21166666666667,40.223333333333336,2017.0,1.0,9.0,23.0,0.0,-3.0,1022.5,17.0,108.0,1.1
216,216,116.21166666666667,40.223333333333336,2017.0,1.0,9.0,0.0,0.0,-3.0,1022.5,17.0,108.0,1.1
217,217,116.21166666666667,40.223333333333336,2017.0,1.0,10.0,1.0,0.0,-3.0,1022.5,17.0,108.0,1.1
218,218,116.21166666666667,40.223333333333336,2017.0,1.0,10.0,2.0,0.0,-3.0,1022.5,17.0,108.0,1.1
219,219,116.21166666666667,40.223333333333336,2017.0,1.0,10.0,3.0,0.0,-3.0,1022.5,17.0,108.0,1.1
